mode,status,strictP,class,mismatch,kappa,T1,T_alpha,gap_cain,gap_frac,direct_min_margin_alpha,direct_min_margin_alpha1,float_err_est,X,Y,Z,s,a,K,r,m,q1,q2,h,e1,e2,e3,mu1,mu2,c1,c2
lognormal:0.02,feasible,True,frac_only,False,18.10543454476408,18.07190712571348,39.72124406355834,0.0018552230717749918,-0.5441876262537648,0.1566256757259561,-0.000453956953533563,1.4670692901676666e-15,0.9786261626183467,0.041767417178836176,0.003757358723387437,0.04825163231186741,0.50633477642878688,1.1304650123725728,0.11434161354297581,0.19818603874858426,0.06950091801334779,1.3756029315280818,0.070510484258873796,0.51041567413430844,0.0012871874486255032,0.49348760183411544,0.032322508148025807,0.003002853359515844,0.050965407390627396,0.048784488060038864
lognormal:0.02,feasible,True,frac_only,False,18.09766941228306,18.064145868229833,39.706126411651816,0.001855805654901621,-0.5442096460214695,0.15662555634596287,-0.0004540763335267872,1.4674430663068631e-15,1.0180162399637853,0.037580624499830705,0.0009713853299845325,0.05103453008875291,0.49511075840585428,1.0935497835019972,0.10697291160631553,0.19419400294970793,0.070681316549103784,1.4068531375415043,0.071866032403631958,0.49335644369529191,0.0012739132566772287,0.50665529844576584,0.033577077049755134,0.0031441039732922585,0.049292478031447255,0.050189532584186583
m_sweep,feasible,True,classical,False,17.95816683504689,17.991571198600912,39.561941684536116,-0.0018566673908180231,-0.5460746851546385,0.1575350587618538,0.00045542608236415205,1.4697817159494289e-15,1.0037915637888932,0.03849908476017,0.002930887871460845,0.04960616624036617,0.50787801919723408,1.1332652380508188,0.10729773895372753,0.15500109426891459,0.070637433944024844,1.420601499902034,0.070383826849532871,0.49913592273535856,0.0012737339697589394,0.50400588503575605,0.033258998822836262,0.0030325003364714532,0.05002915268514993,0.051022089227537232
lognormal:0.02,feasible,True,classical,False,17.84012867513267,17.873320523968825,39.328176005271494,-0.0018570611315139596,-0.5463779283142598,0.1575348445710476,0.0004552118915579495,1.4747703436820842e-15,0.9854823160918764,0.036052972216664265,0.002346286969044219,0.051661036757088115,0.50218597385072217,1.0913671612141178,0.11163206349922139,0.18519277643008453,0.068583037452757664,1.4293556633906512,0.072826453516643658,0.50969135279503153,0.0012412076291093053,0.49566745777438337,0.03251217298909756,0.0029299002354802161,0.048973870755904349,0.051102098321442795
m_sweep,feasible,True,frac_only,False,18.13277442869752,18.099130271380798,39.77578727935261,0.0018588825436502976,-0.5441253167071782,0.15662472147844908,-0.00045491120104057536,1.46609182382344e-15,1.013158782947524,0.035288414911285725,0.000841433543895459,0.04877776836490753,0.50881755185349475,1.0841035781648536,0.10912041234517196,0.24066726740331595,0.069221412110606131,1.4044265734611954,0.075099324950654772,0.4970053382110563,0.0012708140408088347,0.49813496876243157,0.032998791044669344,0.0030851007240010882,0.05084207461929529,0.051430208650684185
m_sweep,feasible,True,classical,False,17.984621219036086,18.01811915244814,39.61492614414639,-0.0018591248691738338,-0.5460140161918857,0.15753572471363086,0.0004560920341412089,1.4687759552867881e-15,0.9992618665701154,0.038327152887686344,0.0019242035114911233,0.05039399310389231,0.50287146401900418,1.1012632958717017,0.11169404120809655,0.20484473642142459,0.072970036515946538,1.3899253870270991,0.070228547250578421,0.48937410904402062,0.0012560952694558496,0.50438940277133015,0.033657408128981554,0.0030053759780694672,0.049331761800926278,0.050337164583794447
m_sweep,feasible,True,classical,False,17.918796270429475,17.952172236226545,39.484026204371695,-0.0018591602931326001,-0.546176061739988,0.15753556845617145,0.00045593577668179286,1.471433739133454e-15,0.9796537620397395,0.04030481201335505,0.0020165796828431077,0.04963959418676831,0.48481152104698394,1.084859317333509,0.11241340571253819,0.2269641425351169,0.070250543227543136,1.3743863682414672,0.070127921094524426,0.50727408815282626,0.0012793237996104249,0.50305733108773365,0.032794386862875606,0.0030421342524551793,0.049011780911807558,0.050711763340581834
lognormal:0.02,feasible,True,frac_only,False,18.125002091781102,18.091359055077675,39.75993779454917,0.0018596190922419709,-0.5441390732189243,0.15662455487445737,-0.000455077805032289,1.4663098837391176e-15,0.9620196576855622,0.03887526970175848,0.0022401294912900507,0.05019626441687241,0.49810341402863512,1.0726182208747892,0.11003988039071767,0.19508923524873523,0.072100731299846219,1.4091671895009159,0.070734263433224448,0.49205757671099609,0.0012852088736381351,0.50902155514188419,0.0320796036126249,0.0030255058426521737,0.048673565530428613,0.052004804100260031
lognormal:0.02,feasible,True,frac_only,False,18.039168799692266,18.00565926286258,39.59084085833168,0.0018610558125355947,-0.5443600487233395,0.15662442960069,-0.0004552030787996486,1.4699658691241448e-15,0.9721348190724033,0.04439085703476496,0.00250121162324962,0.05003346776406636,0.49768441841466438,1.0961188998734905,0.11248144336623131,0.19690358991869095,0.072323039467201311,1.3993389713452127,0.069514845481646867,0.50848178336901528,0.0012306355332543301,0.48250408769914616,0.033397825380150396,0.0030383750997936333,0.049075664016595744,0.049830921515748167
lognormal:0.02,feasible,True,frac_only,False,18.066515625120587,18.032921114724314,39.644002667047886,0.0018629544366410844,-0.5442812428186652,0.15662388512463088,-0.0004557475548587764,1.4686638358412243e-15,0.970022774473099,0.040545548530063466,0.0017896924452941944,0.048934508911641576,0.52187088387292768,1.0714150252729784,0.10784679112816051,0.19596090488800352,0.06950890364058121,1.3840599390845294,0.070610932037690172,0.49783768597051975,0.0012850689839236332,0.50984793634242531,0.031387394044825989,0.0030968113069933683,0.050635629798995455,0.049258211023462117
lognormal:0.02,feasible,True,frac_only,False,17.909271194804013,17.875969072354223,39.333043193024785,0.0018629548034569954,-0.5446761872221473,0.15662428738379375,-0.0004553452956959081,1.4751119649933687e-15,1.0240567095714452,0.0378422917150405,0.0013471496257955007,0.04933130510461158,0.51203311506221694,1.1109429510328965,0.10778848176101866,0.20261996160767357,0.07061564391444361,1.3627263889065642,0.069569551529618356,0.50642912195177137,0.001252383259181374,0.50716677697349555,0.034633003017545079,0.0030160411248983322,0.050086993343842701,0.049641487895734401
lognormal:0.1,feasible,True,classical,False,18.244606172099317,18.278674569981746,40.13498353078907,-0.0018638330559469507,-0.5454188698469706,0.15753748090690456,0.00045784822741490316,1.4589906400513637e-15,0.9908102412643344,0.04340587637571616,0.0005354726160851496,0.048013400434599555,0.5680929256376106,1.0663705820067628,0.10704348142641919,0.20757298507342226,0.071217040213284025,1.3438543824916858,0.065867385774172241,0.50127529966873163,0.0013493486311144888,0.50337907185259834,0.033408037246019345,0.0032077600310248589,0.044417197790374875,0.052440904260451483
lognormal:0.1,feasible,True,frac_only,False,18.530208227073675,18.49569225424232,40.56553474281486,0.0018661627992559993,-0.5432031564589241,0.15662202813398451,-0.0004576045455051414,1.450965119579127e-15,0.9988606544461726,0.03696824605232401,0.0022455110058310027,0.04620675703546615,0.50351768956467291,1.1191959914596572,0.10820224560942941,0.22264735044746634,0.077194332260956275,1.4058988003987951,0.066895393962106697,0.45354158501407432,0.001289682833588879,0.51139623197060469,0.032841349879604825,0.0029699485804436016,0.053542873991878674,0.04713171433522885
lognormal:0.02,feasible,True,classical,False,17.854773879265018,17.888172238289307,39.358024886040226,-0.0018670638106224047,-0.5463498503554768,0.15753733284561044,0.0004577001661207891,1.4742484068638513e-15,0.9806400209951671,0.04013804019384985,0.0028018521968515356,0.048082772416302544,0.48336992474693036,1.1097237427847979,0.10922267572637361,0.20475389959342616,0.069858646822729908,1.4023721787764996,0.068605979305513876,0.51680661758752644,0.0012769713135727359,0.50188729839413737,0.033202198907231764,0.0029928531306593542,0.050077855432636313,0.051865021126768822
m_sweep,feasible,True,frac_only,False,17.954591565232107,17.921105500087123,39.42231243224422,0.001868526757170308,-0.5445576259360493,0.156622808266055,-0.0004568244134346422,1.473218611423362e-15,1.0260761321504632,0.03680138028400855,0.0010743918736006157,0.04851514385125355,0.49467834438949743,1.1050740640168948,0.10794345868583385,0.23295711980846975,0.068712480342260546,1.3921127200162584,0.070170667275376561,0.4923732123761374,0.0012282693569918264,0.50581597388940347,0.032852068269704195,0.0030064201041515378,0.048556280140381797,0.050507026051957116
lognormal:0.1,feasible,True,classical,False,19.058520547435194,19.0942122929744,41.75256564002072,-0.0018692441977478103,-0.5435365406822521,0.15754067146280826,0.0004610387833186014,1.4269674328793311e-15,1.1611499615496403,0.032099327130708524,0.0005879240388753297,0.044094877126820496,0.51400248735722409,1.233202794165392,0.096404210812843075,0.18614532837945608,0.077894537583500817,1.3234024853661801,0.071632971320067157,0.43798903027133035,0.001338291416367674,0.47583554412041162,0.037838310203203322,0.0031249511751526228,0.054034580986960679,0.043681623805907892
lognormal:0.02,feasible,True,classical,False,18.00798750159358,18.04171320501225,39.661555364080876,-0.0018693182313364032,-0.5459586156849928,0.15753829077606119,0.00045865809657152923,1.4677811224895474e-15,1.0005585558244272,0.03894888412940044,0.0015734814291515856,0.05108037654820819,0.48457020362468617,1.0932770099221309,0.1090358499113125,0.1973457876504309,0.071069313079277358,1.4192105048164729,0.072347249906526107,0.49306408305694233,0.0012519822260172848,0.49596439427246769,0.033045502633358995,0.003095341091244843,0.048832175860161954,0.050860663364040354
m_sweep,feasible,True,frac_only,False,17.98366157597768,17.950097714414007,39.4797351426865,0.0018698428330405914,-0.5444837329586518,0.15662241192947945,-0.000457220750010201,1.4720226611881296e-15,1.0003474545033202,0.04131891788710753,0.0028123408286399583,0.050833408797166385,0.49364915495254413,1.126091143683799,0.11454675725419902,0.19572301311305576,0.070956661545000008,1.4069688485267251,0.070153452983782852,0.49530398839408546,0.001241689886492996,0.50476680410756947,0.032912749411365197,0.0030718182373873182,0.049548344170900364,0.049409911276270015
lognormal:0.1,feasible,True,classical,False,19.04705942408759,19.082803511827098,41.73348165305354,-0.0018731046367141957,-0.5436024345528343,0.15754155776651824,0.0004619250870285807,1.4281766769619443e-15,1.1104167433152239,0.04594058567932358,0.003928146102782428,0.0460571248410069,0.49238960193609022,1.2966043038320763,0.11242298851395137,0.18082099560234546,0.081064522089702121,1.4354787734849088,0.07143555899582886,0.43360101399319162,0.0012585150039917438,0.45795734872509203,0.036560592661357728,0.0033090214120668408,0.047660861163205989,0.050900960396741558
lognormal:0.1,feasible,True,classical,False,18.035413408207,18.06925959178023,39.73554351972,-0.0018731361626255216,-0.5461138363627425,0.15753903430214655,0.00045940162265689644,1.470899792544593e-15,0.9261318945594615,0.06602860084956103,0.004591530735125206,0.04062805508552354,0.51143836664442066,1.1572898800592952,0.10557519103639984,0.1754523727908576,0.076973483124887915,1.2913431997183407,0.073875737550936946,0.51787174927805946,0.0010716031517662098,0.42702333185039021,0.03297274952429205,0.003125492274786867,0.0546108907680549,0.052069343794912931
lognormal:0.02,feasible,True,classical,False,17.924895392486917,17.958563716566836,39.49655504966435,-0.0018747782178627492,-0.5461655992542254,0.1575394225390585,0.00045978985956884877,1.4711387621349204e-15,1.0277380117415704,0.036021786176400894,0.0017117431304836575,0.05024316597457385,0.50071250951319568,1.1204782381377312,0.10878216869027017,0.19455625064516557,0.07033589762700504,1.3871508952675602,0.072239347401062831,0.51027234900344964,0.001263140590463768,0.49277432501372981,0.034931239335406962,0.0029982728501910545,0.050833105663318535,0.049533103545465189
lognormal:0.02,feasible,True,classical,False,17.981282707877543,18.01505963304073,39.60926691398294,-0.0018749271915392551,-0.5460334384141365,0.15753959376068072,0.0004599610811910626,1.4689876593247907e-15,1.0062560687917943,0.038698639191334615,0.0017857113923107951,0.050048203438042324,0.4976946808291523,1.1032173558057328,0.10913665555565122,0.20037699088400465,0.06983759641216325,1.3648096086652999,0.07202006949132482,0.50379844130658702,0.0012686151324112335,0.49586197566991413,0.03341258044204011,0.0030337732285511095,0.048141193890430561,0.050670622150479988
m_sweep,feasible,True,classical,False,18.195476853945696,18.229676518688084,40.035067045050056,-0.0018760434233338064,-0.5455115178533119,0.15754040139736225,0.000460768717872595,1.4603550892490904e-15,0.9782786918879465,0.042831093397325465,0.002624416482473845,0.047082069589012926,0.49960355409250895,1.1078556894157865,0.1113307176365957,0.22255158092325544,0.071741292373005999,1.3663503014349627,0.070000938013922542,0.49674661694977867,0.0013145190725838483,0.49612711992521574,0.032574473374147324,0.0031094411678013432,0.049145878892175851,0.051491631148333362
m_sweep,feasible,True,frac_only,False,18.065914665715397,18.032056323694835,39.642324877583896,0.0018776750367661688,-0.5442771148891188,0.15662029187982407,-0.0004593407996655863,1.4687091666078818e-15,0.9777939978763417,0.0374769895081442,0.001420358648295654,0.05106482419576764,0.52423457418974584,1.065987876328341,0.10754236373798556,0.17637795070412279,0.072739140951437908,1.4230519477529815,0.071548453584646413,0.49325949184763568,0.0012606797611045295,0.50499691942562386,0.033123021718644535,0.0030350117156379016,0.049574161650181608,0.051587243286808394
lognormal:0.02,feasible,True,classical,False,17.76073571685074,17.79420397607773,39.17081880265645,-0.0018808517240773703,-0.5465824749201755,0.15754048436206824,0.0004608516825785891,1.4779117121327189e-15,1.0042977685052157,0.03859808588755277,0.0014184109737230956,0.0488507771632085,0.50343818508561233,1.0948228314908421,0.1067259385267629,0.20613198339547703,0.070222917195398027,1.382602834187024,0.069526740959404781,0.49886281582231584,0.0012311514020802306,0.51091809972568181,0.03312704080559762,0.003009687482387518,0.050689084214325934,0.05000026955405943
m_sweep,feasible,True,frac_only,False,18.259791781131927,18.225506301833654,40.02573099832527,0.0018811811716212823,-0.5437986683642095,0.15661894958593847,-0.0004606830935511841,1.4608625993982594e-15,0.9980260991721673,0.03668752301137021,0.0019279738080520087,0.048856220450808535,0.50070518083262838,1.0992825821676686,0.10496555365899535,0.18486542652417826,0.07105698338927538,1.3687474769852948,0.071135977560296396,0.49264066109215721,0.0013243295718152013,0.50756475514130917,0.032973002951242655,0.0030375679881590907,0.049780153223372578,0.04988172629160012
lognormal:0.02,feasible,True,classical,False,17.901918796970953,17.93566511865094,39.45147136330286,-0.0018815205043550831,-0.5462293755253185,0.1575410151080643,0.0004613824285746304,1.4721435185528966e-15,1.010219408341342,0.03614740621156421,0.0013817718749630815,0.050367261040318356,0.51124550010860459,1.0957809926259745,0.10825077057839243,0.19479762168666814,0.072538394711229512,1.3808436508843598,0.071937255869243405,0.49122521995282964,0.0012365249849253192,0.50433805263744902,0.034049946152121723,0.0029678719123569005,0.051109804541188047,0.0495580404453346
lognormal:0.1,feasible,True,classical,False,17.262785182747237,17.295347935432655,38.191870826214405,-0.0018827463203968664,-0.5479984402623638,0.157539431529494,0.00045979885000435594,1.501002967798449e-15,0.9930342408817426,0.04058385814108416,0.0026191520638461415,0.054917808455384604,0.51004988622650327,1.1116447811184147,0.12052550840782544,0.1774352085279822,0.069773380220715539,1.5830717644504628,0.060680059103824201,0.55854592076781828,0.0013111725037496986,0.56905352089846128,0.03636809453863793,0.0033224959823346415,0.053547028898562832,0.053488413647676661
lognormal:0.02,feasible,True,frac_only,False,18.16771424718136,18.13355263176449,39.84365467038968,0.001883889831771235,-0.544024904405094,0.15661851901511725,-0.0004611136643724034,1.4646206360238478e-15,0.9796716878776764,0.03940738215572978,0.00225432734253473,0.050790547525504035,0.49184313133786067,1.0899493430592513,0.1124472599619976,0.20314399714207135,0.071339312419264,1.4161437621332389,0.06880346317495796,0.50555269911292866,0.0013000476588276467,0.49639331829680972,0.033240545924478698,0.0030385763804172891,0.049152567751070159,0.049218951979748266
lognormal:0.02,feasible,True,classical,False,17.83615771144365,17.86984662471518,39.32151399925447,-0.0018852379642103623,-0.5464020609231419,0.15754174935413023,0.00046211667464057804,1.4749584938890378e-15,0.9737593203203309,0.038350772426041825,0.0016219471665788426,0.049402616021244246,0.49978600327771905,1.0694498876802936,0.10689202126324869,0.19998614863969943,0.07234844300181266,1.3858026299931663,0.071587761160176983,0.5105386204714476,0.0012306709058537105,0.49138825239132927,0.033891999811168867,0.0029268282285951053,0.051089439497827509,0.051152108601540895
m_sweep,feasible,True,classical,False,17.982711778557995,18.01669450179795,39.61215462752825,-0.0018861796894299454,-0.5460304558626303,0.15754236737719585,0.0004627346977061908,1.468841646256794e-15,0.979746598472834,0.04010412581592502,0.0019037106873983666,0.049364148764121,0.49986041119209929,1.0851626561077383,0.1101147857468109,0.2094207978695688,0.072108049699042984,1.4063468897198261,0.068502599273898443,0.4921587984195277,0.001244215326132448,0.49701477128017518,0.032656268386150315,0.0029854437483978107,0.04945048543590376,0.049551928895052888
m_sweep,feasible,True,classical,False,18.015159106935286,18.049229921526326,39.67690109844971,-0.0018876602901715112,-0.5459534739813844,0.15754281090863764,0.0004631782291479869,1.4675698436265519e-15,1.011267491832948,0.034396693731960505,0.0013189423926757051,0.05137075265548565,0.50916782485794843,1.0904712079147461,0.10910100780407334,0.1939660034480343,0.069409074101822676,1.4194802322987505,0.072041707964279583,0.49436827418847734,0.0012864924483406946,0.5081265495003715,0.032927265084662836,0.0030391668583402854,0.048783436803446822,0.050567577893288022
m_sweep,feasible,True,classical,False,17.99327514277468,18.02735815672406,39.63316881091423,-0.0018906272152064973,-0.5460046298942498,0.15754348917553096,0.00046385649604130386,1.4683785744294503e-15,0.9930749899928819,0.03321603961466446,0.0030840153748652997,0.05082213034913927,0.49061133357242925,1.1181038071708493,0.1127768288796718,0.18828578820358716,0.072300208185349546,1.4393490506782232,0.071707719889464547,0.48350057959375831,0.0012847025766378163,0.52084758856292435,0.032766271830406292,0.002920925162993714,0.052013850328082673,0.050578209938522425
lognormal:0.02,feasible,True,frac_only,False,18.248492301813563,18.21405515587727,40.00354538404706,0.0018906907682874063,-0.5438281250668635,0.15661665957591264,-0.0004629731035770135,1.4614377205678266e-15,1.0260487861641303,0.03445012333355038,0.0016595100938656298,0.051675563324945155,0.47912413179373592,1.1143627755836987,0.10980456956003687,0.19701250566122586,0.071490375325029665,1.4041380262864138,0.072637758911487132,0.49179332184376978,0.0013046490752471683,0.50307149590225619,0.034260065521959863,0.0030558200277644829,0.049164309064840525,0.049823281791979077
lognormal:0.02,feasible,True,frac_only,False,18.04395314575261,18.009891068373975,39.598833458013,0.0018912983565153585,-0.5443311943801381,0.1566170270212397,-0.00046260565824995936,1.4697112801327544e-15,1.0392233469520662,0.03556780075387461,0.001253945666819421,0.05099922643626931,0.51491724849416487,1.1189304414748438,0.11001009492581112,0.19656754276059668,0.069868037786745704,1.4067146427704909,0.072211200296199651,0.49923896637639981,0.0012584075888190452,0.50142104498865825,0.034364038443193849,0.0030661388211924109,0.050450214155845489,0.048935233328479377
lognormal:0.02,feasible,True,classical,False,17.93192419923661,17.965906263796093,39.51121550737136,-0.001891475111832186,-0.5461560984907902,0.1575435410626791,0.0004639083831894375,1.4708589473597719e-15,1.022219400374412,0.03374289544849164,0.001401230679937784,0.05130268283611983,0.50077201980005659,1.1036653448588594,0.11009581078797941,0.20141155137832026,0.070289625789670671,1.4322707352326653,0.069150604336757918,0.49640085515097432,0.0012545757781697875,0.50239773947964272,0.033898104043758828,0.0029407973277532748,0.049554310152285258,0.048733062659571537
m_sweep,feasible,True,frac_only,False,18.216106490799387,18.1817015483439,39.939004485236424,0.0018922839737527397,-0.543901839177463,0.15661634526134716,-0.0004632874181424995,1.46265450094684e-15,0.9961605932070917,0.03609942984019009,0.002294404995458086,0.05161338225692708,0.49464583265488671,1.103175052614775,0.10620087948219963,0.15056380666181285,0.071807146692513743,1.4170287570722837,0.071347351365148082,0.4888060230930244,0.001283883230026773,0.50119598971201085,0.033046561888281673,0.0029888902541246386,0.048608577068048595,0.049818543402057575
lognormal:0.02,feasible,True,frac_only,False,18.035103489079173,18.00099927100286,39.58209637432192,0.0018945736046580564,-0.5443620944549294,0.15661626225684588,-0.0004633704226437718,1.4702684920637033e-15,0.9786521026696537,0.04054927921863249,0.0029593654931810327,0.04881067055401432,0.49550234740093468,1.1105006077420612,0.1115289467592302,0.19999195828147237,0.07308788874630387,1.3620198971543154,0.067568678922872882,0.49343847436813898,0.0012491716695008184,0.50612033685737856,0.03310521292455635,0.0029045771501681247,0.049058933026736321,0.049739636853101565
m_sweep,feasible,True,frac_only,False,17.90155066645659,17.867688068354312,39.31725476522848,0.0018951863258824808,-0.5446897100687604,0.1566164514954922,-0.0004631811839974631,1.4755937599194138e-15,1.0200241406884203,0.03332235219331267,0.001588841008067425,0.053200083111323807,0.50169713143995753,1.102006835333676,0.10883972953879957,0.16445534717669147,0.069500708562104691,1.4076442097515049,0.070105910729729021,0.50375812666905195,0.0012602170466893283,0.51518127998779673,0.033978200405938588,0.0029350818046426546,0.048707105788255815,0.049022407703167181
lognormal:0.02,feasible,True,classical,False,17.95747750917258,17.991626498015933,39.5622938926477,-0.0018980490089163249,-0.5460961500892694,0.1575452211751347,0.0004655884956450418,1.4698266566694445e-15,0.9935617759155169,0.035247183022559206,0.0021057120882650676,0.05014774490069296,0.496281034324974,1.0950040217628609,0.11022711032475435,0.20370345033250392,0.070469509919022927,1.3914175161001421,0.071958306201725455,0.49707445003883671,0.0012500409540713775,0.49703011258637642,0.032913159810714659,0.002882986572330748,0.049319903666725735,0.05023255813304757
lognormal:0.02,feasible,True,frac_only,False,18.053001839595794,18.018764199425366,39.61719773749847,0.0019001103400597685,-0.544314013343042,0.15661486268761826,-0.00046476999187139434,1.469520731750605e-15,1.0533238394141604,0.034662244205733383,0.0010531918480818114,0.049438357592655816,0.48289432271808069,1.1273241337146171,0.10378250727465656,0.19566103737402574,0.068598754411888702,1.3536160695066135,0.071914975133695741,0.49265877317124707,0.0012678052947741119,0.51215680089268978,0.033791171960459263,0.0030333841103474669,0.049938676861152081,0.048346931900340916
lognormal:0.02,feasible,True,frac_only,False,18.070516285666123,18.03623574963642,39.650873498049656,0.0019006480346319687,-0.54425931407148,0.15661467315726507,-0.0004649595222245839,1.4686002537607482e-15,0.9746465111867425,0.037541351995528854,0.0020559844552428953,0.050485928540160784,0.50323224451270687,1.0799208457199765,0.11156366442074148,0.20216409854697481,0.0715266186528387,1.4588808598752052,0.070582603532265198,0.50612730908277559,0.0012597120015524356,0.49176482160615298,0.033236081088430937,0.0029899809099274317,0.05067854176418294,0.050708956898717565
lognormal:0.02,feasible,True,frac_only,False,17.899379764548375,17.865422316348017,39.31303790010574,0.001900735823596289,-0.5446960926797206,0.15661510705243153,-0.00046452562705812106,1.4757476980348909e-15,0.9706094482751433,0.04045698828045543,0.00250678075447242,0.04981244273874311,0.5018883896823817,1.0891148612067139,0.111026728051858,0.19501058778321759,0.072117695055434416,1.3744800500808494,0.069697136417129199,0.51926064224514146,0.0012506374491551818,0.49673032757967711,0.034126079050799348,0.0029425696599355709,0.050583900938082696,0.050476455025194517
m_sweep,feasible,True,frac_only,False,18.108147876691486,18.07376682548847,39.72503252965158,0.0019022626293114797,-0.5441627929901582,0.15661417925120436,-0.0004654534282853007,1.4670230461325252e-15,0.9955131782993228,0.03804780612838366,0.0020966285724201587,0.04961560872108705,0.49553127056689672,1.1036146727090783,0.1095647492752382,0.19992215561924642,0.07098452569726639,1.4430929522047251,0.071085043178415158,0.49167497761444795,0.001243260908473897,0.49482486060044084,0.032671235519941437,0.0030198495406558818,0.050579648304653106,0.049870376775323938
lognormal:0.3,feasible,True,frac_only,False,23.22500835091788,23.180886275338146,50.04517912086422,0.0019033817368179218,-0.5359191682614002,0.1566066370791659,-0.00047299560032376675,1.3205683992657773e-15,0.7166501617458577,0.15120517836914052,0.0006457726580251516,0.030429540826296397,0.49953151996394457,1.0556127031348641,0.087998688586332613,0.10439233222371772,0.087574361790071401,1.523027434744413,0.064544880928183862,0.37585466672701423,0.0016002672041279503,0.45636644704032742,0.014272896185915488,0.0061713215719511457,0.061334732950293992,0.04529801751058582
lognormal:0.02,feasible,True,classical,False,17.872818734733297,17.90691640501401,39.3962999525949,-0.0019041620293243078,-0.546332555183115,0.15754647444557168,0.00046684176608202677,1.4737187668672121e-15,1.0212003600911093,0.035888736430825255,0.0011739696521372545,0.049992528760199356,0.50413687659662476,1.0984637411530196,0.1069095741770522,0.20193356470402479,0.067773416502547812,1.3685248791010749,0.073324398461699913,0.49763266745691354,0.0012337282805101762,0.50310370406569349,0.03257746097244052,0.0029903304057958425,0.049534578453922777,0.049217060134649035
lognormal:0.02,feasible,True,classical,False,17.73496848057848,17.768804287284713,39.12112352681833,-0.0019042253017804711,-0.5466651547361415,0.1575461425161524,0.00046650983666274293,1.4791022465116702e-15,0.9984208999109946,0.036174944381103045,0.000638444770651827,0.05191965122493025,0.47880993120919491,1.0629760270374105,0.10625920901216671,0.20144353999205672,0.071438735839949599,1.4053656589905636,0.07245336006337251,0.50401134757959065,0.0012004975152304811,0.49720125371138529,0.034058437218844689,0.0029559565167509719,0.050985064140673102,0.049620481285901644
lognormal:0.02,feasible,True,classical,False,17.893708823317144,17.927850119743496,39.43577483466253,-0.0019043720355935712,-0.5462569482066,0.1575466094545459,0.00046697677505624924,1.4724154895487777e-15,0.9737614471767456,0.04252322386344996,0.0027864030112140247,0.04786388692209388,0.48184446340455045,1.1062634073929529,0.10908698434763336,0.20472304996589857,0.070398230509936807,1.4030592378683873,0.070906827696199146,0.50186968081782646,0.0012417515764097126,0.49626589018186296,0.032033767590441034,0.0030507603440424504,0.051086612645726837,0.051001576270714083
boundary,feasible,True,classical,False,18.477883313227988,18.513152669198032,40.60528195053078,-0.001905097235476494,-0.5449389235681332,0.1575481336197666,0.0004685009402769502,1.4507930082394815e-15,0.945549037844393,0.022361017004755547,0.0011410332802990668,0.05474532584907575,0.48469489355717577,1.0033309503200785,0.11050923642152578,0.20672501552854727,0.067698495964958999,1.5545376359266194,0.070071189150542501,0.48664825361637204,0.0014398179579328103,0.53371291513179842,0.029990922235883965,0.0028951665998291688,0.04832395456875796,0.050362001872719643
lognormal:0.02,feasible,True,frac_only,False,17.978785902438233,17.944594581132556,39.469787348049,0.0019053827686710267,-0.5444924558650573,0.1566137622934538,-0.0004658703860358493,1.4724633672286715e-15,1.0064235936673134,0.03824004257941131,0.001842076258311482,0.04951578818968322,0.50657280544693595,1.1060354436269915,0.10813251088439357,0.19400708912863671,0.07132499617296785,1.3581279985541364,0.071293322496349301,0.50445854685584635,0.0012450723588723043,0.49930258073931849,0.034193053488478592,0.0029698365120419856,0.04935263426870265,0.050606865617380675
lognormal:0.02,feasible,True,frac_only,False,18.183810632926203,18.1492285661916,39.876161087840984,0.0019054290163618148,-0.543992948747747,0.1566132346163165,-0.0004663980631731679,1.464302332523841e-15,1.0044880577464752,0.0368095071174281,0.0017778118645955777,0.05195815466577828,0.48921569160497397,1.0976370557914483,0.1110208239536868,0.19453566876782336,0.071410374432461968,1.3950965627593876,0.073809551349694066,0.48675944690847861,0.0012534055555031164,0.49757216783123925,0.032980352375611546,0.0030207970682882362,0.049011955269659367,0.049230783843008781
m_sweep,feasible,True,classical,False,18.088427740744702,18.123016658467648,39.82260119171781,-0.0019085629271761162,-0.5457748313913084,0.1575481445939375,0.00046851191444785556,1.4644414198108749e-15,1.0330575304908418,0.03634731058724442,0.00195345356593614,0.04868279606017531,0.5009354845868933,1.1364156932200034,0.11213393166618175,0.22716774838955678,0.071406825912654903,1.4141528599579687,0.070766056120734833,0.48977572251328916,0.0012284912804088695,0.48043723577047881,0.034173332509936441,0.0029349289203342076,0.050014455663119788,0.048905679076062865
m_sweep,feasible,True,frac_only,False,18.030654468854227,17.996275992725447,39.571426520820204,0.0019103105632896078,-0.5443516685109258,0.15661241311345675,-0.00046721956603290593,1.4701773563586814e-15,1.0035141246136816,0.03682739587297912,0.0004495005527867825,0.05132861395390873,0.51652730835873117,1.0640627820481539,0.10850132964313032,0.20944505321801757,0.070284025677737685,1.4170393382991797,0.072290798199007578,0.50700166577300232,0.001254700327778861,0.49319710561595048,0.033874624843816217,0.003075009003079728,0.050294656623382422,0.049451308720526499
