beta12,beta13,beta23,k,one_minus_alpha,T1,C_beta,T_alpha,rate_(T-T1)/(1-alpha),rel_err_vs_C,D_estimate
65.58405413108945,3.3363999145071626,0.5389217981360933,2,1e-2,113.616256350072583643417423492,713.902886652510068622902889578,121.105872760426652449774460851453160261,748.96164103540688063570373595,0.049108576,3505.8754382896812013
65.58405413108945,3.3363999145071626,0.5389217981360933,3,1e-3,113.616256350072583643417423492,713.902886652510068622902889578,114.3335274212418038328610217155036562252,717.271071169220189443598223555,0.004717987,3368.1845167101208207
65.58405413108945,3.3363999145071626,0.5389217981360933,4,1e-4,113.616256350072583643417423492,713.902886652510068622902889578,113.687680187471292972374212238676539817,714.23837398709328956788746728,0.00046993413,3354.8733458322094498
65.58405413108945,3.3363999145071626,0.5389217981360933,5,1e-5,113.616256350072583643417423492,713.902886652510068622902889578,113.6233957142937633095459850463195021186,713.936422117966612856155437094,4.6974828e-5,3353.5465456544233253
65.58405413108945,3.3363999145071626,0.5389217981360933,6,1e-6,113.616256350072583643417423492,713.902886652510068622902889578,113.6169702563126500620268856751376615523,713.906240066418609462183189099,4.697297e-6,3353.4139085408392803
65.58405413108945,3.3363999145071626,0.5389217981360933,7,1e-7,113.616256350072583643417423492,713.902886652510068622902889578,113.6163277403947829008768683573108602327,713.903221992574594448653622972,4.6972785e-7,3353.4006452582575073
65.58405413108945,3.3363999145071626,0.5389217981360933,8,1e-8,113.616256350072583643417423492,713.902886652510068622902889578,113.6162634891017855084500031496605583669,713.902920186503257965771199538,4.6972766e-8,3353.399318934286831
65.58405413108945,3.3363999145071626,0.5389217981360933,9,1e-9,113.616256350072583643417423492,713.902886652510068622902889578,113.6162570639754736493266784167840906697,713.902890005909254924835527684,4.6972764e-9,3353.3991863019326381
65.58405413108945,3.3363999145071626,0.5389217981360933,10,1e-10,113.616256350072583643417423492,713.902886652510068622902889578,113.6162564214628723422024220846258284189,713.902886987849985926772654334,4.6972764e-10,3353.3991730386976476
0.548597001944724,0.18589342338473933,0.5163317922872497,2,1e-2,3.57357151244461557674224617181,36.1344857426069634897804425693,3.95866459882998627304376967928822920219,38.5093086385370696301523507475,0.065721785,237.48228959301061404
0.548597001944724,0.18589342338473933,0.5163317922872497,3,1e-3,3.57357151244461557674224617181,36.1344857426069634897804425693,3.60993264373690127308056509826039653914,36.3611312922856963383189264471,0.0062722783,226.64554967873284854
0.548597001944724,0.18589342338473933,0.5163317922872497,4,1e-4,3.57357151244461557674224617181,36.1344857426069634897804425693,3.577187217126564370646398073742823780213,36.1570468194879390415190192957,0.00062436413,225.61076880975551739
0.548597001944724,0.18589342338473933,0.5163317922872497,5,1e-5,3.57357151244461557674224617181,36.1344857426069634897804425693,3.573932879852817557854828920453538928768,36.1367408201981112582748640289,6.2407906e-5,225.50775911477684944
0.548597001944724,0.18589342338473933,0.5163317922872497,6,1e-6,3.57357151244461557674224617181,36.1344857426069634897804425693,3.573607647155855646515219030344236124323,36.1347112400697729728585309864,6.2405057e-6,225.49746280948307809
0.548597001944724,0.18589342338473933,0.5163317922872497,7,1e-7,3.57357151244461557674224617181,36.1344857426069634897804425693,3.573575125895444801770850910917715691212,36.1345082922502860473910446598,6.2404772e-7,225.49643322557610602
0.548597001944724,0.18589342338473933,0.5163317922872497,8,1e-8,3.57357151244461557674224617181,36.1344857426069634897804425693,3.573571873789495552444907834778999092367,36.1344879975702661662965749377,6.2404743e-8,225.49633026765161324
0.548597001944724,0.18589342338473933,0.5163317922872497,9,1e-9,3.57357151244461557674224617181,36.1344857426069634897804425693,3.573571548579101544845529633457518268049,36.1344859681032834616442685523,6.240474e-9,225.49631997186382598
0.548597001944724,0.18589342338473933,0.5163317922872497,10,1e-10,3.57357151244461557674224617181,36.1344857426069634897804425693,3.573571516058064153257905710214144911416,36.1344857651565953840089519571,6.240474e-10,225.49631894228509388
0.017161581656084283,2.24683923460889,1.7591067420088136,2,1e-2,8.7394819112000121862509882333,100.651388212554304440412718496,9.741371729810928906115509865553433260645,100.188981861091671986452163226,0.0045941378,-46.240635146263245396
0.017161581656084283,2.24683923460889,1.7591067420088136,3,1e-3,8.7394819112000121862509882333,100.651388212554304440412718496,8.83995249883785352136992997612687299328,100.470587637841335118941742831,0.0017963048,-180.80057471296932147
0.017161581656084283,2.24683923460889,1.7591067420088136,4,1e-4,8.7394819112000121862509882333,100.651388212554304440412718496,8.749545079110522707427406386147442635717,100.631679105105211764181528515,0.00019581556,-197.09107449092676231
0.017161581656084283,2.24683923460889,1.7591067420088136,5,1e-5,8.7394819112000121862509882333,100.651388212554304440412718496,8.740488405206867052412665653478074279446,100.649400685486616167742018213,1.9746643e-5,-198.75270676882726707
0.017161581656084283,2.24683923460889,1.7591067420088136,6,1e-6,8.7394819112000121862509882333,100.651388212554304440412718496,8.739582562389305541927166067921055268796,100.651189293355676177834625109,1.9763185e-6,-198.91919862826257809
0.017161581656084283,2.24683923460889,1.7591067420088136,7,1e-7,8.7394819112000121862509882333,100.651388212554304440412718496,8.739491976336844083170401992385615363097,100.651368318969194137590896689,1.9764839e-7,-198.93585110302821822
0.017161581656084283,2.24683923460889,1.7591067420088136,8,1e-8,8.7394819112000121862509882333,100.651388212554304440412718496,8.739482917713874418042394297875504298708,100.651386223179140606457955787,1.9765005e-8,-198.93751638339547627
0.017161581656084283,2.24683923460889,1.7591067420088136,9,1e-9,8.7394819112000121862509882333,100.651388212554304440412718496,8.739482011851400199867609761947553442284,100.651388013616621528651607009,1.9765021e-9,-198.93768291176111149
0.017161581656084283,2.24683923460889,1.7591067420088136,10,1e-10,8.7394819112000121862509882333,100.651388212554304440412718496,8.739481921265151005517041681691208641339,100.651388192660534483952622085,1.9765023e-10,-198.9376995646009641
0.12600023525413642,64.68062910481683,13.07861516555211,2,1e-2,144.332081003097949033469196025,909.470825162747188440257228514,153.8785253451256686184173606570756725543,954.644434202771958494816463225,0.049670212,4517.3609040024770055
0.12600023525413642,64.68062910481683,13.07861516555211,3,1e-3,144.332081003097949033469196025,909.470825162747188440257228514,145.2458992851643988718386805759194730108,913.818282066449838369484551094,0.0047802049,4347.4569037026499292
0.12600023525413642,64.68062910481683,13.07861516555211,4,1e-4,144.332081003097949033469196025,909.470825162747188440257228514,144.4230713965757951384162553477430836609,909.903934778461049470593229174,0.00047622156,4331.0961571386103034
0.12600023525413642,64.68062910481683,13.07861516555211,5,1e-5,144.332081003097949033469196025,909.470825162747188440257228514,144.3411761442961861712930373384516262809,909.514119823713782384131362593,4.7604233e-5,4329.4660966593943874
0.12600023525413642,64.68062910481683,13.07861516555211,6,1e-6,144.332081003097949033469196025,909.470825162747188440257228514,144.3329904782524149311254849318023903733,909.475154465897656288906976693,4.7602441e-6,4329.3031504678486497
0.12600023525413642,64.68062910481683,13.07861516555211,7,1e-7,144.332081003097949033469196025,909.470825162747188440257228514,144.3321719502237581767525097685808847536,909.471258091432833137437551874,4.7602262e-7,4329.2868564469718032
0.12600023525413642,64.68062910481683,13.07861516555211,8,1e-8,144.332081003097949033469196025,909.470825162747188440257228514,144.3320900978066335894637855140589580384,909.470868455599458948923326072,4.7602244e-8,4329.2852270508666098
0.12600023525413642,64.68062910481683,13.07861516555211,9,1e-9,144.332081003097949033469196025,909.470825162747188440257228514,144.3320819125687785255014485763988408703,909.470829492032252551573143548,4.7602242e-9,4329.285064111315915
0.12600023525413642,64.68062910481683,13.07861516555211,10,1e-10,144.332081003097949033469196025,909.470825162747188440257228514,144.3320810940450315930367653470250346123,909.470825595675693221993372895,4.7602242e-10,4329.2850478173614438
0.06526509526893329,2.5976581221178208,0.09653477096374484,2,1e-2,4.74323096057639757262094902344,65.0946770052797327610590105095,5.414490682909748893042971930989560493351,67.1259722333351320422022907545,0.031205243,203.12952280553992811
0.06526509526893329,2.5976581221178208,0.09653477096374484,3,1e-3,4.74323096057639757262094902344,65.0946770052797327610590105095,4.808496976787224481331933783538324632267,65.2660162108269087109847600938,0.0026321539,171.33920554717594993
0.06526509526893329,2.5976581221178208,0.09653477096374484,4,1e-4,4.74323096057639757262094902344,65.0946770052797327610590105095,4.749742107204905814117184404891690268386,65.1114662850824149623538144713,0.00025792093,167.89279802682201295
0.06526509526893329,2.5976581221178208,0.09653477096374484,5,1e-5,4.74323096057639757262094902344,65.0946770052797327610590105095,4.743881924100927562383858011162123201048,65.0963524529989762908987717562,2.5738629e-5,167.54477192435298398
0.06526509526893329,2.5976581221178208,0.09653477096374484,6,1e-6,4.74323096057639757262094902344,65.0946770052797327610590105095,4.743296055420912786951214515829263786496,65.0948445152143302654923847029,2.5733277e-6,167.50993459750443337
0.06526509526893329,2.5976581221178208,0.09653477096374484,7,1e-7,4.74323096057639757262094902344,65.0946770052797327610590105095,4.743237470045773165099392846886163845787,65.0946937559247844382344160298,2.5732742e-7,167.50645051677175406
0.06526509526893329,2.5976581221178208,0.09653477096374484,8,1e-8,4.74323096057639757262094902344,65.0946770052797327610590105095,4.743231611523184376028487155747081726995,65.0946786803407538132302520862,2.5732688e-8,167.50610210521712416
0.06526509526893329,2.5976581221178208,0.09653477096374484,9,1e-9,4.74323096057639757262094902344,65.0946770052797327610590105095,4.743231025671074745406749048530418038612,65.0946771727858000250858571738,2.5732683e-9,167.50606726402684666
0.06526509526893329,2.5976581221178208,0.09653477096374484,10,1e-10,4.74323096057639757262094902344,65.0946770052797327610590105095,4.743230967085865274823982937349536623416,65.0946770220303391390497575864,2.5732682e-10,167.50606377990747077
0.23527058586145558,0.44318429928627734,15.429593365190277,2,1e-2,25.7944124769923831302263966425,202.651785929645140909437287054,27.90463613864074619316598895660276779454,211.02236616483630629395923141,0.041305238,837.05802351911653845
0.23527058586145558,0.44318429928627734,15.429593365190277,3,1e-3,25.7944124769923831302263966425,202.651785929645140909437287054,25.99784412676221389575805985837263274565,203.431649769830765531663215871,0.0038482949,779.86384018562462223
0.23527058586145558,0.44318429928627734,15.429593365190277,4,1e-4,25.7944124769923831302263966425,202.651785929645140909437287054,25.81468539634552408537634448855639440027,202.72919353140955149947846055,0.00038197345,774.07601764410590041
0.23527058586145558,0.44318429928627734,15.429593365190277,5,1e-5,25.7944124769923831302263966425,202.651785929645140909437287054,25.79643907220129749851045250746559911646,202.65952089143682840558649642,3.8168732e-5,773.49617916874961492
0.23527058586145558,0.44318429928627734,15.429593365190277,6,1e-6,25.7944124769923831302263966425,202.651785929645140909437287054,25.79461512955175095971240603888101914056,202.652559367829486009396379624,3.8165871e-6,773.43818434509995909
0.23527058586145558,0.44318429928627734,15.429593365190277,7,1e-7,25.7944124769923831302263966425,202.651785929645140909437287054,25.79443274217871041858801313752424045715,202.651863272883616164950228451,3.8165584e-7,773.43238475255512941
0.23527058586145558,0.44318429928627734,15.429593365190277,8,1e-8,25.7944124769923831302263966425,202.651785929645140909437287054,25.794414503510319769858284956717125052,202.651793663963188831421572971,3.8165556e-8,773.43180479219842859
0.23527058586145558,0.44318429928627734,15.429593365190277,9,1e-9,25.7944124769923831302263966425,202.651785929645140909437287054,25.79441267964416983330328434809041830941,202.651786703076887705589022965,3.8165553e-9,773.43174679615173591
0.23527058586145558,0.44318429928627734,15.429593365190277,10,1e-10,25.7944124769923831302263966425,202.651785929645140909437287054,25.79441249725756173092522814341059361348,202.651786006988315009091982696,3.8165553e-10,773.43174099654695642
11.11084480379309,0.10908381456131691,0.15358675812951572,2,1e-2,16.4468632109319866824544276163,175.265138747286723585599564041,18.21897841215215570315970918248670595471,177.211520122016902070528156622,0.011105354,194.63813747301784849
11.11084480379309,0.10908381456131691,0.15358675812951572,3,1e-3,16.4468632109319866824544276163,175.265138747286723585599564041,16.62218489932865859774733576626771500085,175.321688396671915292908149999,0.00032265201,56.549649385191707309
11.11084480379309,0.10908381456131691,0.15358675812951572,4,1e-4,16.4468632109319866824544276163,175.265138747286723585599564041,16.4643901267518993315725883350278752407,175.269158199126491181607187591,2.293355e-5,40.194518397675960076
11.11084480379309,0.10908381456131691,0.15358675812951572,5,1e-5,16.4468632109319866824544276163,175.265138747286723585599564041,16.44861586617206984694292821421381471831,175.265524008316448850059794499,2.1981612e-6,38.526102972526446023
11.11084480379309,0.10908381456131691,0.15358675812951572,6,1e-6,16.4468632109319866824544276163,175.265138747286723585599564041,16.44703847610909289196432551552089669721,175.265177106209509897899252077,2.1886225e-7,38.358922786312299688
11.11084480379309,0.10908381456131691,0.15358675812951572,7,1e-7,16.4468632109319866824544276163,175.265138747286723585599564041,16.44688073744624483314049965504623530166,175.265142581506860720387774154,2.1876684e-8,38.342201371347882101
11.11084480379309,0.10908381456131691,0.15358675812951572,8,1e-8,16.4468632109319866824544276163,175.265138747286723585599564041,16.44686496358337798937458306007194566419,175.265139130692015544380312578,2.187573e-9,38.340529195878074854
11.11084480379309,0.10908381456131691,0.15358675812951572,9,1e-9,16.4468632109319866824544276163,175.265138747286723585599564041,16.44686338619712546808151317985973446448,175.265138785627085563590914576,2.1875635e-10,38.340361977991350536
11.11084480379309,0.10908381456131691,0.15358675812951572,10,1e-10,16.4468632109319866824544276163,175.265138747286723585599564041,16.44686322845850055756650342739076909894,175.265138751120758111219492106,2.1875625e-11,38.340345256199280658
0.1583150422063899,2.471047804690668,1.1949947322010694,2,1e-2,9.38198771238846267766353606295,76.3099983014786493725256011277,10.18557367924972143838538682342047762293,80.3585966861258760721850760475,0.053054626,404.85983846472266997
0.1583150422063899,2.471047804690668,1.1949947322010694,3,1e-3,9.38198771238846267766353606295,76.3099983014786493725256011277,9.458684579791018522694536728771488877916,76.6968674025558450310006658261,0.005069704,386.86910107719565848
0.1583150422063899,2.471047804690668,1.1949947322010694,4,1e-4,9.38198771238846267766353606295,76.3099983014786493725256011277,9.389622563644076910083132351061596500639,76.3485125561423241959628811621,0.00050470784,385.14254663674823437
0.1583150422063899,2.471047804690668,1.1949947322010694,5,1e-5,9.38198771238846267766353606295,76.3099983014786493725256011277,9.38275085086853622324090293315602444497,76.3138480073545577366870210635,5.044825e-5,384.97058759083641614
0.1583150422063899,2.471047804690668,1.1949947322010694,6,1e-6,9.38198771238846267766353606295,76.3099983014786493725256011277,9.382064022771717554935632631933549891282,76.3103832548772720965689881609,5.0445998e-6,384.95339862272404339
0.1583150422063899,2.471047804690668,1.1949947322010694,7,1e-7,9.38198771238846267766353606295,76.3099983014786493725256011277,9.381995343392142342326425817684811011091,76.3100367966466288975473942201,5.0445772e-7,384.95167979525021793
0.1583150422063899,2.471047804690668,1.1949947322010694,8,1e-8,9.38198771238846267766353606295,76.3099983014786493725256011277,9.381988475488484187600821107819614264489,76.310002150993728504487422526,5.044575e-8,384.95150791319618214
0.1583150422063899,2.471047804690668,1.1949947322010694,9,1e-9,9.38198771238846267766353606295,76.3099983014786493725256011277,9.381987788698461364093676160468702132721,76.3099986864301400975233131286,5.0445748e-9,384.951490724997712
0.1583150422063899,2.471047804690668,1.1949947322010694,10,1e-10,9.38198771238846267766353606295,76.3099983014786493725256011277,9.381987720019462511660915890259728460086,76.3099983399737982731433945599,5.0445747e-10,384.95148900617793432
1.572897967598201,0.8888198004528686,0.3277760463970563,2,1e-2,7.66980888499252283803545026672,60.6496010156449936554801996892,8.311286258096141586267772965226131643868,64.1477373103618748232322698511,0.057677812,349.81362947168811678
1.572897967598201,0.8888198004528686,0.3277760463970563,3,1e-3,7.66980888499252283803545026672,60.6496010156449936554801996892,7.730793308044784942706010227739156348915,60.9844230522621046705599610238,0.0055205975,334.82203661711101508
1.572897967598201,0.8888198004528686,0.3277760463970563,4,1e-4,7.66980888499252283803545026672,60.6496010156449936554801996892,7.675877178964469867381651360198871662867,60.6829397194702934620109348356,0.0005496937,333.38703825299806531
1.572897967598201,0.8888198004528686,0.3277760463970563,5,1e-5,7.66980888499252283803545026672,60.6496010156449936554801996892,7.670415414327094680021362811860933480891,60.6529334571841985912545145625,5.4945811e-5,333.24415392049357743
1.572897967598201,0.8888198004528686,0.3277760463970563,6,1e-6,7.66980888499252283803545026672,60.6496010156449936554801996892,7.669869534926768354646304160839857930141,60.6499342455166108538941245492,5.4943457e-6,333.22987161719841392
1.572897967598201,0.8888198004528686,0.3277760463970563,7,1e-7,7.66980888499252283803545026672,60.6496010156449936554801996892,7.669814949955956686969297249384603218277,60.6496343384893384698266929445,5.4943221e-7,333.22844344814346493
1.572897967598201,0.8888198004528686,0.3277760463970563,8,1e-8,7.66980888499252283803545026672,60.6496010156449936554801996892,7.669809491488566317315450006586378782671,60.6496043479279999739871070013,5.4943197e-8,333.22830063185069073
1.572897967598201,0.8888198004528686,0.3277760463970563,9,1e-9,7.66980888499252283803545026672,60.6496010156449936554801996892,7.669808945642124186908730272423048952287,60.6496013488732800057077401823,5.4943195e-9,333.22828635022754049
1.572897967598201,0.8888198004528686,0.3277760463970563,10,1e-10,7.66980888499252283803545026672,60.6496010156449936554801996892,7.669808891057482942932232481483981606304,60.6496010489678221476867283634,5.4943195e-10,333.22828492206528674
2.1761535583638842,6.682420520737681,3.3697897013599287,2,1e-2,34.7618216488825869330672284928,219.220203241029229445442869498,37.05877169879369093910806305539025780575,229.695004991110400604083456263,0.0477821,1047.4801750081171159
2.1761535583638842,6.682420520737681,3.3697897013599287,3,1e-3,34.7618216488825869330672284928,219.220203241029229445442869498,34.98204813733198483626270196516176305454,220.226488449397903195473472405,0.0045902941,1006.28520836867375
2.1761535583638842,6.682420520737681,3.3697897013599287,4,1e-4,34.7618216488825869330672284928,219.220203241029229445442869498,34.78375369243655008815492210099013580837,219.320435539631550876936082338,0.00045722199,1002.3229860232143149
2.1761535583638842,6.682420520737681,3.3697897013599287,5,1e-5,34.7618216488825869330672284928,219.220203241029229445442869498,34.76401395110782480486733009415416758729,219.230222523787180010160139785,4.5704194e-5,1001.9282757950564717
2.1761535583638842,6.682420520737681,3.3697897013599287,6,1e-6,34.7618216488825869330672284928,219.220203241029229445442869498,34.76204087008771678213043508655647607365,219.221205129849063206593800161,4.5702394e-6,1001.8888198337611509
2.1761535583638842,6.682420520737681,3.3697897013599287,7,1e-7,34.7618216488825869330672284928,219.220203241029229445442869498,34.76184357091292988473405492195729395935,219.220303429516668264292009788,4.5702214e-7,1001.8848743881884914
2.1761535583638842,6.682420520737681,3.3697897013599287,8,1e-8,34.7618216488825869330672284928,219.220203241029229445442869498,34.76182384108471953180750746085859660355,219.220213259874027896810228144,4.5702196e-8,1001.8844798451367359
2.1761535583638842,6.682420520737681,3.3697897013599287,9,1e-9,34.7618216488825869330672284928,219.220203241029229445442869498,34.76182186810279117598089832904580001526,219.220204242913669836289484855,4.5702195e-9,1001.8844403908466154
2.1761535583638842,6.682420520737681,3.3697897013599287,10,1e-10,34.7618216488825869330672284928,219.220203241029229445442869498,34.76182167080460726718899580175477964885,219.220203341217673089984644884,4.5702194e-10,1001.8844364454177539
3.2115232805004155,2.7669666367594488,0.25193480058703427,2,1e-2,15.6612013630729908653811577776,110.269732059520764645272544651,16.82220531116433805341179489211227453068,116.10039480913471880306371145,0.052876366,583.06627496139541578
3.2115232805004155,2.7669666367594488,0.25193480058703427,3,1e-3,15.6612013630729908653811577776,110.269732059520764645272544651,15.77203017769461486163100968471955893425,110.828814621623996249851907105,0.0050701362,559.08256210323160458
3.2115232805004155,2.7669666367594488,0.25193480058703427,4,1e-4,15.6612013630729908653811577776,110.269732059520764645272544651,15.67223390408256449450038760602635613831,110.325410095736291192298284118,0.00050492583,556.78036215526547026
3.2115232805004155,2.7669666367594488,0.25193480058703427,5,1e-5,15.6612013630729908653811577776,110.269732059520764645272544651,15.66230411604869262353236345687080655272,110.275297570175815120567925627,5.0471789e-5,556.55106550504752954
3.2115232805004155,2.7669666367594488,0.25193480058703427,6,1e-6,15.6612013630729908653811577776,110.269732059520764645272544651,15.66131163336157853118234812111225453375,110.270288587665801190343497715,5.046971e-6,556.52814503654507095
3.2115232805004155,2.7669666367594488,0.25193480058703427,7,1e-7,15.6612013630729908653811577776,110.269732059520764645272544651,15.66121239005176207598843853717895114101,110.269787712106072807595644115,5.0469503e-7,556.52585308162323099
3.2115232805004155,2.7669666367594488,0.25193480058703427,8,1e-8,15.6612013630729908653811577776,110.269732059520764645272544651,15.66120246577036711315119293536941460755,110.269737624777003515775487493,5.0469482e-8,556.52562388705029428
3.2115232805004155,2.7669666367594488,0.25193480058703427,9,1e-9,15.6612013630729908653811577776,110.269732059520764645272544651,15.66120147334272348142752339048927737534,110.269732616046365612874737701,5.046948e-9,556.52560096760219305
3.2115232805004155,2.7669666367594488,0.25193480058703427,10,1e-10,15.6612013630729908653811577776,110.269732059520764645272544651,15.66120137409996407689849022889836888832,110.269732115173324512838292136,5.046948e-10,556.52559867565747485
0.062357334381457144,0.3825549297657652,0.99873124085604,2,1e-2,3.48789306236363989326585031237,41.2651747018480745303149111587,3.923914974239997995199807031319428433361,43.6021911876358101933956718949,0.056634111,233.70164857877356631
0.062357334381457144,0.3825549297657652,0.99873124085604,3,1e-3,3.48789306236363989326585031237,41.2651747018480745303149111587,3.529380049510516493748930815525592471905,41.4869871468766004830805031548,0.005375294,221.81244502852595277
0.062357334381457144,0.3825549297657652,0.99873124085604,4,1e-4,3.48789306236363989326585031237,41.2651747018480745303149111587,3.492021786616216828075708814875861335962,41.2872425257693480985850250506,0.00053478082,220.6782392127356827
0.062357334381457144,0.3825549297657652,0.99873124085604,5,1e-5,3.48789306236363989326585031237,41.2651747018480745303149111587,3.488305736167194236131592827305162645201,41.2673803554342865742514934364,5.3450727e-5,220.56535862120439366
0.062357334381457144,0.3825549297657652,0.99873124085604,6,1e-6,3.48789306236363989326585031237,41.2651747018480745303149111587,3.487934327758895817297960087997661197689,41.2653952559240321097756268623,5.3447993e-6,220.55407595757946072
0.062357334381457144,0.3825549297657652,0.99873124085604,7,1e-7,3.48789306236363989326585031237,41.2651747018480745303149111587,3.487897188883315607550755025522680196137,41.2651967571428490471315188128,5.3447719e-7,220.55294774516816608
0.062357334381457144,0.3825549297657652,0.99873124085604,8,1e-8,3.48789306236363989326585031237,41.2651747018480745303149111587,3.487893475015408967030088062174364989965,41.2651769073764237749803566074,5.3447692e-8,220.55283492446654454
0.062357334381457144,0.3825549297657652,0.99873124085604,9,1e-9,3.48789306236363989326585031237,41.2651747018480745303149111587,3.487893103628814815666748485087487541627,41.2651749224008981727166886257,5.3447689e-9,220.55282364240177747
0.062357334381457144,0.3825549297657652,0.99873124085604,10,1e-10,3.48789306236363989326585031237,41.2651747018480745303149111587,3.487893066490157365656185990544243578927,41.2651747239033567817344466297,5.3447689e-10,220.55282251419535471
0.6119648731803605,1.3839762359140195,2.4694772946803667,2,1e-2,12.4620585162785673250166572234,86.2263137794784685185978785878,13.3717385793955690780791962227308016911,90.9680063117001753062538999363,0.054991247,474.16925322217067877
0.6119648731803605,1.3839762359140195,2.4694772946803667,3,1e-3,12.4620585162785673250166572234,86.2263137794784685185978785878,12.54873953720492356073766751269068394871,86.6810209263562357210102893231,0.0052734151,454.70714687776720241
0.6119648731803605,1.3839762359140195,2.4694772946803667,4,1e-4,12.4620585162785673250166572234,86.2263137794784685185978785878,12.47068567607426958061087300825658441439,86.2715979570225559421578488903,0.00052517817,452.8417754408742356
0.6119648731803605,1.3839762359140195,2.4694772946803667,5,1e-5,12.4620585162785673250166572234,86.2263137794784685185978785878,12.46292082468196356388336227023306682984,86.2308403396238866705046865515,5.2496273e-5,452.65601454181519068
0.6119648731803605,1.3839762359140195,2.4694772946803667,6,1e-6,12.4620585162785673250166572234,86.2263137794784685185978785878,12.46214474304498424966861625504219167107,86.2267664169246519590316746402,5.249412e-6,452.6374461834404338
0.6119648731803605,1.3839762359140195,2.4694772946803667,7,1e-7,12.4620585162785673250166572234,86.2263137794784685185978785878,12.46206713891447162875775795788597158384,86.2263590430374110073451842008,5.2493905e-7,452.63558942488747306
0.6119648731803605,1.3839762359140195,2.4694772946803667,8,1e-8,12.4620585162785673250166572234,86.2263137794784685185978785878,12.4620593785417503833417173898454720748,86.2263183058325060166477920569,5.2493883e-8,452.63540374980499135
0.6119648731803605,1.3839762359140195,2.4694772946803667,9,1e-9,12.4620585162785673250166572234,86.2263137794784685185978785878,12.46205860250488155713051092426990138228,86.2263142321138537009023498766,5.2493881e-9,452.63538518230447129
0.6119648731803605,1.3839762359140195,2.4694772946803667,10,1e-10,12.4620585162785673250166572234,86.2263137794784685185978785878,12.46205852490119870749085790848288433007,86.2263138247420068511533282442,5.2493881e-10,452.63538332555449656
0.3467553866404335,0.02784621799891661,4.747971340106759,2,1e-2,8.61255372308633262007869613611,107.479048994377907206220591989,9.68742024184722296038615977794660329889,107.486651876089034030746364183,7.0738267e-5,0.76028817111268245258
0.3467553866404335,0.02784621799891661,4.747971340106759,3,1e-3,8.61255372308633262007869613611,107.479048994377907206220591989,8.719910782463993617326042191821872637717,107.357059377660997247346055709,0.0011350083,-121.98961671690995887
0.3467553866404335,0.02784621799891661,4.747971340106759,4,1e-4,8.61255372308633262007869613611,107.479048994377907206220591989,8.623300260159144402727385257705310320657,107.465370728117826486891215928,0.00012726449,-136.78266260080719329
0.3467553866404335,0.02784621799891661,4.747971340106759,5,1e-5,8.61255372308633262007869613611,107.479048994377907206220591989,8.613628499747003220173141350818551952498,107.477666067060009444521470606,1.2866948e-5,-138.29273178977616991
0.3467553866404335,0.02784621799891661,4.747971340106759,6,1e-6,8.61255372308633262007869613611,107.479048994377907206220591989,8.612661201996882945451215928923943147736,107.478910550325372519792811455,1.2881027e-6,-138.44405253468642778
0.3467553866404335,0.02784621799891661,4.747971340106759,7,1e-7,8.61255372308633262007869613611,107.479048994377907206220591989,8.612564470989847465991880228585212243453,107.479035148459131840924727244,1.2882435e-7,-138.45918775365295865
0.3467553866404335,0.02784621799891661,4.747971340106759,8,1e-8,8.61255372308633262007869613611,107.479048994377907206220591989,8.612554797876808717787637498259882500953,107.479047609770894136214739461,1.2882576e-8,-138.46070130700058525
0.3467553866404335,0.02784621799891661,4.747971340106759,9,1e-9,8.61255372308633262007869613611,107.479048994377907206220591989,8.612553830565381475995750679683216009524,107.479048855917054543570728122,1.288259e-9,-138.46085266264986387
0.3467553866404335,0.02784621799891661,4.747971340106759,10,1e-10,8.61255372308633262007869613611,107.479048994377907206220591989,8.612553733834237518131878178752367717946,107.479048980531820426398798299,1.2882591e-10,-138.46086779821793689
3.8341999750254785,55.32593330613686,1.8097560025360548,2,1e-2,115.38032701625626172230093365,757.943765209574231720338588813,123.2769901735471052651478516954782783416,789.666315729084354284691804511,0.041853436,3172.2550519510122564
3.8341999750254785,55.32593330613686,1.8097560025360548,3,1e-3,115.38032701625626172230093365,757.943765209574231720338588813,116.1412898005757949084863318899515266991,760.962784319533186185398239584,0.0039831703,3019.0191099589544651
3.8341999750254785,55.32593330613686,1.8097560025360548,4,1e-4,115.38032701625626172230093365,757.943765209574231720338588813,115.4561514326468314604811545797941904522,758.244163905697381802209294267,0.00039633375,3003.9869612315008187
3.8341999750254785,55.32593330613686,1.8097560025360548,5,1e-5,115.38032701625626172230093365,757.943765209574231720338588813,115.3879067541569871334001711285464390551,757.973790072541109923747817893,3.9613576e-5,3002.4862966878203409
3.8341999750254785,55.32593330613686,1.8097560025360548,6,1e-6,115.38032701625626172230093365,757.943765209574231720338588813,115.3810849630238075518950024619121844273,757.946767545829594068811544675,3.9611596e-6,3002.336255362348473
3.8341999750254785,55.32593330613686,1.8097560025360548,7,1e-7,115.38032701625626172230093365,757.943765209574231720338588813,115.3804028106628058922389128306785576665,757.94406544169937979180311048,3.9611398e-7,3002.3212514807146452
3.8341999750254785,55.32593330613686,1.8097560025360548,8,1e-8,115.38032701625626172230093365,757.943765209574231720338588813,115.3803345956942140500183603597554285512,757.943795232771742670938791891,3.9611379e-8,3002.3197510950600203
