rank,regime,beta12,beta13,beta23,alpha,T,x1,x2,x3,float_err_dT_b12,float_err_dT_b13,float_err_dT_b23,float_err_dT_alpha,float_err_dx_max,hess_min_eig,hess_cond,hp_err_dT_b12,hp_err_dT_b13,hp_err_dT_b23,hp_err_dT_alpha,hp_err_euler,dx1_dalpha_fd,dx2_dalpha_fd,dx3_dalpha_fd
263,near_23,2.439137564,0.03720581813,4.011837737,0.666672076029,1.05880353599e+15,0.3333393807,0.333326382,0.3333342374,8.95e-08,1.87e-06,5.8e-08,2.81e-07,4.4e-07,0.3333,3,8.42e-38,8.27e-36,7.01e-39,1.75e-28,1.84e-41,1.1179,-1.28504,0.167139
264,near_23,0.3208185182,0.1699967606,1.027738937,0.666669503222,7.34275001766e+15,0.3333342278,0.3333327568,0.3333330154,1.23e-06,1.87e-06,1.5e-07,2.77e-07,3.33e-07,0.3333,3,1.73e-36,2.07e-37,1.07e-36,1.75e-28,3.1e-41,0.315332,-0.20326,-0.112072
265,near_23,3.458487615,0.4065702502,0.3037108453,0.666668236691,4.33028531379e+16,0.3333323026,0.3333324002,0.3333352972,2.45e-07,8.5e-07,1.87e-06,2.81e-07,2.69e-07,0.3333,3,2.67e-37,1.03e-35,5.5e-36,1.75e-28,7.19e-41,-0.656514,-0.594325,1.25084
266,near_23,0.3524274937,0.2350776609,0.8360259281,0.666667627292,1.89047301581e+17,0.3333335433,0.3333331943,0.3333332624,1.15e-06,1.87e-06,8.91e-07,2.87e-07,1.43e-06,0.3333,3,1.69e-35,9.88e-36,3e-36,1.75e-28,8.52e-41,0.218573,-0.144761,-0.0738116
267,near_23,2.99676139,4.012219136,3.255450458,0.66666679513,7.90492657514e+19,0.3333333204,0.3333333792,0.3333333003,1.71e-06,1.99e-07,1.84e-06,3.71e-07,1.57e-07,0.3333,3,3.5e-36,4.14e-36,8.44e-37,1.75e-28,1.82e-39,-0.100379,0.357162,-0.256782
268,near_23,0.06317707137,5.680083157,1.65047233,0.666675895527,2.13221452116e+14,0.3333287915,0.3333512736,0.3333199348,1.84e-06,2.05e-09,8.13e-09,2.79e-07,4.52e-07,0.3333,3,2.5e-36,7.62e-39,2.33e-37,1.75e-28,1.74e-41,-0.492052,1.94377,-1.45172
269,symmetric,0.03711477886,0.03711477886,0.03711477886,0.957498864916,1.09876781421,0.3333333333,0.3333333333,0.3333333333,2e-12,4.79e-13,4.79e-13,1.58e-11,1.83e-06,0.2791,3,6.38e-36,6.38e-36,6.38e-36,1.82e-31,1.23e-45,0,0,0
270,near_23,1.038791694,0.0702980182,66.22021263,0.66666727864,7.31250122309e+17,0.3333495297,0.333325056,0.3333254143,1.21e-06,1.82e-06,8.52e-09,2.66e-07,1.83e-06,0.3333,3,3.68e-36,5.78e-35,3.5e-38,1.75e-28,2.34e-40,26.4638,-13.5247,-12.9391
271,near_23,4.544325846,0.2035110304,0.4178490466,0.666669629807,6.44145473401e+15,0.3333309972,0.3333306132,0.3333383897,7.33e-09,1.82e-06,1e-06,2.8e-07,1.95e-07,0.3333,3,1.23e-37,1.05e-35,1.71e-36,1.75e-28,8.96e-41,-0.788395,-0.917985,1.70638
272,near_23,3.708516554,11.43110941,0.2948297663,0.66666781003,1.12122397019e+17,0.3333299807,0.3333376788,0.3333323405,9.03e-08,8.39e-08,1.81e-06,2.69e-07,1.52e-07,0.3333,3,6.89e-37,2.61e-38,3.88e-36,1.75e-28,1.96e-40,-2.9322,3.80051,-0.868307
273,near_23,0.3577728865,0.8914339322,1.030197682,0.666668540649,2.54646162248e+16,0.3333336397,0.3333334825,0.3333328778,1.8e-06,5.27e-07,5.33e-07,2.83e-07,1.21e-07,0.3333,3,4.26e-36,2.51e-37,2.9e-37,1.75e-28,9.32e-41,0.163481,0.0795852,-0.243067
274,near_23,0.1364432143,0.4814819179,1.282103424,0.666669049617,1.23847724591e+16,0.333334268,0.3333331145,0.3333326174,6.44e-07,1.79e-06,1.95e-07,2.83e-07,3.06e-07,0.3333,3,1.04e-35,2.24e-36,6.91e-37,1.75e-28,1.19e-40,0.39224,-0.0918142,-0.300426
275,near_23,0.180576298,0.9585686319,1.02251201,0.666667604152,2.03394461283e+17,0.3333335045,0.3333334682,0.3333330273,1.75e-06,1.02e-06,9.72e-07,2.83e-07,4.59e-07,0.3333,3,7.46e-36,7.4e-39,9.96e-38,1.75e-28,1.51e-40,0.182565,0.143905,-0.32647
276,symmetric,0.08296094942,0.08296094942,0.08296094942,0.97161833144,1.3059097734,0.3333333333,0.3333333333,0.3333333333,1.81e-12,6.2e-13,6.2e-13,1.69e-11,1.73e-06,0.2503,3,3.16e-35,3.16e-35,3.16e-35,2.23e-32,5.25e-46,0,0,0
277,near_23,0.1788579667,0.1727799483,1.006016041,0.666669396601,8.23712274698e+15,0.3333342468,0.3333328716,0.3333328816,1.73e-06,1.13e-06,3.6e-08,2.77e-07,8.37e-08,0.3333,3,8.52e-36,1.42e-36,2.82e-36,1.75e-28,4.78e-41,0.334626,-0.16915,-0.165475
278,near_23,3.537669432,1.095707499,0.4527816002,0.666666930556,9.11943328134e+18,0.3333331351,0.3333332377,0.3333336273,1.67e-06,1.72e-06,4.45e-07,2.69e-07,1.34e-06,0.3333,3,7.37e-37,6.22e-36,6e-38,1.75e-28,1.38e-40,-0.751277,-0.362564,1.11384
279,near_23,0.5013262162,0.2734141239,4.224210493,0.666667236528,9.05578783151e+17,0.3333342146,0.3333328534,0.333332932,1.72e-06,2.85e-07,6.7e-07,2.84e-07,1.01e-06,0.3333,3,2.77e-36,9.45e-36,1.01e-36,1.75e-28,1.7e-40,1.54649,-0.842144,-0.704348
280,anisotropic,8275.114138,0.0001318158296,0.03533422585,0.788738859863,70752.9007485,0.01784662341,0.01762893369,0.9645244429,4.99e-13,1.71e-06,3.8e-09,7.99e-12,1.16e-07,0.0185,20.11,2.51e-36,2.3e-36,1.08e-39,3.6e-29,0,-0.0733946,-0.0743742,0.147769
281,near_23,0.3542114296,0.3577717196,1.59131299,0.666667057645,2.80397993025e+18,0.333333528,0.3333332364,0.3333332356,1.85e-07,4.75e-08,1.71e-06,2.66e-07,6.95e-07,0.3333,3,1.03e-35,5.72e-36,8.12e-36,1.75e-28,6.3e-40,0.497917,-0.247882,-0.250035
282,near_23,0.1972406085,2.235105681,0.03406938793,0.666670720802,2.51501593651e+15,0.3333314017,0.3333367967,0.3333318016,1.54e-06,1.8e-08,1.7e-06,2.79e-07,1.67e-06,0.3333,3,6.53e-36,2.14e-37,9.25e-36,1.75e-28,1.41e-41,-0.476462,0.854269,-0.377807
283,near_23,1.813788437,0.5151019839,0.03707174825,0.666679843464,7.32506853006e+13,0.3333273457,0.3333311541,0.3333415002,2.03e-09,1.23e-07,1.7e-06,2.8e-07,2.77e-07,0.3333,3,3.96e-38,2.71e-38,1.09e-36,1.75e-28,5.61e-42,-0.454405,-0.165375,0.61978
284,near_23,0.8939364075,4.832032795,10.23662052,0.666667665906,1.67971239184e+17,0.3333363031,0.333333038,0.3333306589,1.69e-06,1.02e-07,2.31e-08,2.75e-07,1.01e-07,0.3333,3,5.52e-37,6.95e-37,1.67e-37,1.75e-28,2.92e-41,2.97195,-0.295505,-2.67644
285,near_23,0.7943431566,0.1041334789,0.4396809761,0.666674557934,3.41028751746e+14,0.3333333029,0.333331702,0.3333349951,1.08e-07,1.69e-06,2.63e-09,2.81e-07,3.27e-08,0.3333,3,8.89e-40,5.88e-36,9.77e-38,1.75e-28,1.4e-41,-0.00385094,-0.206728,0.210579
286,near_23,1.677011164,6.711174838,1.457700092,0.66666746848,3.25100246175e+17,0.333332449,0.3333349957,0.3333325553,1.63e-06,5.1e-08,6.51e-07,2.71e-07,1.39e-07,0.3333,3,2.34e-36,1.31e-36,6.88e-37,1.75e-28,8.09e-41,-1.10293,2.07326,-0.970333
287,near_23,1.069875506,1.213725551,0.1380912818,0.666671149369,1.86044036201e+15,0.3333315198,0.333334435,0.3333340452,9.44e-08,1.57e-07,1.62e-06,2.83e-07,1.61e-07,0.3333,3,1.06e-37,2.95e-37,6.62e-36,1.75e-28,3.01e-41,-0.404563,0.245767,0.158796
288,near_23,0.1076532976,5.031195956,45.58767292,0.666669935445,4.79957475074e+15,0.3333899958,0.3333098672,0.333300137,1.61e-06,2.51e-08,7.33e-09,2.83e-07,1.56e-07,0.3333,3.001,9.06e-36,2.55e-37,1.47e-38,1.75e-28,1.81e-41,17.3297,-7.17651,-10.1532
289,near_23,0.5605993361,0.653819652,2.516990308,0.666668644207,2.16700225424e+16,0.3333348556,0.3333326279,0.3333325165,1.61e-06,4.34e-07,1.61e-07,2.8e-07,1.09e-07,0.3333,3,3.63e-37,2.97e-36,7.78e-37,1.75e-28,1.11e-41,0.76976,-0.356699,-0.41306
290,near_23,1.973324684,7.177574794,0.395028552,0.666669756254,5.68264176913e+15,0.3333281276,0.3333407967,0.3333310758,7.47e-08,1.02e-07,1.51e-06,2.81e-07,4.16e-08,0.3333,3,1.49e-37,1.81e-37,1.24e-36,1.75e-28,2.36e-41,-1.68489,2.41556,-0.730664
291,near_23,0.7969919509,2.747448915,0.6222392946,0.666668660131,2.11548996847e+16,0.3333324093,0.3333349707,0.33333262,1.51e-06,2.18e-07,6.51e-07,2.83e-07,6.5e-08,0.3333,3,2.21e-36,3.3e-37,1.26e-36,1.75e-28,2.55e-41,-0.463513,0.821371,-0.357858
292,near_23,1.780275954,8.584009413,0.127128559,0.666674254932,3.83582168984e+14,0.3333178735,0.3333566687,0.3333254579,5.41e-08,2.89e-09,1.5e-06,2.8e-07,1.15e-07,0.3333,3,1.66e-37,1.17e-38,1.57e-36,1.75e-28,1.5e-41,-2.03717,3.07485,-1.03768
293,near_23,0.06836807808,2.181253209,0.4683621482,0.666672219221,9.78946673488e+14,0.3333318642,0.3333376144,0.3333305214,1.5e-06,8.2e-08,2.94e-07,2.81e-07,2.42e-07,0.3333,3,5.59e-36,1.38e-37,6.19e-37,1.75e-28,2.4e-41,-0.264583,0.771007,-0.506424
294,near_23,0.9185910402,1.196201154,1.185764509,0.666667708336,1.48266984352e+17,0.3333333872,0.3333333938,0.333333219,8.72e-07,4.43e-07,1.49e-06,2.89e-07,2.18e-07,0.3333,3,7.81e-37,4.14e-36,4.83e-36,1.75e-28,4.36e-41,0.0517409,0.0580509,-0.109792
295,near_23,0.314015364,1.603675435,0.06791851528,0.666673095077,6.30846886433e+14,0.3333310249,0.3333369938,0.3333319814,8.48e-07,7.77e-08,1.48e-06,2.79e-07,1.63e-07,0.3333,3,3.54e-37,3.04e-37,1.46e-35,1.75e-28,1.48e-42,-0.359103,0.569412,-0.210309
296,near_23,0.3900511178,1.650565816,11.58088961,0.666667058689,2.78166484888e+18,0.333335002,0.3333326484,0.3333323496,5.34e-07,1.47e-06,3.23e-08,2.75e-07,5.5e-07,0.3333,3,2.51e-35,1.01e-36,5.67e-37,1.75e-28,3.99e-40,4.25655,-1.74722,-2.50933
297,near_23,0.3985953422,0.4341069202,7.610344816,0.666668807833,1.70723376849e+16,0.3333395418,0.3333302521,0.3333302061,7.76e-07,1.45e-06,3.46e-08,2.79e-07,1.75e-07,0.3333,3,3.55e-37,6.01e-36,2.02e-38,1.75e-28,5.49e-42,2.89951,-1.43902,-1.46049
298,near_23,4.761750846,2.665856096,1.682434269,0.666667129553,1.6897145412e+18,0.3333329543,0.3333332296,0.3333338161,1.34e-07,3.07e-07,1.45e-06,2.72e-07,1.74e-07,0.3333,3,2.29e-36,3.74e-36,4.64e-36,1.75e-28,1.36e-40,-0.818771,-0.224197,1.04297
299,near_23,5.792631261,3.942087624,0.8330359382,0.666667035431,3.34185733818e+18,0.3333327337,0.3333334269,0.3333338394,8.04e-07,7.97e-07,1.43e-06,2.95e-07,1.63e-07,0.3333,3,2.09e-36,3.13e-36,1.43e-35,1.75e-28,1.26e-40,-1.62609,0.253633,1.37246
300,near_23,1.766797525,0.4516290901,1.339579747,0.666670197725,3.80647916498e+15,0.3333336612,0.3333317655,0.3333345733,8.71e-08,1.43e-06,6.68e-08,2.87e-07,4.04e-08,0.3333,3,4.53e-37,8.41e-37,6.98e-37,1.75e-28,1.63e-41,0.0928541,-0.443999,0.351145
301,near_1,4.497348467,2.969730297,0.4861556508,0.999999989891,20.6228117113,0.1535372481,0.3794762325,0.4669865195,3.84e-13,1.69e-12,5.9e-14,1.43e-06,2.94e-12,0.2082,2.51,7.29e-35,8.48e-35,1.16e-34,7.75e-32,1.75e-46,-0.24821,0.0637009,0.184509
302,near_1,1.598632573,0.9638050169,2.769106772,0.999999985045,15.2894268235,0.4255731969,0.2510724229,0.3233543802,1.09e-13,1.09e-12,4.49e-13,1.42e-06,2.98e-12,0.2115,3.09,9.25e-35,1.02e-34,7.85e-35,7.1e-32,1.75e-46,0.141064,-0.125803,-0.0152615
303,near_23,0.3619118591,0.7290133935,0.225221773,0.666672558246,8.19475787698e+14,0.3333325729,0.3333343674,0.3333330598,1.23e-07,1e-07,1.4e-06,2.8e-07,7.8e-08,0.3333,3,1.73e-36,4.71e-37,7.23e-38,1.75e-28,1.61e-41,-0.12908,0.175516,-0.0464357
304,near_23,1.641661007,10.65761025,5.650169591,0.66666747746,3.14421281496e+17,0.3333331701,0.3333356247,0.3333312051,1.4e-06,9.48e-08,2.88e-07,2.61e-07,5.95e-08,0.3333,3,1.54e-36,2.39e-37,9.43e-37,1.75e-28,1.11e-40,-0.201288,2.82608,-2.62479
305,near_23,0.4421974677,0.092865732,0.3454609884,0.666673031245,6.50010323201e+14,0.3333335333,0.3333325612,0.3333339055,1.74e-08,1.39e-06,2.82e-08,2.78e-07,2.05e-07,0.3333,3,7.37e-37,1.16e-36,1.24e-36,1.75e-28,3.36e-41,0.0314117,-0.121311,0.0898995
306,near_23,1.604112207,5.44625746,0.1422076838,0.666669366315,8.51770820857e+15,0.3333296522,0.3333383094,0.3333320384,9.9e-08,1.95e-08,1.37e-06,2.83e-07,3.96e-07,0.3333,3,6.62e-37,5.21e-38,2.13e-36,1.75e-28,4.08e-41,-1.36352,1.84318,-0.479656
307,near_23,0.524187704,0.4667908068,0.156416871,0.666669352009,8.65431201342e+15,0.3333329663,0.3333334702,0.3333335634,4.94e-07,3.64e-07,1.35e-06,2.75e-07,2.31e-07,0.3333,3,5.17e-37,7.08e-37,1.87e-35,1.75e-28,2.21e-41,-0.13667,0.0509838,0.0856861
308,symmetric,0.1071237294,0.1071237294,0.1071237294,0.984090103699,1.27217563462,0.3333333333,0.3333333333,0.3333333333,1.1e-12,8.31e-13,8.31e-13,1.3e-11,1.29e-06,0.2363,3,5.62e-35,5.62e-35,5.62e-35,1.8e-33,0,0,0,0
309,near_23,3.385123153,1.46125649,0.8989418081,0.666667478673,3.13009109722e+17,0.3333328345,0.3333331105,0.333334055,6.4e-07,3.21e-07,1.29e-06,2.71e-07,1.33e-07,0.3333,3,1.16e-37,2.2e-36,7.43e-36,1.75e-28,3.48e-40,-0.614369,-0.274394,0.888763
310,symmetric,0.02158534711,0.02158534711,0.02158534711,0.958750242098,0.834031171083,0.3333333333,0.3333333333,0.3333333333,2.66e-13,2.07e-12,2.07e-12,1.43e-11,1.29e-06,0.2895,3,2.84e-36,2.84e-36,2.84e-36,2.19e-31,1.4e-45,0,0,0
311,near_23,1.946954773,2.412775702,0.06550281369,0.666669221179,1.00534291942e+16,0.3333311563,0.3333347816,0.3333340621,2.65e-07,9.02e-08,1.27e-06,2.81e-07,7.78e-07,0.3333,3,4.97e-38,9e-37,2.98e-35,1.75e-28,6.38e-41,-0.852223,0.566925,0.285297
312,near_23,0.2292066772,3.327208529,9.62650443,0.666668797361,1.73255964985e+16,0.3333400733,0.3333319588,0.3333279679,1.26e-06,8.79e-08,7e-08,2.81e-07,4.04e-07,0.3333,3,1.1e-35,1.48e-37,9.86e-38,1.75e-28,1.92e-41,3.16315,-0.645065,-2.51809
313,near_23,11.26317713,0.1126080809,2.22498382,0.666673379535,5.54079226174e+14,0.3333239654,0.3333153922,0.3333606424,1.89e-08,1.25e-06,8.23e-09,2.81e-07,5.83e-08,0.3333,3,1.44e-38,4e-37,2.88e-37,1.75e-28,2.05e-41,-1.39526,-2.67238,4.06764
314,near_1,0.6351364069,0.2009957133,1.445562751,0.999999989705,5.99072423008,0.4912231474,0.1831697574,0.3256070953,2.78e-13,1.15e-12,4.78e-13,1.24e-06,5.9e-12,0.1935,3.129,8.9e-35,1.23e-34,6.74e-35,1.64e-32,5.25e-46,0.732143,-0.696316,-0.0358271
315,near_23,10.91576021,0.1147336545,0.5121243928,0.666670452639,3.0883736852e+15,0.3333256991,0.3333247895,0.3333495114,2.42e-08,1.24e-06,5.23e-07,2.78e-07,1.54e-07,0.3333,3,3.05e-38,1.92e-36,1.81e-39,1.75e-28,5.58e-42,-2.0163,-2.25657,4.27287
316,near_1,4.51452244,10.16512801,4.90194104,0.999999989765,56.6565322547,0.2941433679,0.4235761003,0.2822805317,1.06e-12,6.66e-13,3.91e-13,1.24e-06,2.91e-12,0.1999,3.519,9.81e-35,7.88e-35,9.65e-35,4.01e-32,1.75e-46,0.0649318,-0.149517,0.0845856
317,near_23,0.3307250752,0.1138636785,1.736723086,0.666669647377,6.3281149474e+15,0.3333351528,0.3333322282,0.333332619,2.22e-07,1.22e-06,1.38e-08,2.8e-07,2.86e-07,0.3333,3,3.61e-36,2.25e-35,5.28e-37,1.75e-28,6.19e-41,0.610413,-0.370764,-0.239648
318,near_23,1.028613643,0.5111033489,2.674035229,0.666667417534,3.95862852766e+17,0.3333339096,0.3333329277,0.3333331627,9.98e-08,1.22e-06,7.18e-07,2.9e-07,1.21e-07,0.3333,3,3.42e-37,6.93e-36,7.28e-37,1.75e-28,6.8e-41,0.767506,-0.540196,-0.22731
319,near_23,14.47094836,0.2061267667,0.5133637127,0.666670886268,2.23081541615e+15,0.3333217264,0.3333209426,0.3333573309,2.44e-08,1.21e-06,6.31e-07,2.79e-07,8.12e-08,0.3333,3,3.19e-40,8.83e-36,1.03e-36,1.75e-28,3.59e-41,-2.75042,-2.93618,5.68659
320,near_23,12.28400825,0.1915069478,0.1046282994,0.666674525004,3.45389313972e+14,0.3333139101,0.3333143228,0.3333717671,1.2e-08,3.67e-07,1.2e-06,2.81e-07,1.16e-07,0.3334,2.999,5.43e-39,1.08e-37,5.85e-36,1.75e-28,1.92e-41,-2.4713,-2.41877,4.89007
321,near_23,1.823714573,4.627466341,0.3340272149,0.66666713015,1.68318694646e+18,0.3333327931,0.3333339963,0.3333332106,1.19e-06,1.78e-07,8.76e-07,2.68e-07,1.05e-06,0.3333,3,7.28e-36,1.1e-36,1.26e-35,1.75e-28,5.69e-40,-1.16549,1.43031,-0.264823
322,near_1,6.670933811,0.6898659541,13.74228622,0.999999982435,50.7008958736,0.5206210251,0.1166472648,0.3627317101,1.28e-13,7.3e-13,7.81e-13,1.16e-06,3.15e-12,0.1623,3.346,8.71e-35,1.21e-34,6.55e-35,6.07e-32,0,-0.0487944,0.0564533,-0.00765873
323,near_23,0.7257864505,1.490242145,0.744781563,0.666668147175,5.16417591701e+16,0.3333331166,0.3333337838,0.3333330996,1.14e-06,2.86e-07,7.78e-07,2.79e-07,1.02e-07,0.3333,3,1.36e-36,1.27e-36,1.53e-36,1.75e-28,2.75e-41,-0.146406,0.304297,-0.157891
324,near_23,0.1291287671,3.330647945,0.1998771613,0.666671823378,1.22214484043e+15,0.3333301533,0.333339914,0.3333299327,1.13e-06,4.61e-08,3.78e-07,2.8e-07,2.24e-07,0.3333,3,5.78e-36,2.96e-37,1.69e-36,1.75e-28,2.47e-42,-0.616672,1.27612,-0.659447
325,near_23,1.477185477,2.132229366,0.2655034589,0.666671601367,1.39463017118e+15,0.3333302719,0.3333358412,0.3333338869,3.81e-08,1.52e-07,1.12e-06,2.79e-07,1.66e-07,0.3333,3,2.3e-37,1.1e-38,1.51e-36,1.75e-28,3.64e-41,-0.620394,0.508209,0.112185
326,near_23,1.344466329,6.821057098,0.1300521673,0.666667620013,1.93412903053e+17,0.3333318145,0.3333356711,0.3333325144,4.67e-08,1.37e-07,1.12e-06,2.87e-07,9.42e-07,0.3333,3,1.74e-36,4.88e-37,3.48e-35,1.75e-28,9.18e-41,-1.59318,2.45212,-0.858945
327,near_23,0.06724843135,0.1254390761,3.981873568,0.666679202676,8.50708480898e+13,0.3333529652,0.3333237379,0.3333232969,1.11e-06,1.78e-07,3.66e-09,2.8e-07,1.33e-07,0.3333,3,1.69e-36,8.63e-37,3.79e-38,1.75e-28,1.77e-41,1.56594,-0.76538,-0.800564
328,near_23,0.3726391714,0.3918719221,1.403284189,0.666667431568,3.74469868818e+17,0.3333336481,0.3333331804,0.3333331715,2.51e-07,5.43e-07,1.1e-06,2.69e-07,5.43e-07,0.3333,3,6.04e-36,5.51e-36,5.53e-36,1.75e-28,1.36e-40,0.411542,-0.199957,-0.211585
329,near_1,1.816013446,27.05727049,0.6294761863,0.999999987874,53.9145299545,0.108052984,0.7084171964,0.1835298196,2.69e-12,4.8e-13,2.87e-13,1.08e-06,5.11e-12,0.1143,4.3,1.12e-34,3.99e-35,1.22e-34,6.79e-32,3.5e-46,-0.14795,0.246332,-0.0983819
330,anisotropic,0.008379971685,0.0005235247076,0.005166137841,0.946087127403,0.931021793712,0.3345729281,0.3237282517,0.3416988202,7.41e-12,8.8e-13,1.36e-12,1.44e-11,1.07e-06,0.3307,2.86,6.65e-36,6.14e-36,1.2e-36,5.14e-31,2.01e-45,0.04668,-0.326393,0.279713
331,near_23,0.3467321075,0.1699446336,33.76217961,0.666667303833,6.47873745274e+17,0.3333419375,0.3333289972,0.3333290653,1.07e-06,1.47e-07,1.05e-08,2.56e-07,6.72e-07,0.3333,3,1.27e-35,6.38e-35,1.72e-37,1.75e-28,2.89e-40,13.5033,-6.80507,-6.69819
332,near_23,1.514199374,0.1795368103,0.7530442192,0.666668571953,2.42299866275e+16,0.3333332613,0.3333326006,0.3333341381,2.53e-07,1.07e-06,9.03e-07,2.8e-07,2.18e-07,0.3333,3,2.3e-36,1.57e-35,1.99e-36,1.75e-28,6.12e-41,-0.037816,-0.38456,0.422376
333,near_23,6.021150905,0.2660249222,1.197920586,0.666667921849,8.47456595721e+16,0.333332349,0.3333316418,0.3333360092,2.22e-07,1.06e-06,4.95e-07,2.77e-07,3.19e-07,0.3333,3,1.58e-37,2.06e-35,7.03e-37,1.75e-28,2.31e-41,-0.784208,-1.34763,2.13184
334,near_1,1.959958727,0.2304313345,0.2785559412,0.999999989964,5.79751048667,0.219197438,0.1993655117,0.5814370502,5.09e-13,4.64e-13,2.97e-13,1.06e-06,3.79e-12,0.2426,1.727,5.72e-35,1.09e-34,1.07e-34,1.14e-32,0,-0.597462,-0.701275,1.29874
335,near_1,0.1116248758,11.3775731,2.50284538,0.999999986952,27.9757163401,0.2991068952,0.6377261454,0.06316695938,1.93e-12,3.52e-13,1.31e-12,1.05e-06,3.96e-12,0.05858,14.05,1.28e-34,4.95e-35,9.58e-35,6.09e-32,5.25e-46,-0.0920801,0.818922,-0.726841
336,near_23,0.7867486192,0.6936303846,2.144667961,0.666667556939,2.37500901374e+17,0.3333338373,0.3333330563,0.3333331064,1.04e-06,6.05e-07,5.84e-07,2.97e-07,1.7e-07,0.3333,3,2.67e-36,8.5e-36,4.68e-37,1.75e-28,1.33e-40,0.566096,-0.311197,-0.254898
337,near_1,0.341561787,4.621119087,4.040559464,0.999999987847,22.5076821546,0.4236969914,0.4531147594,0.1231882492,3.84e-12,5.91e-13,3.94e-13,1.01e-06,3.21e-12,0.108,8.111,1.2e-34,7.48e-35,7.88e-35,3.34e-32,8.76e-47,0.136484,0.180915,-0.3174
338,near_23,1.573798786,0.1520654406,6.824272616,0.666673674165,4.87059630817e+14,0.3333501698,0.3333219034,0.3333279269,5.45e-08,1.01e-06,2.48e-08,2.79e-07,1.15e-07,0.3333,3,6.47e-39,1.31e-36,6.38e-38,1.75e-28,2.33e-42,2.40244,-1.63101,-0.771435
339,near_23,12.87316899,0.09038406452,3.26736672,0.666672645748,7.84148401703e+14,0.3333255885,0.3333141041,0.3333603075,2.15e-09,9.98e-07,8.83e-09,2.79e-07,1.56e-07,0.3333,3,4.35e-38,1.13e-35,3.13e-38,1.75e-28,2.31e-41,-1.29503,-3.21576,4.51079
340,near_23,2.124113672,0.9817829769,0.5552254555,0.66666818498,4.78796237773e+16,0.3333327227,0.3333331143,0.3333341629,1.14e-07,9.94e-07,3.53e-07,2.8e-07,1.98e-07,0.3333,3,7.29e-38,1.43e-36,2.42e-36,1.75e-28,7.81e-41,-0.402147,-0.14425,0.546397
341,near_1,0.1363692199,0.1467589673,0.4318470782,0.999999988989,1.98675844661,0.4662216942,0.2717877197,0.261990586,9.27e-13,1.9e-12,4.48e-13,9.92e-07,3.61e-12,0.1883,3.746,1.01e-34,9.96e-35,7.3e-35,1.32e-32,4.38e-46,1.13878,-0.527411,-0.611368
342,near_23,1.746013643,2.285802236,2.665849029,0.666667247929,8.53334255605e+17,0.3333334856,0.333333352,0.3333331623,9.53e-07,9.67e-07,2.59e-07,2.9e-07,2.69e-07,0.3333,3,6.25e-36,1.77e-37,3.21e-36,1.75e-28,1.01e-40,0.261968,0.0321932,-0.294161
343,near_23,1.074326896,3.025823905,0.6384982966,0.666667296714,6.70062048442e+17,0.3333329749,0.3333338843,0.3333331409,8.04e-07,3.6e-07,9.62e-07,2.79e-07,1.35e-07,0.3333,3,4.87e-37,3.29e-36,4.55e-36,1.75e-28,1.99e-40,-0.568957,0.874412,-0.305455
344,symmetric,0.1011745525,0.1011745525,0.1011745525,0.98545352431,1.18095037868,0.3333333333,0.3333333333,0.3333333333,1.55e-12,1.45e-12,1.45e-12,4.55e-12,9.6e-07,0.2355,3,5.8e-35,5.8e-35,5.8e-35,1.24e-33,1.75e-46,0,0,0
