family,beta12,beta13,beta23,alpha_name,alpha,status,method,unconditional_certified,conditional_certified,L,U,mid,rel_width,x1_hat,x2_hat,x3_hat,x_enclosure_radius,core_rho,T1,hp_T_dps50,hp_in_bracket,closed_form_27h,closed_form_in_bracket,dps,boxes,seconds,method,reason
C,2,3,5,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,216.122467102611895766860042547500901888589908,216.122467102611895766860042547500901888921986,216.122467102611895766860042547500901888754478,1.53652e-39,0.394504925787743164656626146051,0.324481913885680239709971587251,0.281013160326576595633402266698,4.79603e-39,0.0079035,28.9695014983179486307508860378,216.122467102611895766860042547500901888788182,True,,,40,949,0.66,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,2,3,5,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,61.8189570023836777143811730497890742407994058,61.8189570023836777143811730497890742408684661,61.8189570023836777143811730497890742408339359,1.11714e-39,0.410331666165701409654951113842,0.322501436111466395755924350603,0.267166897722832194589124535554,1.43494e-39,0.00375703,28.9695014983179486307508860378,61.8189570023836777143811730497890742408449019,True,,,40,1369,0.94,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,2,3,5,0.95,0.95,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,40.7890523256323536402965428380461062146730591,40.789052325632353640296542838046106214708324,40.7890523256323536402965428380461062146906916,8.64566e-40,0.414182768265283597444461095476,0.321979129066074919476100248825,0.263838102668641483079438655699,1.64321e-39,0.00371022,28.9695014983179486307508860378,40.7890523256323536402965428380461062146957321,True,,,40,1491,1.0,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,2,3,5,1-1e-2,0.99,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,30.8791903171039898834776589205209908837126615,30.8791903171039898834776589205209908837332326,30.879190317103989883477658920520990883722947,6.66182e-40,0.415418895194239091626241306377,0.321806813963546229433805271633,0.262774290842214678939953421989,1.48976e-39,0.00369526,28.9695014983179486307508860378,30.8791903171039898834776589205209908837247681,True,,,40,1585,4.35,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,2,3,5,1-1e-5,0.99999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,28.9713218608071265877364361112760652012020353,28.9713218608071265877364361112760652012237085,28.9713218608071265877364361112760652012130555,7.48091e-40,0.415445947001935674520692580329,0.321803015914273333992834010881,0.26275103708379099148647340879,1.73383e-39,0.00369494,28.9695014983179486307508860378,28.9713218608071265877364361112760652012152781,True,,,40,1761,2.12,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,2,3,5,1-1e-10,0.9999999999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,28.9695015165207182197236305179394341774395135,28.969501516520718219723630517939434177460452,28.9695015165207182197236305179394341774501664,7.22777e-40,0.415445913250678241552164123897,0.321803020653652210330379254992,0.262751066095669548117456621112,1.68044e-39,0.00369494,28.9695014983179486307508860378,28.969501516520718219723630517939434177452283,True,,,40,2025,1.05,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,3,30,300,2/3+1e-8,0.666666676666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167584896418760119567793.416336434557071565505,167584896418760119567793.416336434557071565715,167584896418760119567793.41633643455707156561,1.25254e-42,0.333334476020417433988088286838,0.333332843610716039218297364526,0.333332680368866526793614348636,8.84102e-48,0.01875,601.710325571113035911926973933,167584896418760119567793.416336434557071565599,True,,,50,349,0.38,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,3,30,300,2/3+1e-4,0.666766666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,177521324949.250833838992699109023024863947526,177521324949.250833838992699109023025058707818,177521324949.250833838992699109023024961327672,1.09711e-36,0.344156663667220038653518547742,0.328732827422472269095972077991,0.327110508910307692250509374267,8.00845e-38,0.0184,601.710325571113035911926973933,177521324949.250833838992699109023024965760677,True,,,40,373,0.3,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,3,30,300,0.7,0.7,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,71906.300200936849951713922236026439899959419,71906.3002009368499517139222360264399004348829,71906.300200936849951713922236026439900197151,6.61227e-39,0.677406974510044218954364526595,0.230768807948191849355408052228,0.0918242175417639316902274211764,1.24374e-37,0.00016141,601.710325571113035911926973933,71906.3002009368499517139222360264399002568438,True,,,40,7335,5.84,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,3,30,300,2/3+1e-1,0.766666666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,7641.03859340182728151127196277964014257721489,7641.03859340182728151127196277964014259639896,7641.03859340182728151127196277964014258680692,2.51066e-39,0.736725344697718422233202431075,0.212506369290603946081508863585,0.05076828601167763168528870534,5.65504e-38,2.23103e-5,601.710325571113035911926973933,7641.03859340182728151127196277964014258955789,True,,,40,17633,11.62,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,3,30,300,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,4286.66772848676904494435701299917799135581049,4286.66772848676904494435701299917799136258134,4286.66772848676904494435701299917799135919591,1.57951e-39,0.747944553028553001678829016003,0.207472978673545947393098388958,0.0445824682979010509280725950385,2.51402e-37,1.95919e-5,601.710325571113035911926973933,4286.6677284867690449443570129991779913600908,True,,,40,20535,13.81,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,3,30,300,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,1380.25074394761502085169896290724793306526237,1380.25074394761502085169896290724793306688455,1380.2507439476150208516989629072479330660617,1.17528e-39,0.757961059731523464893336333396,0.202401597359724092675101773319,0.0396373429087524424315618932846,2.41026e-38,8.70938e-6,601.710325571113035911926973933,1380.2507439476150208516989629072479330662428,True,,,40,26481,17.45,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,3,30,300,0.95,0.95,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,909.704993554028787888256057568193871626477374,909.704993554028787888256057568193871627288465,909.704993554028787888256057568193871626877042,8.91598e-40,0.748653078667948862489283626165,0.207132486419354528253799306341,0.0442144349126966092569170674935,1.52089e-38,9.71509e-6,601.710325571113035911926973933,909.704993554028787888256057568193871626972959,True,,,40,25933,17.5,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,3,30,300,1-1e-2,0.99,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,657.914561037449429889744612322403699598812973,657.914561037449429889744612322403699599318435,657.914561037449429889744612322403699599071582,7.6828e-40,0.721535092080573011956830965479,0.218331763615314833169542749535,0.0601331443041121548736262849865,1.06765e-38,2.64257e-5,601.710325571113035911926973933,657.914561037449429889744612322403699599139752,True,,,40,20345,13.2,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,3,30,300,1-1e-5,0.99999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,601.766553881730598623112208825026527199643952,601.76655388173059862311220882502652720009064,601.766553881730598623112208825026527199867296,7.42294e-40,0.706120445534745359398296171912,0.223283069040406241330973261409,0.0705964854248483992707305666792,2.39983e-38,6.20477e-5,601.710325571113035911926973933,601.766553881730598623112208825026527199922115,True,,,40,17365,10.89,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,3,30,300,1-1e-10,0.9999999999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,601.710326133400742967358571111469329282030876,601.710326133400742967358571111469329282583358,601.710326133400742967358571111469329282301239,9.18187e-40,0.706101111889929913725440121996,0.223288777076713543939046714472,0.0706101110333565423355131635314,2.91625e-38,6.20597e-5,601.710325571113035911926973933,601.710326133400742967358571111469329282379182,True,,,40,17639,11.21,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,10,10,10,2/3+1e-8,0.666666676666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167583975410687899562525.979426608021692080182,167583975410687899562525.979426608021692080392,167583975410687899562525.979426608021692080287,1.25254e-42,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.54578e-50,0.01875,90.0,167583975410687899562525.979426608021692080276,True,,,50,349,0.35,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,10,10,10,2/3+1e-4,0.666766666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,168450185633.396484428705306880461937945935099,168450185633.396484428705306880461938127669718,168450185633.396484428705306880461938036802408,1.07886e-36,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.33338e-40,0.01875,90.0,168450185633.396484428705306880461938041043489,True,,,40,349,0.43,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,10,10,10,0.7,0.7,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,12567.7261253253303493770711618772809704760805,12567.7261253253303493770711618772809705567665,12567.7261253253303493770711618772809705165175,6.42009e-39,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,4.0222e-39,0.01875,90.0,12567.7261253253303493770711618772809705288364,True,,,40,557,0.36,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,10,10,10,2/3+1e-1,0.766666666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,1122.01632387022184454140324399740711224162691,1122.01632387022184454140324399740711224423651,1122.01632387022184454140324399740711224294346,2.32581e-39,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.58763e-40,0.009375,90.0,1122.01632387022184454140324399740711224330458,True,,,40,871,0.57,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,10,10,10,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,620.052351099789704104458982546323684256030231,620.052351099789704104458982546323684257041156,620.052351099789704104458982546323684256535694,1.63039e-39,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.07716e-40,0.009375,90.0,620.05235109978970410445898254632368425664867,True,,,40,909,0.82,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,10,10,10,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,198.082070159743101030662424802906155899324045,198.082070159743101030662424802906155899565021,198.082070159743101030662424802906155899444533,1.21655e-39,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.69307e-40,0.009375,90.0,198.082070159743101030662424802906155899476719,True,,,40,987,0.59,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,10,10,10,0.95,0.95,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,131.157066735962338700579234918712414470206707,131.157066735962338700579234918712414470341889,131.157066735962338700579234918712414470274298,1.03069e-39,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.30897e-40,0.009375,90.0,131.157066735962338700579234918712414470301774,True,,,40,991,0.58,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,10,10,10,1-1e-2,0.99,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,96.9580249422201029398323784943454358522306604,96.9580249422201029398323784943454358523011901,96.9580249422201029398323784943454358522659252,7.27425e-40,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.73465e-40,0.009375,90.0,96.9580249422201029398323784943454358522777021,True,,,40,999,0.59,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,10,10,10,1-1e-5,0.99999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,90.0067110479366693621707497198837773215528028,90.0067110479366693621707497198837773216159857,90.0067110479366693621707497198837773215851289,7.01979e-40,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.56986e-40,0.009375,90.0,90.0067110479366693621707497198837773215948312,True,,,40,1145,0.66,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,10,10,10,1-1e-10,0.9999999999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,90.0000000671081253752210808775227059284467794,90.0000000671081253752210808775227059285246559,90.0000000671081253752210808775227059284864523,8.65294e-40,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.56969e-40,0.009375,90.0,90.0000000671081253752210808775227059284990488,True,,,40,1417,0.67,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,50,2,2,2/3+1e-8,0.666666676666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167584048361897780033622.958892721524944688574,167584048361897780033622.958892721524944688784,167584048361897780033622.958892721524944688679,1.25254e-42,0.333333236597455847840955804122,0.333333236597455847840955804122,0.333333526805088304318088391755,2.01724e-48,0.01875,98.0,167584048361897780033622.958892721524944688668,True,,,50,349,2.01,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,50,2,2,2/3+1e-4,0.666766666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,169175510365.047921296560264734048237096215226,169175510365.047921296560264734048237279098428,169175510365.047921296560264734048237187656827,1.08103e-36,0.33237472031941990829705097936,0.33237472031941990829705097936,0.33525055936116018340589804128,1.68154e-38,0.0186961,98.0,169175510365.04792129656026473404823719196826,True,,,40,351,0.3,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,50,2,2,0.7,0.7,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,15635.6658646241142718881509138658562317671797,15635.6658646241142718881509138658562318668616,15635.6658646241142718881509138658562318170206,6.37529e-39,0.227719353998225664366537984964,0.227719353998225664366537984964,0.544561292003548671266924030072,2.13914e-38,0.00640461,98.0,15635.66586462411427188815091386585623183219,True,,,40,899,0.6,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,50,2,2,2/3+1e-1,0.766666666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,1286.35667490311169292501823927716989659703418,1286.35667490311169292501823927716989660004345,1286.35667490311169292501823927716989659853881,2.33937e-39,0.176407748760575774031969889015,0.176407748760575774031969889015,0.64718450247884845193606022197,1.12552e-38,0.00248073,98.0,1286.35667490311169292501823927716989659895827,True,,,40,1585,1.24,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,50,2,2,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,686.463251889850948218653500559699088806413817,686.463251889850948218653500559699088807483517,686.463251889850948218653500559699088806954545,1.55828e-39,0.163754769081887133281645479707,0.163754769081887133281645479707,0.672490461836225733436709040586,7.47219e-39,0.0023028,98.0,686.463251889850948218653500559699088807053283,True,,,40,1741,1.16,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,50,2,2,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,207.564592572317516476920754717453834501318269,207.564592572317516476920754717453834501553368,207.564592572317516476920754717453834501435818,1.13265e-39,0.143308983570898690568340554467,0.143308983570898690568340554467,0.713382032858202618863318891065,2.29048e-39,0.00100764,98.0,207.564592572317516476920754717453834501455577,True,,,40,2295,1.53,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,50,2,2,0.95,0.95,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,138.007066925445886813708662128718178333278592,138.00706692544588681370866212871817833339908,138.007066925445886813708662128718178333340305,8.73058e-40,0.139933620383838018595088753697,0.139933620383838018595088753697,0.720132759232323962809822492606,1.69891e-39,0.000983908,98.0,138.007066925445886813708662128718178333357072,True,,,40,2433,1.64,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,50,2,2,1-1e-2,0.99,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,104.540011997794970398190558255434438499095917,104.540011997794970398190558255434438499172324,104.540011997794970398190558255434438499134121,7.30889e-40,0.141510862644446810845684008072,0.141510862644446810845684008072,0.716978274711106378308631983855,1.23973e-39,0.000994998,98.0,104.540011997794970398190558255434438499143747,True,,,40,2669,2.22,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,50,2,2,1-1e-5,0.99999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,98.0062559697801546303612007574010462566781752,98.0062559697801546303612007574010462567516436,98.0062559697801546303612007574010462567149094,7.4963e-40,0.142855533889589244432101018401,0.142855533889589244432101018401,0.714288932220821511135797963198,1.23118e-39,0.00100445,98.0,98.0062559697801546303612007574010462567274638,True,,,40,2875,1.93,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
C,50,2,2,1-1e-10,0.9999999999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,98.0000000625569908583666757324451808880339241,98.0000000625569908583666757324451808881073925,98.0000000625569908583666757324451808880706583,7.49678e-40,0.142857142841050336806542319466,0.142857142841050336806542319466,0.714285714317899326386915361068,1.35152e-39,0.00100446,98.0,98.0000000625569908583666757324451808880787813,True,,,40,3141,2.17,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.001,0.001,0.5,2/3+1e-8,0.666666676666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167583885747519642535353.278514521857024510497,167583885747519642535353.278514521857024510707,167583885747519642535353.278514521857024510602,1.25254e-42,0.333333335344635331450890789829,0.333333332327682334274554605086,0.333333332327682334274554605086,1.98934e-50,0.01875,0.593442719099991587856366946749,167583885747519642535353.278514521857024510591,True,,,50,349,0.43,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.001,0.001,0.5,2/3+1e-4,0.666766666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167553552760.183419870223510200842018514346752,167553552760.183419870223510200842018694778174,167553552760.183419870223510200842018604560885,1.07686e-36,0.333353449998740181228801367708,0.333323275000629909385599316146,0.333323275000629909385599316146,2.62471e-40,0.0187494,0.593442719099991587856366946749,167553552760.183419870223510200842018608789188,True,,,40,349,0.32,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.001,0.001,0.5,0.7,0.7,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,4249.4676499509236498408180194112404286462015,4249.46764995092364984081801941124042866886503,4249.46764995092364984081801941124042865758028,5.33326e-39,0.340497618400965096521906820272,0.329751190799517451739046589864,0.329751190799517451739046589864,2.77948e-40,0.0185485,0.593442719099991587856366946749,4249.46764995092364984081801941124042866265371,True,,,40,369,0.31,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.001,0.001,0.5,2/3+1e-1,0.766666666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,135.887788350356068930661116494896952459334715,135.88778835035606893066111649489695245962565,135.887788350356068930661116494896952459478713,2.14099e-39,0.358964337347913348809549607771,0.320517831326043325595225196115,0.320517831326043325595225196115,5.01408e-40,0.0180291,0.593442719099991587856366946749,135.887788350356068930661116494896952459545218,True,,,40,405,0.28,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.001,0.001,0.5,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,52.3917473091401267108446915419138376314232089,52.3917473091401267108446915419138376314922692,52.3917473091401267108446915419138376314577391,1.31815e-39,0.371701724580899987485272707206,0.314149137709550006257363646397,0.314149137709550006257363646397,6.2484e-40,0.0176709,0.593442719099991587856366946749,52.3917473091401267108446915419138376314645806,True,,,40,427,0.29,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.001,0.001,0.5,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,6.54072024844407200024528666537455279708753915,6.54072024844407200024528666537455279709580434,6.54072024844407200024528666537455279709167175,1.26365e-39,0.445309156241282876672368742858,0.277345421879358561663815628571,0.277345421879358561663815628571,1.11906e-39,0.00780034,0.593442719099991587856366946749,6.54072024844407200024528666537455279709276363,True,,,40,725,0.48,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.001,0.001,0.5,0.95,0.95,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,2.54878479229662184751872884042179107995143638,2.54878479229662184751872884042179107995465063,2.54878479229662184751872884042179107995304351,1.26109e-39,0.537983818933721641774883956662,0.231008090533139179112558021669,0.231008090533139179112558021669,2.49481e-39,0.00324855,0.593442719099991587856366946749,2.54878479229662184751872884042179107995348928,True,,,40,1415,0.96,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.001,0.001,0.5,1-1e-2,0.99,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,0.971802377664500385682378488553140291146703158,0.971802377664500385682378488553140291147897019,0.971802377664500385682378488553140291147300088,1.2285e-39,0.738645683203621550875093273126,0.130677158398189224562453363437,0.130677158398189224562453363437,6.74886e-39,0.000459412,0.593442719099991587856366946749,0.971802377664500385682378488553140291147486016,True,,,40,6887,5.39,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.001,0.001,0.5,1-1e-5,0.99999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,0.594057349533420330806073144326173651163669188,0.594057349533420330806073144326173651165620692,0.59405734953342033080607314432617365116464494,3.28504e-39,0.917447653772104457006425505927,0.0412761731139477714967872470367,0.0412761731139477714967872470367,3.71703e-38,3.62779e-5,0.593442719099991587856366946749,0.594057349533420330806073144326173651164933785,True,,,40,34323,21.6,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.001,0.001,0.5,1-1e-10,0.9999999999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,0.593442725259262774152826630515732151201623865,0.593442725259262774152826630515732151204505204,0.593442725259262774152826630515732151203058795,4.85529e-39,0.917900480236215684734759002865,0.0410497598818921576326204985677,0.0410497598818921576326204985677,5.65481e-38,3.60789e-5,0.593442719099991587856366946749,0.593442725259262774152826630515732151203489429,True,,,40,34701,22.56,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.02,0.5,0.8,2/3+1e-8,0.666666676666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167583888233941485159799.668644053710722066909,167583888233941485159799.668644053710722067119,167583888233941485159799.668644053710722067014,1.25254e-42,0.333333335509892591995930458756,0.333333333696093221181975883207,0.333333330794014186822093658036,4.17109e-50,0.01875,3.03789327688082207935946890133,167583888233941485159799.668644053710722067003,True,,,50,349,0.39,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.02,0.5,0.8,2/3+1e-4,0.666766666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167578416583.367316653161596476052718356321078,167578416583.367316653161596476052718536834541,167578416583.367316653161596476052718446579387,1.07719e-36,0.333355101084605437614375460951,0.333336962432531861406821829192,0.333307936482862700978802709856,3.06144e-40,0.0187486,3.03789327688082207935946890133,167578416583.367316653161596476052718450830042,True,,,40,349,0.37,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.02,0.5,0.8,0.7,0.7,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,4472.62145618639244918602542533190061010016385,4472.62145618639244918602542533190061012442605,4472.62145618639244918602542533190061011229495,5.4246e-39,0.340857808085304574961804405282,0.334721166518550419078661462379,0.324421025396145005959534132339,5.61266e-40,0.0182487,3.03789327688082207935946890133,4472.62145618639244918602542533190061011752017,True,,,40,381,0.43,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.02,0.5,0.8,2/3+1e-1,0.766666666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,160.898922470121402893971214572020287326690128,160.898922470121402893971214572020287327025144,160.898922470121402893971214572020287326857636,2.08215e-39,0.358171313044255011328536301912,0.338864083436793943742752033398,0.302964603518951044928711664691,1.49602e-39,0.0170418,3.03789327688082207935946890133,160.898922470121402893971214572020287326928692,True,,,40,475,0.42,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.02,0.5,0.8,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,66.6076550253487779683421324803011326675453139,66.6076550253487779683421324803011326676364147,66.6076550253487779683421324803011326675908643,1.36772e-39,0.368533355502300099373959951986,0.341912405055026964404262649092,0.289554239442672936221777398922,7.23726e-39,0.0162874,3.03789327688082207935946890133,66.6076550253487779683421324803011326676046065,True,,,40,531,0.36,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.02,0.5,0.8,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,11.3708418608797611141952599889055536970862454,11.3708418608797611141952599889055536971002044,11.3708418608797611141952599889055536970932249,1.22761e-39,0.412688696530966554355972828151,0.358600544404014799048279532584,0.228710759065018646595747639265,2.49442e-39,0.00321625,3.03789327688082207935946890133,11.3708418608797611141952599889055536970949446,True,,,40,1331,0.96,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
D,0.02,0.5,0.8,0.95,0.95,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,5.85104365222960598950777944796104732548249245,5.85104365222960598950777944796104732548809441,5.85104365222960598950777944796104732548524751,9.5743e-40,0.449493454468547719547132571392,0.375565272814998206266069900737,0.174941272716454074186797527872,8.27791e-39,0.00123006,3.03789327688082207935946890133,5.85104365222960598950777944796104732548583071,True,,,40,2729,1.98,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
