g12,g13,g23,alpha,T1,T_alpha,W_alpha,W_over_T1,L3_cain,L3_frac
-4.45,-5.15,0.5,0.9,30.4875104347,66.0738055906,35.5862951559,1.16724175403,-20.3875104347,-55.9738055906
-4.45,-5.1,0.5,0.9,30.3760600953,65.8436232588,35.4675631635,1.16761565036,-20.3260600953,-55.7936232588
-4.45,-5.05,0.5,0.9,30.2643573898,65.6129698942,35.3486125044,1.16799481479,-20.2643573898,-55.6129698942
-4.45,-5,0.5,0.9,30.1523991834,65.381840065,35.2294408816,1.16837936071,-20.2023991834,-55.431840065
-4.45,-4.95,0.5,0.9,30.0401822754,65.1502282338,35.1100459584,1.16876940481,-20.1401822754,-55.2502282338
-4.45,-4.9,0.5,0.9,29.927703398,64.9181287546,34.9904253566,1.16916506727,-20.077703398,-55.0681287546
-4.45,-4.85,0.5,0.9,29.814959214,64.6855358704,34.8705766564,1.16956647186,-20.014959214,-54.8855358704
-4.45,-4.8,0.5,0.9,29.7019463145,64.4524437091,34.7504973946,1.16997374605,-19.9519463145,-54.7024437091
-4.45,-4.75,0.5,0.9,29.5886612173,64.2188462813,34.630185064,1.17038702122,-19.8886612173,-54.5188462813
-4.45,-4.7,0.5,0.9,29.4751003642,63.9847374762,34.5096371121,1.17080643274,-19.8251003642,-54.3347374762
-4.45,-4.65,0.5,0.9,29.3612601186,63.7501110585,34.3888509399,1.17123212018,-19.7612601186,-54.1501110585
-4.45,-4.6,0.5,0.9,29.2471367635,63.5149606646,34.2678239011,1.17166422745,-19.6971367635,-53.9649606646
-4.45,-4.55,0.5,0.9,29.1327264988,63.2792797992,34.1465533004,1.17210290296,-19.6327264988,-53.7792797992
-4.45,-4.5,0.5,0.9,29.0180254384,63.0430618311,34.0250363928,1.17254829985,-19.5680254384,-53.5930618311
-4.45,-4.45,0.5,0.9,28.9030296077,62.8062999893,33.9032703816,1.17300057613,-19.5030296077,-53.4062999893
-4.45,-4.4,0.5,0.9,28.7877349409,62.5689873588,33.781252418,1.17345989489,-19.4377349409,-53.2189873588
-4.45,-4.35,0.5,0.9,28.6721372777,62.3311168765,33.6589795988,1.17392642456,-19.3721372777,-53.0311168765
-4.45,-4.3,0.5,0.9,28.5562323605,62.0926813262,33.5364489657,1.17440033904,-19.3062323605,-52.8426813262
-4.45,-4.25,0.5,0.9,28.4400158309,61.8536733345,33.4136575036,1.17488181801,-19.2400158309,-52.6536733345
-4.45,-4.2,0.5,0.9,28.3234832265,61.6140853654,33.2906021389,1.17537104715,-19.1734832265,-52.4640853654
-4.45,-4.15,0.5,0.9,28.2066299775,61.3739097158,33.1672797382,1.17586821838,-19.1066299775,-52.2739097158
-4.45,-4.1,0.5,0.9,28.0894514029,61.1331385096,33.0436871067,1.17637353015,-19.0394514029,-52.0831385096
-4.45,-4.05,0.5,0.9,27.9719427064,60.8917636927,32.9198209864,1.17688718771,-18.9719427064,-51.8917636927
-4.45,-4,0.5,0.9,27.8540989729,60.6497770272,32.7956780543,1.17740940341,-18.9040989729,-51.6997770272
-4.45,-3.95,0.5,0.9,27.7359151643,60.4071700854,32.6712549211,1.17794039705,-18.8359151643,-51.5071700854
-4.45,-3.9,0.5,0.9,27.6173861145,60.1639342433,32.5465481288,1.17848039615,-18.7673861145,-51.3139342433
-4.45,-3.85,0.5,0.9,27.4985065257,59.9200606748,32.4215541491,1.17902963635,-18.6985065257,-51.1200606748
-4.45,-3.8,0.5,0.9,27.3792709628,59.6755403445,32.2962693816,1.17958836177,-18.6292709628,-50.9255403445
-4.45,-3.75,0.5,0.9,27.2596738492,59.4303640006,32.1706901513,1.1801568254,-18.5596738492,-50.7303640006
-4.45,-3.7,0.5,0.9,27.1397094609,59.1845221679,32.044812707,1.18073528949,-18.4897094609,-50.5345221679
-4.45,-3.65,0.5,0.9,27.0193719212,58.9380051401,31.9186332189,1.18132402603,-18.4193719212,-50.3380051401
-4.45,-3.6,0.5,0.9,26.8986551952,58.6908029714,31.7921477762,1.18192331719,-18.3486551952,-50.1408029714
-4.45,-3.55,0.5,0.9,26.7775530833,58.4429054686,31.6653523853,1.18253345579,-18.2775530833,-49.9429054686
-4.45,-3.5,0.5,0.9,26.6560592154,58.1943021821,31.5382429667,1.18315474586,-18.2060592154,-49.7443021821
-4.45,-3.45,0.5,0.9,26.5341670437,57.9449823969,31.4108153533,1.18378750317,-18.1341670437,-49.5449823969
-4.45,-3.4,0.5,0.9,26.411869836,57.6949351231,31.2830652871,1.18443205579,-18.061869836,-49.3449351231
-4.45,-3.35,0.5,0.9,26.2891606685,57.4441490855,31.154988417,1.18508874474,-17.9891606685,-49.1441490855
-4.45,-3.3,0.5,0.9,26.1660324175,57.1926127135,31.026580296,1.18575792466,-17.9160324175,-48.9426127135
-4.45,-3.25,0.5,0.9,26.0424777519,56.9403141301,30.8978363782,1.18643996445,-17.8424777519,-48.7403141301
-4.45,-3.2,0.5,0.9,25.9184891242,56.6872411401,30.7687520159,1.18713524806,-17.7684891242,-48.5372411401
-4.45,-3.15,0.5,0.9,25.7940587616,56.4333812181,30.6393224566,1.18784417527,-17.6940587616,-48.3333812181
-4.45,-3.1,0.5,0.9,25.6691786563,56.1787214962,30.5095428399,1.18856716252,-17.6191786563,-48.1287214962
-4.45,-3.05,0.5,0.9,25.543840556,55.9232487501,30.3794081941,1.18930464381,-17.543840556,-47.9232487501
-4.45,-3,0.5,0.9,25.4180359525,55.6669493853,30.2489134328,1.19005707165,-17.4680359525,-47.7169493853
-4.45,-2.95,0.5,0.9,25.2917560711,55.4098094228,30.1180533517,1.19082491809,-17.3917560711,-47.5098094228
-4.45,-2.9,0.5,0.9,25.1649918584,55.1518144829,29.9868226245,1.19160867578,-17.3149918584,-47.3018144829
-4.45,-2.85,0.5,0.9,25.0377339699,54.8929497694,29.8552157996,1.19240885918,-17.2377339699,-47.0929497694
-4.45,-2.8,0.5,0.9,24.9099727566,54.6332000525,29.7232272958,1.19322600575,-17.1599727566,-46.8832000525
-4.45,-2.75,0.5,0.9,24.7816982514,54.3725496503,29.5908513989,1.19406067731,-17.0816982514,-46.6725496503
-4.45,-2.7,0.5,0.9,24.6529001533,54.1109824101,29.4580822568,1.19491346144,-17.0029001533,-46.4609824101
-4.45,-2.65,0.5,0.9,24.5235678125,53.8484816882,29.3249138757,1.19578497305,-16.9235678125,-46.2484816882
-4.45,-2.6,0.5,0.9,24.393690213,53.5850303288,29.1913401158,1.19667585597,-16.843690213,-46.0350303288
-4.45,-2.55,0.5,0.9,24.2632559549,53.3206106411,29.0573546862,1.19758678473,-16.7632559549,-45.8206106411
-4.45,-2.5,0.5,0.9,24.1322532357,53.0552043763,28.9229511406,1.19851846647,-16.6822532357,-45.6052043763
-4.45,-2.45,0.5,0.9,24.0006698295,52.7887927018,28.7881228724,1.19947164296,-16.6006698295,-45.3887927018
-4.45,-2.4,0.5,0.9,23.8684930659,52.5213561754,28.6528631095,1.20044709276,-16.5184930659,-45.1713561754
-4.45,-2.35,0.5,0.9,23.7357098071,52.2528747165,28.5171649094,1.20144563365,-16.4357098071,-44.9528747165
-4.45,-2.3,0.5,0.9,23.602306423,51.9833275766,28.3810211536,1.20246812514,-16.352306423,-44.7333275766
-4.45,-2.25,0.5,0.9,23.4682687652,51.7126933077,28.2444245424,1.20351547125,-16.2682687652,-44.5126933077
-4.45,-2.2,0.5,0.9,23.3335821391,51.4409497284,28.1073675893,1.20458862346,-16.1835821391,-44.2909497284
-4.45,-2.15,0.5,0.9,23.1982312736,51.1680738887,27.9698426151,1.20568858398,-16.0982312736,-44.0680738887
-4.45,-2.1,0.5,0.9,23.0622002893,50.8940420315,27.8318417422,1.20681640924,-16.0122002893,-43.8440420315
-4.45,-2.05,0.5,0.9,22.9254726636,50.6188295523,27.6933568886,1.20797321368,-15.9254726636,-43.6188295523
-4.45,-2,0.5,0.9,22.7880311943,50.3424109563,27.554379762,1.20916017391,-15.8380311943,-43.3924109563
-4.45,-1.95,0.5,0.9,22.6498579589,50.0647598122,27.4149018534,1.2103785332,-15.7498579589,-43.1647598122
-4.45,-1.9,0.5,0.9,22.5109342724,49.7858487034,27.274914431,1.21162960635,-15.6609342724,-42.9358487034
-4.45,-1.85,0.5,0.9,22.3712406407,49.5056491751,27.1344085344,1.21291478511,-15.5712406407,-42.7056491751
-4.45,-1.8,0.5,0.9,22.2307567109,49.2241316785,26.9933749676,1.21423554396,-15.4807567109,-42.4741316785
-4.45,-1.75,0.5,0.9,22.0894612174,48.941265511,26.8518042936,1.21559344655,-15.3894612174,-42.241265511
-4.45,-1.7,0.5,0.9,21.9473319231,48.6570187512,26.7096868281,1.21699015268,-15.2973319231,-42.0070187512
-4.45,-1.65,0.5,0.9,21.8043455568,48.3713581902,26.5670126334,1.21842742605,-15.2043455568,-41.7713581902
-4.45,-1.6,0.5,0.9,21.6604777439,48.0842492572,26.4237715133,1.21990714266,-15.1104777439,-41.5342492572
-4.45,-1.55,0.5,0.9,21.5157029325,47.7956559399,26.2799530074,1.22143130019,-15.0157029325,-41.2956559399
-4.45,-1.5,0.5,0.9,21.3699943115,47.505540698,26.1355463865,1.22300202825,-14.9199943115,-41.055540698
-4.45,-1.45,0.5,0.9,21.2233237222,47.2138643709,25.9905406487,1.22462159975,-14.8233237222,-40.8138643709
-4.45,-1.4,0.5,0.9,21.0756615619,46.9205860773,25.8449245154,1.22629244351,-14.7256615619,-40.5705860773
-4.45,-1.35,0.5,0.9,20.9269766775,46.625663107,25.6986864296,1.22801715822,-14.6269766775,-40.325663107
-4.45,-1.3,0.5,0.9,20.7772362496,46.3290508039,25.5518145543,1.22979852793,-14.5272362496,-40.0790508039
-4.45,-1.25,0.5,0.9,20.6264056654,46.0307024383,25.404296773,1.23163953939,-14.4264056654,-39.8307024383
-4.45,-1.2,0.5,0.9,20.4744483775,45.7305690696,25.2561206921,1.23354340134,-14.3244483775,-39.5805690696
-4.45,-1.15,0.5,0.9,20.3213257499,45.4285993954,25.1072736455,1.23551356612,-14.2213257499,-39.3285993954
-4.45,-1.1,0.5,0.9,20.1669968867,45.1247395887,24.957742702,1.2375537539,-14.1169968867,-39.0747395887
-4.45,-1.05,0.5,0.9,20.0114184423,44.8189331188,24.8075146765,1.23966797996,-14.0114184423,-38.8189331188
-4.45,-1,0.5,0.9,19.8545444115,44.5111205566,24.656576145,1.24186058536,-13.9045444115,-38.5611205566
-4.45,-0.95,0.5,0.9,19.6963258947,44.2012393606,24.5049134659,1.24413627175,-13.7963258947,-38.3012393606
-4.45,-0.9,0.5,0.9,19.5367108367,43.8892236429,24.3525128062,1.24650014067,-13.6867108367,-38.0392236429
-4.45,-0.85,0.5,0.9,19.3756437337,43.5750039107,24.1993601769,1.24895773836,-13.5756437337,-37.7750039107
-4.45,-0.8,0.5,0.9,19.2130653053,43.2585067829,24.0454414776,1.25151510681,-13.4630653053,-37.5085067829
-4.45,-0.75,0.5,0.9,19.0489121239,42.9396546764,23.8907425524,1.25417884219,-13.3489121239,-37.2396546764
-4.45,-0.7,0.5,0.9,18.8831161974,42.6183654586,23.7352492612,1.25695616195,-13.2331161974,-36.9683654586
-4.45,-0.65,0.5,0.9,18.7156044953,42.2945520629,23.5789475677,1.25985498217,-13.1156044953,-36.6945520629
-4.45,-0.6,0.5,0.9,18.5462984099,41.9681220605,23.4218236505,1.26288400698,-12.9962984099,-36.4181220605
-4.45,-0.55,0.5,0.9,18.3751131417,41.6389771824,23.2638640406,1.2660528325,-12.8751131417,-36.1389771824
-4.45,-0.5,0.5,0.9,18.2019569936,41.3070127862,23.1050557926,1.26937206811,-12.7519569936,-35.8570127862
-4.45,-0.45,0.5,0.9,18.0267305592,40.9721172575,22.9453866983,1.2728534785,-12.6267305592,-35.5721172575
-4.45,-0.4,0.5,0.9,17.8493257837,40.6341713359,22.7848455522,1.27651015105,-12.4993257837,-35.2841713359
-4.45,-0.35,0.5,0.9,17.6696248724,40.2930473558,22.6234224835,1.28035669387,-12.3696248724,-34.9930473558
