alpha,T1,T_alpha,W_alpha,L3_at_kappa0,L3_cain_boundary,L3_fractional_boundary,realizability,sqrt4G
0.675199055934,180,517544.855044,517364.855044,58,-122,-517486.855044,all L3,0
0.675475379637,180,477803.150665,477623.150665,58,-122,-477745.150665,all L3,0
0.675760652157,180,441236.124708,441056.124708,58,-122,-441178.124708,all L3,0
0.676055163304,180,407581.724483,407401.724483,58,-122,-407523.724483,all L3,0
0.676359212273,180,376600.102855,376420.102855,58,-122,-376542.102855,all L3,0
0.676673107948,180,348071.697901,347891.697901,58,-122,-348013.697901,all L3,0
0.676997169219,180,321795.48122,321615.48122,58,-122,-321737.48122,all L3,0
0.677331725301,180,297587.35991,297407.35991,58,-122,-297529.35991,all L3,0
0.677677116071,180,275278.718575,275098.718575,58,-122,-275220.718575,all L3,0
0.678033692413,180,254715.088939,254535.088939,58,-122,-254657.088939,all L3,0
0.678401816575,180,235754.935771,235574.935771,58,-122,-235696.935771,all L3,0
0.678781862536,180,218268.548816,218088.548816,58,-122,-218210.548816,all L3,0
0.679174216387,180,202137.031362,201957.031362,58,-122,-202079.031362,all L3,0
0.679579276722,180,187251.376892,187071.376892,58,-122,-187193.376892,all L3,0
0.679997455044,180,173511.626058,173331.626058,58,-122,-173453.626058,all L3,0
0.680429176183,180,160826.096886,160646.096886,58,-122,-160768.096886,all L3,0
0.680874878726,180,149110.681761,148930.681761,58,-122,-149052.681761,all L3,0
0.681335015464,180,138288.205303,138108.205303,58,-122,-138230.205303,all L3,0
0.681810053854,180,128287.837802,128107.837802,58,-122,-128229.837802,all L3,0
0.682300476489,180,119044.559313,118864.559313,58,-122,-118986.559313,all L3,0
0.682806781592,180,110498.669966,110318.669966,58,-122,-110440.669966,all L3,0
0.68332948352,180,102595.342456,102415.342456,58,-122,-102537.342456,all L3,0
0.68386911329,180,95284.2130015,95104.2130015,58,-122,-95226.2130015,all L3,0
0.684426219115,180,88519.0074235,88339.0074235,58,-122,-88461.0074235,all L3,0
0.685001366959,180,82257.199266,82077.199266,58,-122,-82199.199266,all L3,0
0.685595141121,180,76459.6971698,76279.6971698,58,-122,-76401.6971698,all L3,0
0.686208144817,180,71090.5589491,70910.5589491,58,-122,-71032.5589491,all L3,0
0.686841000801,180,66116.7300476,65936.7300476,58,-122,-66058.7300476,all L3,0
0.687494351995,180,61507.8042561,61327.8042561,58,-122,-61449.8042561,all L3,0
0.688168862142,180,57235.8047605,57055.8047605,58,-122,-57177.8047605,all L3,0
0.68886521648,180,53274.9837571,53094.9837571,58,-122,-53216.9837571,all L3,0
0.689584122439,180,49601.6390306,49421.6390306,58,-122,-49543.6390306,all L3,0
