triple,beta12,beta13,beta23,alpha,L3_at_kappa0,L3_cain_boundary,L3_fractional_boundary,band_width_in_L3,realizability_2sqrtG_if_G>0,evidence
"no_pair_loops_(1,1,1)",1,1,1,0.668824150063978,1,-8,-16785398.5381924,16785390.5381924,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.668952831773153,1,-8,-14112449.4809936,14112441.4809936,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.669089188620082,1,-8,-11865392.2461621,11865384.2461621,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.669233678383419,1,-8,-9976340.93893183,9976332.93893183,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.669386786145729,1,-8,-8388233.41325422,8388225.41325422,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.669549025922018,1,-8,-7053105.20809744,7053097.20809744,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.669720942385384,1,-8,-5930638.77445975,5930630.77445975,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.669903112695601,1,-8,-4986944.08292711,4986936.08292711,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.670096148436769,1,-8,-4193533.70602825,4193525.70602825,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.670300697670525,1,-8,-3526461.35648659,3526453.35648659,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.670517447111728,1,-8,-2965597.81039668,2965589.81039668,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.670747124433902,1,-8,-2494022.30289495,2494014.30289495,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.67099050071219,1,-8,-2097510.97914464,2097502.97914464,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.671248393012015,1,-8,-1764106.9211122,1764098.9211122,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.671521667132144,1,-8,-1483758.73967423,1483750.73967423,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.671811240511352,1,-8,-1248016.79682162,1248008.79682162,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.67211808530846,1,-8,-1049777.86690495,1049769.86690495,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.672443231666078,1,-8,-883070.511840411,883062.511840411,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.672787771169006,1,-8,-742874.677329301,742866.677329301,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.673152860508921,1,-8,-624970.052733757,624962.052733757,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.673539725367628,1,-8,-525808.60766771,525800.60766771,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.673949664531935,1,-8,-442407.449930451,442399.449930451,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.674384054253956,1,-8,-372258.764299106,372250.764299106,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.674844352871474,1,-8,-313254.108502659,313246.108502659,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.675332105703892,1,-8,-263620.777078925,263612.777078925,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.675848950240194,1,-8,-221868.30891033,221860.30891033,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.676396621636343,1,-8,-186743.521098007,186735.521098007,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.676976958540561,1,-8,-157192.709754193,157184.709754193,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.677591909266059,1,-8,-132329.8750773,132321.8750773,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.67824353833194,1,-8,-111410.010283668,111402.010283668,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.678934033394218,1,-8,-93806.6471194497,93798.6471194497,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.679665712590243,1,-8,-78992.979400982,78984.979400982,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.680441032321174,1,-8,-66525.9942276148,66517.9942276148,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.681262595498641,1,-8,-56033.131451879,56025.131451879,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.68213316028326,1,-8,-47201.0684300388,47193.0684300388,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.683055649344363,1,-8,-39766.2913248027,39758.2913248027,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.684033159672015,1,-8,-33507.1682349029,33499.1682349029,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.68506897297426,1,-8,-28237.2848180426,28229.2848180426,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.686166566694507,1,-8,-23799.8412272381,23791.8412272381,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.687329625686041,1,-8,-20062.9412504595,20054.9412504595,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.68856205458285,1,-8,-16915.6314998753,16907.6314998753,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.689867990908302,1,-8,-14264.5711553583,14256.5711553583,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.691251818965688,1,-8,-12031.2318126924,12023.2318126924,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.692718184557244,1,-8,-10149.5429961566,10141.5429961566,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.694272010581095,1,-8,-8563.91235215945,8555.91235215945,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.695918513558455,1,-8,-7227.56085224241,7219.56085224241,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.697663221146592,1,-8,-6101.12284222851,6093.12284222851,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.699511990696333,1,-8,-5151.46876703236,5143.46876703236,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.701471028916427,1,-8,-4350.715119381,4342.715119381,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.703546912710775,1,-8,-3675.39180851635,3667.39180851635,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.705746611258478,1,-8,-3105.74189263272,3097.74189263272,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.708077509410841,1,-8,-2625.13260983081,2617.13260983081,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.710547432483875,1,-8,-2219.55999738234,2211.55999738234,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.713164672529529,1,-8,-1877.23220948768,1869.23220948768,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.715938016173855,1,-8,-1588.21901469221,1580.21901469221,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.718876774115565,1,-8,-1344.15694734518,1336.15694734518,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.721990812384003,1,-8,-1138.00126314899,1130.00126314899,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.725290585461487,1,-8,-963.817257571758,955.817257571758,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.728787171381207,1,-8,-816.604690224643,808.604690224643,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.732492308918514,1,-8,-692.150053999019,684.150053999019,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.736418437000464,1,-8,-586.902264878313,578.902264878313,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.740578736465914,1,-8,-497.868052152351,489.868052152351,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.744987174316374,1,-8,-422.523920509477,414.523920509477,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.749658550606174,1,-8,-358.742053017976,350.742053017976,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.754608548129361,1,-8,-304.727942341982,296.727942341982,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.759853785070145,1,-8,-258.96788928546,250.96788928546,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.765411870793641,1,-8,-220.184803526379,212.184803526379,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.771301464964215,1,-8,-187.300990107922,179.300990107922,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.777542340189913,1,-8,-159.406814389477,151.406814389477,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.784155448403264,1,-8,-135.734314028008,127.734314028008,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.791162991201332,1,-8,-115.634974457065,107.634974457065,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.798588494381158,1,-8,-98.5610087091561,90.5610087091561,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.806456886920807,1,-8,-84.0495870310879,76.0495870310879,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.814794584671205,1,-8,-71.709549718497,63.709549718497,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.823629579039712,1,-8,-61.2102105910929,53.2102105910929,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.83299153096317,1,-8,-52.2719207687799,44.2719207687799,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.842911870485915,1,-8,-44.6581147611232,36.6581147611232,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.853423902277057,1,-8,-38.1686049211306,30.1686049211306,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.864562917441269,1,-8,-32.6339273612314,24.6339273612314,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.876366311998457,1,-8,-27.9105735963274,19.9105735963274,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.888873712430073,1,-8,-23.8769684006657,15.8769684006657,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.9,1,-8,-20.9349677272044,12.9349677272044,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.902127108713561,1,-8,-20.4300764280169,12.4300764280169,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.912667383761716,1,-8,-18.1601812392185,10.1601812392185,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.916170995291558,1,-8,-17.4825387092116,9.48253870921157,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.923730141409766,1,-8,-16.1341789084708,8.13417890847078,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.931052520449102,1,-8,-14.9602557632559,6.96025576325587,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.933391537091908,1,-8,-14.6099305499036,6.60993054990361,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.941829086706256,1,-8,-13.4353482179507,5.43534821795067,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.946821644600358,1,-8,-12.800347205455,4.80034720545498,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.94919781953087,1,-8,-12.5124299844009,4.5124299844009,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.955633126690214,1,-8,-11.7755752514959,3.77557525149591,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.961253248795439,1,-8,-11.1794324895375,3.17943248953745,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.963531308016255,1,-8,-10.9494288012821,2.94942880128206,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.966161448465718,1,-8,-10.6917693654254,2.69176936542544,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.970447907647971,1,-8,-10.2891221559512,2.28912215595122,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.974191384595819,1,-8,-9.95404933993431,1.95404933993431,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.977460660952652,1,-8,-9.67334559487487,1.67334559487487,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.980315805527134,1,-8,-9.43684950104099,1.43684950104099,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.981237608556118,1,-8,-9.36215722876116,1.36215722876116,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.982809277981414,1,-8,-9.23662880712707,1.23662880712707,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.984986892710918,1,-8,-9.0664119307578,1.0664119307578,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.986888660625784,1,-8,-8.92118371499902,0.921183714999023,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.988549524300617,1,-8,-8.79689301008891,0.796893010088906,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99,1,-8,-8.69023780551587,0.690237805515874,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.991266738376172,1,-8,-8.59850505736967,0.598505057369666,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.992373014140977,1,-8,-8.51944969287345,0.519449692873454,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.993339153709191,1,-8,-8.45120207998549,0.451202079985487,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.994182908670626,1,-8,-8.39219645429705,0.392196454297046,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.994919781953087,1,-8,-8.34111496694419,0.341114966944193,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.995563312669021,1,-8,-8.29684351101654,0.296843511016538,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.996125324879544,1,-8,-8.25843652583168,0.25843652583168,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.996616144846572,1,-8,-8.225088714531,0.225088714531005,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.997044790764797,1,-8,-8.19611213674454,0.19611213674454,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.997419138459582,1,-8,-8.17091751858094,0.170917518580945,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.997746066095265,1,-8,-8.14899890019981,0.148998900199809,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.998031580552713,1,-8,-8.12992094634349,0.129920946343487,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.998280927798141,1,-8,-8.11330839796866,0.113308397968655,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.998498689271092,1,-8,-8.09883725790283,0.0988372579028347,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.998688866062578,1,-8,-8.08622739043456,0.0862273904345638,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.998854952430062,1,-8,-8.07523628119966,0.0752362811996594,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999,1,-8,-8.06565375489747,0.0656537548974683,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999126673837617,1,-8,-8.0572974880736,0.0572974880736012,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999237301414098,1,-8,-8.05000918523902,0.0500091852390199,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999333915370919,1,-8,-8.04365131102637,0.0436513110263697,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999418290867063,1,-8,-8.03810429045152,0.038104290451523,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999491978195309,1,-8,-8.0332641048063,0.0332641048063032,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999556331266902,1,-8,-8.02904022312587,0.0290402231258735,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999612532487954,1,-8,-8.02535381921384,0.0253538192138407,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999661614484657,1,-8,-8.022136232374,0.0221362323740042,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99970447907648,1,-8,-8.01932763667844,0.0193276366784421,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999741913845958,1,-8,-8.01687588909826,0.0168758890982641,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999774606609527,1,-8,-8.0147355313693,0.0147355313693023,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999803158055271,1,-8,-8.0128669242436,0.0128669242436015,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999828092779814,1,-8,-8.01123549593308,0.0112354959330769,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999849868927109,1,-8,-8.00981108919837,0.00981108919836693,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999868886606258,1,-8,-8.00856739376471,0.00856739376470905,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999885495243006,1,-8,-8.00748145263079,0.00748145263078648,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.9999,1,-8,-8.00653323243438,0.00653323243438386,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999912667383762,1,-8,-8.00570524939849,0.00570524939849015,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99992373014141,1,-8,-8.00498224354169,0.00498224354168997,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999933391537092,1,-8,-8.00435089482901,0.00435089482900786,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999941829086706,1,-8,-8.00379957579078,0.00379957579078471,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999949197819531,1,-8,-8.00331813586822,0.00331813586821816,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99995563312669,1,-8,-8.00289771337386,0.00289771337386391,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999961253248795,1,-8,-8.00253057149844,0.00253057149843983,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999966161448466,1,-8,-8.00220995526385,0.00220995526385259,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999970447907648,1,-8,-8.0019299667283,0.00192996672830148,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999974191384596,1,-8,-8.00168545609995,0.00168545609995263,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999977460660953,1,-8,-8.00147192672018,0.0014719267201837,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999980315805527,1,-8,-8.00128545214127,0.00128545214127129,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999982809277981,1,-8,-8.00112260375279,0.00112260375278872,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999984986892711,1,-8,-8.00098038760963,0.000980387609631705,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999986888660626,1,-8,-8.00085618928815,0.00085618928814668,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999988549524301,1,-8,-8.00074772574741,0.000747725747414663,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999,1,-8,-8.00065300330336,0.000653003303362709,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999991266738376,1,-8,-8.00057028093796,0.000570280937957079,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999992373014141,1,-8,-8.00049803826487,0.000498038264874268,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999993339153709,1,-8,-8.00043494755994,0.00043494755993656,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999994182908671,1,-8,-8.00037984933933,0.000379849339331884,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999994919781953,1,-8,-8.00033173103566,0.000331731035664973,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999995563312669,1,-8,-8.00028970837783,0.000289708377829712,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999612532488,1,-8,-8.00025300913207,0.000253009132068271,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999996616144847,1,-8,-8.00022095890422,0.000220958904220581,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999997044790765,1,-8,-8.00019296874177,0.00019296874177499,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999741913846,1,-8,-8.00016852430743,0.000168524307431639,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999997746066095,1,-8,-8.00014717642485,0.00014717642484996,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999998031580553,1,-8,-8.00012853282263,0.000128532822628813,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999998280927798,1,-8,-8.00011225092442,0.000112250924418689,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999998498689271,1,-8,-8.00009803155289,9.80315528913422e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999998688866063,1,-8,-8.00008561343128,8.56134312758883e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999885495243,1,-8,-8.00007476838181,7.47683818147493e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999,1,-8,-8.00006529713242,6.52971324246465e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999126673838,1,-8,-8.00005702565477,5.7025654770726e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999237301414,1,-8,-8.00004980196626,4.98019662611426e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999333915371,1,-8,-8.00004349333721,4.34933372055468e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999418290867,1,-8,-8.00003798385183,3.79838518309583e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999491978195,1,-8,-8.00003317227826,3.3172278255833e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999556331267,1,-8,-8.00002897020832,2.89702083176024e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999612532488,1,-8,-8.00002530043313,2.53004331280948e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999661614485,1,-8,-8.00002209552426,2.20955242635767e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999704479076,1,-8,-8.00001929659491,1.92965949139534e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999741913846,1,-8,-8.00001685221775,1.6852217745722e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999774606609,1,-8,-8.00001471748003,1.47174800346761e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999803158055,1,-8,-8.00001285315837,1.28531583687419e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999982809278,1,-8,-8.00001122499795,1.12249979498102e-05,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999849868927,1,-8,-8.00000980308322,9.80308322162671e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999868886606,1,-8,-8.00000856128815,8.56128815129864e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999885495243,1,-8,-8.00000747679626,7.47679625945352e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.9999999,1,-8,-8.00000652968127,6.52968126857445e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999912667384,1,-8,-8.00000570254109,5.70254109355517e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999923730141,1,-8,-8.00000498017803,4.98017802641471e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999933391537,1,-8,-8.00000434931954,4.34931953741113e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999941829087,1,-8,-8.00000379837437,3.79837436703667e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999994919782,1,-8,-8.00000331721958,3.31721957635978e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999955633127,1,-8,-8.00000289701454,2.89701454114777e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999961253249,1,-8,-8.00000253003852,2.53003851646838e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999966161448,1,-8,-8.00000220954877,2.20954877327983e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999970447908,1,-8,-8.0000019296567,1.92965669576495e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999974191385,1,-8,-8.00000168521965,1.68521964738488e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999977460661,1,-8,-8.00000147174638,1.4717463781011e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999980315806,1,-8,-8.00000128531461,1.28531460852344e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999982809278,1,-8,-8.00000112249886,1.12249885830806e-06,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999984986893,1,-8,-8.00000098030761,9.80307614639742e-07,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999986888661,1,-8,-8.00000085612827,8.56128270498857e-07,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.999999988549524,1,-8,-8.0000007476792,7.47679203882967e-07,0,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.99999999,1,-8,-8.00000065296781,6.52967813152827e-07,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666676666667,7,-20,-1.67583914213507e+23,1.67583914213507e+23,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.66666667726311,7,-20,-1.40848406319289e+23,1.40848406319289e+23,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666677895128,7,-20,-1.18378154113055e+23,1.18378154113055e+23,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666678564843,7,-20,-9.94926912499641e+22,9.94926912499641e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666679274502,7,-20,-8.36201237868972e+22,8.36201237868972e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666680026488,7,-20,-7.02797812354245e+22,7.02797812354245e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666680823326,7,-20,-5.90676947882213e+22,5.90676947882213e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666681667691,7,-20,-4.96443294596343e+22,4.96443294596343e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666682562417,7,-20,-4.17243191500073e+22,4.17243191500073e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666683510509,7,-20,-3.50678281828393e+22,3.50678281828393e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666684515149,7,-20,-2.94732810505482e+22,2.94732810505482e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.66666668557971,7,-20,-2.47712599587875e+22,2.47712599587875e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666686707767,7,-20,-2.08193768783352e+22,2.08193768783352e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666687903105,7,-20,-1.74979568296961e+22,1.74979568296961e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666689169739,7,-20,-1.47064198207629e+22,1.47064198207629e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.66666669051192,7,-20,-1.23602307591629e+22,1.23602307591629e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666691934155,7,-20,-1.03883411147697e+22,1.03883411147697e+22,0,FLOAT
"all_antagonistic_(3,3,3)",3,3,3,0.666666693441218,7,-20,-8.73103684387975e+21,8.73103684387975e+21,0,FLOAT
