triple,beta12,beta13,beta23,alpha,T1,T_alpha,W_alpha,evidence
"mixed_(3,0.5,1)",3,0.5,1,0.667173592266644,11.827804920294,1290016470.15284,1290016458.32504,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667203827517915,11.827804920294,1084391330.62103,1084391318.79323,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667235866131295,11.827804920294,911551155.339692,911551143.511887,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667269815667157,11.827804920294,766267722.31801,766267710.490205,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667305790101244,11.827804920294,644146661.257549,644146649.429744,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667343910207308,11.827804920294,541494450.47078,541494438.642975,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667384303962572,11.827804920294,455206629.668434,455206617.840629,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667427106977381,11.827804920294,382673844.236216,382673832.408411,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66747246295047,11.827804920294,321702876.533966,321702864.706161,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667520524151393,11.827804920294,270450273.495857,270450261.668052,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667571451931725,11.827804920294,227366561.20453,227366549.376725,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667625417266748,11.827804920294,191149357.630772,191149345.802967,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66768260132946,11.827804920294,160703964.142711,160703952.314906,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667743196098802,11.827804920294,135110242.813049,135110230.985244,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667807405004176,11.827804920294,113594776.850949,113594765.023144,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667875443608401,11.827804920294,95507471.4391144,95507459.6113095,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667947540331402,11.827804920294,80301886.681472,80301874.8536671,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668023937217061,11.827804920294,67518707.3557518,67518695.5279468,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668104890745814,11.827804920294,56771849.1253512,56771837.2975462,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668190672695706,11.827804920294,47736780.6790005,47736768.8511956,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66828157105481,11.827804920294,40140708.3479599,40140696.520155,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668377890988062,11.827804920294,33754326.1302035,33754314.3023986,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668479955861763,11.827804920294,28384881.4382405,28384869.6104356,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668588108329191,11.827804920294,23870346.7141194,23870334.8863145,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668702711480957,11.827804920294,20074520.5298135,20074508.7020086,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668824150063978,11.827804920294,16882909.9251934,16882898.0973885,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668952831773153,11.827804920294,14199269.3827124,14199257.5549075,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669089188620082,11.827804920294,11942691.7122483,11942679.8844433,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669233678383419,11.827804920294,10045162.823824,10045150.996019,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669386786145729,11.827804920294,8449506.40574618,8449494.57794126,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669549025922018,11.827804920294,7107656.32574629,7107644.49794137,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669720942385384,11.827804920294,5979204.49080474,5979192.66299982,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669903112695601,11.827804920294,5030180.23711129,5030168.40930637,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.670096148436769,11.827804920294,4232024.32804691,4232012.50024199,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.670300697670525,11.827804920294,3560726.52671097,3560714.69890605,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.670517447111728,11.827804920294,2996100.65903966,2996088.83123473,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.670747124433902,11.827804920294,2521175.2435243,2521163.41571938,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.67099050071219,11.827804920294,2121681.26005318,2121669.43224826,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.671248393012015,11.827804920294,1785621.56918438,1785609.74137946,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.671521667132144,11.827804920294,1502908.96322205,1502897.13541713,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.671811240511352,11.827804920294,1265061.90659009,1265050.07878517,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.67211808530846,11.827804920294,1064948.76796956,1064936.94016464,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.672443231666078,11.827804920294,896572.81335086,896560.98554594,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.672787771169006,11.827804920294,754891.461916048,754879.634111128,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.673152860508921,11.827804920294,635664.342818679,635652.515013758,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.673539725367628,11.827804920294,535325.561845367,535313.734040446,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.673949664531935,11.827804920294,450876.318957491,450864.49115257,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.674384054253956,11.827804920294,379794.63299745,379782.80519253,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.674844352871474,11.827804920294,319959.447003818,319947.619198897,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.675332105703892,11.827804920294,269586.822273409,269574.994468488,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.675848950240194,11.827804920294,227176.294683226,227164.466878306,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.676396621636343,11.827804920294,191465.773898658,191453.946093737,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.676976958540561,11.827804920294,161393.624237205,161381.796432285,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.677591909266059,11.827804920294,136066.782939601,136054.955134681,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.67824353833194,11.827804920294,114733.953986146,114722.126181226,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.678934033394218,11.827804920294,96763.0689027407,96751.2410978204,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.679665712590243,11.827804920294,81622.3348659129,81610.5070609926,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.680441032321174,11.827804920294,68864.2987363802,68852.4709314599,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.681262595498641,11.827804920294,58112.4467026013,58100.618897681,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.68213316028326,11.827804920294,49049.9357527798,49038.1079478595,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.683055649344363,11.827804920294,41410.1175305508,41398.2897256305,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.684033159672015,11.827804920294,34968.5692109171,34956.7414059968,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.68506897297426,11.827804920294,29536.3914946137,29524.5636896934,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.686166566694507,11.827804920294,24954.5720347978,24942.7442298775,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.687329625686041,11.827804920294,21089.2447352117,21077.4169302915,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.68856205458285,11.827804920294,17827.7023646976,17815.8745597773,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.689867990908302,11.827804920294,15075.0426352097,15063.2148302894,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.691251818965688,11.827804920294,12751.3469753814,12739.5191704611,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.692718184557244,11.827804920294,10789.3072757738,10777.4794708535,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.694272010581095,11.827804920294,9132.22936995514,9120.40156503485,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.695918513558455,11.827804920294,7732.35335484368,7720.52554992338,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.697663221146592,11.827804920294,6549.44038680617,6537.61258188588,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.699511990696333,11.827804920294,5549.58360466415,5537.75579974385,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.701471028916427,11.827804920294,4704.20756900972,4692.37976408943,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.703546912710775,11.827804920294,3989.22627243637,3977.39846751608,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.705746611258478,11.827804920294,3384.33453845293,3372.50673353264,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.708077509410841,11.827804920294,2872.41163166415,2860.58382674386,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.710547432483875,11.827804920294,2439.01926909042,2427.19146417012,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.713164672529529,11.827804920294,2071.97905382346,2060.15124890316,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.715938016173855,11.827804920294,1761.01673293491,1749.18892801462,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.718876774115565,11.827804920294,1497.46268344591,1485.63487852561,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.721990812384003,11.827804920294,1273.99971355334,1262.17190863305,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.725290585461487,11.827804920294,1084.45068191187,1072.62287699157,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.728787171381207,11.827804920294,923.599628225207,911.771823304913,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.732492308918514,11.827804920294,787.041109549774,775.21330462948,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.736418437000464,11.827804920294,671.053278691808,659.225473771514,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.740578736465914,11.827804920294,572.49094921974,560.663144299446,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.744987174316374,11.827804920294,488.695487214484,476.86768229419,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.749658550606174,11.827804920294,417.41887084886,405.591065928566,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.754608548129361,11.827804920294,356.759680277566,344.931875357272,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.759853785070145,11.827804920294,305.109134789826,293.281329869532,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.765411870793641,11.827804920294,261.105592369589,249.277787449294,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.771301464964215,11.827804920294,223.59617767197,211.768372751676,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.777542340189913,11.827804920294,191.604415483169,179.776610562875,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.784155448403264,11.827804920294,164.302924311075,152.475119390781,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.791162991201332,11.827804920294,140.990374174961,129.162569254667,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.798588494381158,11.827804920294,121.07203839851,109.244233478216,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.806456886920807,11.827804920294,104.04337502263,92.2155701023365,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.814794584671205,11.827804920294,89.4761625065354,77.6483575862414,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.823629579039712,11.827804920294,77.0067893377217,65.1789844174277,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.83299153096317,11.827804920294,66.3263602609233,54.4985553406293,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.842911870485915,11.827804920294,57.1723349443601,45.3445300240661,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.853423902277057,11.827804920294,49.3214596108176,37.4936546905235,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.864562917441269,11.827804920294,42.5837898017509,30.7559848814568,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.876366311998457,11.827804920294,36.797634133189,24.969829212895,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.888873712430073,11.827804920294,31.8252755827416,19.9974706624475,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.9,11.827804920294,28.1773900427375,16.3495851224435,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.902127108713561,11.827804920294,27.5493493066902,15.7215443863962,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.912667383761716,11.827804920294,24.717794629139,12.8899897088449,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.916170995291558,11.827804920294,23.8697748865179,12.0419699662239,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.923730141409766,11.827804920294,22.1783864470743,10.3505815267802,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.931052520449102,11.827804920294,20.7011567976545,8.87335187736048,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.933391537091908,11.827804920294,20.2594235621324,8.43161864183832,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.941829086706256,11.827804920294,18.7751658231392,6.94736090284514,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.946821644600358,11.827804920294,17.9705802373462,6.14277531705218,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.94919781953087,11.827804920294,17.6052412478747,5.77743632758068,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.955633126690214,11.827804920294,16.668665354905,4.84086043461101,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.961253248795439,11.827804920294,15.9091966102119,4.08139168991792,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.963531308016255,11.827804920294,15.6157406158268,3.78793569553279,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.966161448465718,11.827804920294,15.2866992919941,3.45889437170011,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.970447907647971,11.827804920294,14.7718482183733,2.94404329807925,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.974191384595819,11.827804920294,14.3427715897478,2.51496666945373,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.977460660952652,11.827804920294,13.9828592195364,2.15505429924241,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.980315805527134,11.827804920294,13.6792940666476,1.8514891463536,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.981237608556118,11.827804920294,13.5833542960605,1.75554937576651,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.982809277981414,11.827804920294,13.422045431001,1.59424051070699,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.984986892710918,11.827804920294,13.2031642512358,1.37535933094177,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.986888660625784,11.827804920294,13.0162805574241,1.18847563713009,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.988549524300617,11.827804920294,12.856238951865,1.02843403157097,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99,11.827804920294,12.718830072776,0.891025152481937,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.991266738376172,11.827804920294,12.6005899269918,0.77278500669779,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.992373014140977,11.827804920294,12.4986479536939,0.67084303339991,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.993339153709191,11.827804920294,12.4106105762768,0.582805655982726,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.994182908670626,11.827804920294,12.3344709396632,0.506666019369131,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.994919781953087,11.827804920294,12.2685382067342,0.440733286440127,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.995563312669021,11.827804920294,12.2113816326088,0.383576712314817,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.996125324879544,11.827804920294,12.1617859250694,0.333981004775392,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.996616144846572,11.827804920294,12.1187153122656,0.290910391971545,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.997044790764797,11.827804920294,12.0812843927072,0.253479472413169,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.997419138459582,11.827804920294,12.0487343161411,0.220929395847097,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.997746066095265,11.827804920294,12.0204131905021,0.192608270208078,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.998031580552713,11.827804920294,11.9957598662792,0.167954945985171,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.998280927798141,11.827804920294,11.9742904407138,0.146485520419745,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.998498689271092,11.827804920294,11.9555869680426,0.127782047748603,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.998688866062578,11.827804920294,11.939287971137,0.111483050842965,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.998854952430062,11.827804920294,11.9250804333935,0.0972755130994383,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999,11.827804920294,11.9126930141327,0.0848880938386696,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999126673837617,11.827804920294,11.9018902808013,0.0740853605072829,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999237301414098,11.827804920294,11.8924677904445,0.0646628701505119,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999333915370919,11.827804920294,11.8842478838006,0.0564429635065871,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999418290867063,11.827804920294,11.8770760798853,0.0492711595912692,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999491978195309,11.827804920294,11.8708179785318,0.0430130582377366,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999556331266902,11.827804920294,11.8653565941158,0.0375516738217314,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999612532487954,11.827804920294,11.8605900564589,0.0327851361649181,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999661614484657,11.827804920294,11.8564296252977,0.0286247050036881,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99970447907648,11.827804920294,11.852797973221,0.0249930529269875,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999741913845958,11.827804920294,11.8496276989942,0.0218227787001268,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999774606609527,11.827804920294,11.8468600389948,0.0190551187007468,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999803158055271,11.827804920294,11.8444437493194,0.0166388290253252,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999828092779814,11.827804920294,11.8423341351597,0.0145292148657212,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999849868927109,11.827804920294,11.8404922074406,0.0126872871465427,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999868886606258,11.827804920294,11.8388839495679,0.0110790292739225,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999885495243006,11.827804920294,11.8374796795588,0.00967475926474393,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.9999,11.827804920294,11.8362534948727,0.00844857457869708,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999912667383762,11.827804920294,11.8351827890177,0.00737786872366719,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99992373014141,11.827804920294,11.834247830492,0.00644291019797372,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999933391537092,11.827804920294,11.833431395904,0.00562647560993312,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999941829086706,11.827804920294,11.8327184502063,0.00491352991222627,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999949197819531,11.827804920294,11.8320958679243,0.0042909476302686,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99995563312669,11.827804920294,11.8315521900697,0.0037472697756975,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999961253248795,11.827804920294,11.8310774121302,0.00327249183619749,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999966161448466,11.827804920294,11.8306627991316,0.00285787883756328,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999970447907648,11.827804920294,11.8303007242914,0.00249580399732707,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999974191384596,11.827804920294,11.8299845282366,0.00217960794261174,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999977460660953,11.827804920294,11.8297083961509,0.00190347585691697,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999980315805527,11.827804920294,11.8294672505564,0.00166233026238594,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999982809277981,11.827804920294,11.8292566577335,0.00145173743943694,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999984986892711,11.827804920294,11.829072746037,0.0012678257430192,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999986888660626,11.827804920294,11.8289121345924,0.00110721429842187,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999988549524301,11.827804920294,11.8287718710482,0.00096695075422204,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99999,11.827804920294,11.8286493772331,0.000844456939107729,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999991266738376,11.827804920294,11.8285424017109,0.000737481416853925,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999992373014141,11.827804920294,11.8284489783564,0.000644058062333031,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999993339153709,11.827804920294,11.8283673901874,0.00056246989334241,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999994182908671,11.827804920294,11.8282961377842,0.000491217490131035,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999994919781953,11.827804920294,11.8282339117144,0.00042899142038344,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999995563312669,11.827804920294,11.8281795684549,0.000374648160846647,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99999612532488,11.827804920294,11.828132109366,0.000327189071930079,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999996616144847,11.827804920294,11.8280906623318,0.000285742037794634,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999997044790765,11.827804920294,11.8280544657279,0.000249545433847587,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99999741913846,11.827804920294,11.8280228544204,0.000217934126327535,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999997746066095,11.827804920294,11.8279952475405,0.000190327246425426,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999998031580553,11.827804920294,11.8279711378078,0.000166217513747569,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999998280927798,11.827804920294,11.8279500822068,0.000145161912735503,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999998498689271,11.827804920294,11.8279316938448,0.000126773550759296,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999998688866063,11.827804920294,11.8279156348417,0.000110714547668422,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99999885495243,11.827804920294,11.8279016101205,9.6689826444063e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999,11.827804920294,11.8278893619846,8.44416905589895e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999126673838,11.827804920294,11.8278786653824,7.37450883487867e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999237301414,11.827804920294,11.8278693237715,6.4403477479047e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999333915371,11.827804920294,11.8278611655072,5.62452132015778e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999418290867,11.827804920294,11.8278540406884,4.91203943671081e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999491978195,11.827804920294,11.8278478184029,4.28981088589353e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999556331267,11.827804920294,11.8278423843221,3.74640280877969e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999612532488,11.827804920294,11.8278376386002,3.27183061958891e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999661614485,11.827804920294,11.8278334940394,2.85737454035484e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999704479076,11.827804920294,11.8278298744878,2.49541937851205e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999741913846,11.827804920294,11.82782671344,2.17931459811638e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999774606609,11.827804920294,11.8278239528153,1.90325212816589e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999803158055,11.827804920294,11.8278215418903,1.66215962700278e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99999982809278,11.827804920294,11.827819436367,1.45160729818627e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999849868927,11.827804920294,11.8278175975589,1.26772648592066e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999868886606,11.827804920294,11.82781599168,1.10713859466927e-05,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999885495243,11.827804920294,11.8278145892242,9.66893016673964e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.9999999,11.827804920294,11.8278133644231,8.44412903155956e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999912667384,11.827804920294,11.8278122947723,7.3744783097851e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999923730141,11.827804920294,11.8278113606185,6.44032446217579e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999933391537,11.827804920294,11.8278105447976,5.6245035775504e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999941829087,11.827804920294,11.8278098323199,4.91202589358863e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99999994919782,11.827804920294,11.8278092100946,4.28980055922068e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999955633127,11.827804920294,11.827808666689,3.7463949276173e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999961253249,11.827804920294,11.8278081921186,3.271824608575e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999966161448,11.827804920294,11.827807777664,2.85736996730179e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999970447908,11.827804920294,11.8278074157099,2.49541588104307e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999974191385,11.827804920294,11.827807099606,2.17931193269294e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999977460661,11.827804920294,11.8278068235441,1.9032501086258e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999980315806,11.827804920294,11.8278065824521,1.66215809116466e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999982809278,11.827804920294,11.8278063719001,1.45160612241568e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999984986893,11.827804920294,11.8278061880196,1.26772560271604e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999986888661,11.827804920294,11.8278060274319,1.10713791379169e-06,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999999988549524,11.827804920294,11.8278058871865,9.66892491405247e-07,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99999999,11.827804920294,11.8278057647065,8.44412509692916e-07,FLOAT
