triple,beta12,beta13,beta23,alpha,T1,T_Phi=T1/rho_alpha,T_alpha,certified_fraction_(TPhi-T1)/(Talpha-T1),TPhi_over_Talpha,limit_alpha_to_1_2sqrt(SG)/(S+G),evidence
"no_pair_loops_(1,1,1)",1,1,1,0.666666711765299,9,597798399558464,1.82701542684987e+21,3.27199426328423e-07,3.27199426328428e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666714455177,9,532395638668450,1.53554246746557e+21,3.46715020879343e-07,3.46715020879348e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666717305492,9,474148333518665,1.29056964483455e+21,3.67394611686718e-07,3.67394611686725e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666720325813,9,422273634283923,1.08467856430523e+21,3.89307623640921e-07,3.89307623640929e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666723526278,9,376074345363125,9.11634337803545e+20,4.12527621841466e-07,4.12527621841476e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666726917633,9,334929534558164,7.66196718286645e+20,4.37132562127281e-07,4.37132562127293e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666730511263,9,298286217432501,6.43961504733851e+20,4.63205044462671e-07,4.63205044462685e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666734319233,9,265651898984064,5.41227083580739e+20,4.90832604359913e-07,4.9083260435993e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666738354327,9,236587974162967,4.54882405629384e+20,5.20107991065538e-07,5.20107991065557e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666742630091,9,210703817411027,3.82312724476351e+20,5.51129491438236e-07,5.5112949143826e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66666674716088,9,187651544255133,3.21320452178617e+20,5.8400124543212e-07,5.84001245432148e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666751961906,9,167121329026096,2.70058583125078e+20,6.1883361414469e-07,6.18833614144724e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666757049286,9,148837244257562,2.26974779969102e+20,6.55743533611153e-07,6.55743533611193e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666762440099,9,132553549106987,1.90764353100561e+20,6.94854918922419e-07,6.94854918922467e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666768152444,9,118051388028417,1.60330755465335e+20,7.36299081768702e-07,7.36299081768758e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666774205498,9,105135851524056,1.34752384553456e+20,7.80215147007954e-07,7.80215147008021e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666780619582,9,93633352823758,1.1325465900004e+20,8.26750560643305e-07,8.26750560643385e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66666678741623,9,83389297109181.3,9.51865743693939e+19,8.76061541888886e-07,8.76061541888981e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66666679461826,9,74266003049288.3,8.00009817385935e+19,9.28313646099326e-07,9.28313646099438e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666802249851,9,66140852564426.2,6.7238023133069e+19,9.83682289907893e-07,9.83682289908027e-07,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666810336623,9,58904642776657.8,5.65112036529627e+19,1.0423533559537e-06,1.04235335595386e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666818905725,9,52460118184561.3,4.749568759425e+19,1.10452381767189e-06,1.10452381767208e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666827985925,9,46720663462430.1,3.99184620842275e+19,1.17040239084965e-06,1.17040239084988e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666837607709,9,41609139927777.6,3.3550069537123e+19,1.24021024402731e-06,1.24021024402758e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666847803377,9,37056847957869,2.81976585680262e+19,1.31418173847524e-06,1.31418173847556e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66666685860716,9,33002604286832.6,2.36991446055668e+19,1.39256521009925e-06,1.39256521009963e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666870055327,9,29391919462960.1,1.99183012548524e+19,1.47562380380158e-06,1.47562380380203e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666882186313,9,26176265371943.8,1.67406348120667e+19,1.56363636539439e-06,1.56363636539493e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666895040844,9,23312423325883.1,1.40699174235879e+19,1.65689837573541e-06,1.65689837573605e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666908662074,9,20761902923642.8,1.1825273012972e+19,1.75572292503172e-06,1.75572292503248e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666923095735,9,18490424913907.2,9.9387279881332e+18,1.86044179254888e-06,1.86044179254978e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666938390282,9,16467460351531.1,8.3531529627499e+18,1.97140653654461e-06,1.97140653654569e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666954597062,9,14665820344527.6,7.0205326609999e+18,2.08898968962703e-06,2.08898968962831e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666971770485,9,13061290687588.8,5.90051198105422e+18,2.21358599550647e-06,2.213585995508e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666666989968206,9,11632306278145.2,4.95917380043298e+18,2.34561375467836e-06,2.34561375468018e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667009251318,9,10359661424905.9,4.16801202223276e+18,2.48551620524054e-06,2.4855162052427e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667029684559,9,9226251624459.62,3.50306825032215e+18,2.63376302291632e-06,2.63376302291888e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667051336528,9,8216843724403.02,2.94420628492611e+18,2.79085190683242e-06,2.79085190683547e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667074279914,9,7317871164029,2.47450237137546e+18,2.95731022474322e-06,2.95731022474686e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667098591744,9,6517251647436.54,2.07973267101827e+18,3.13369681509912e-06,3.13369681510344e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667124353638,9,5804224755708.87,1.74794255658738e+18,3.32060383439135e-06,3.3206038343965e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667151652083,9,5169207330544.06,1.4690845787239e+18,3.51865876573642e-06,3.51865876574255e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667180578726,9,4603664657533.68,1.23471420746833e+18,3.72852651219109e-06,3.72852651219838e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66666721123068,9,4099995781258.35,1.03773411208519e+18,3.95091163863828e-06,3.95091163864696e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66666724371085,9,3651431334002.33,8.72179235247373e+17,4.18656072791929e-06,4.1865607279296e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667278128279,9,3251942554816.02,7.33036153175521e+17,4.43626489733088e-06,4.43626489734315e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667314598514,9,2896160272400.99,6.1609126196082e+17,4.70086243907184e-06,4.70086243908645e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667353243992,9,2579302728129.53,5.17803171620853e+17,4.98124165606532e-06,4.9812416560827e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667394194455,9,2297111321856.76,4.35195469770324e+17,5.27834382802761e-06,5.27834382804829e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667437587381,9,2045793367021.56,3.6576658597084e+17,5.59316636751411e-06,5.59316636753872e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667483568452,9,1821971121695.82,3.07414037295726e+17,5.9267661871085e-06,5.92676618713778e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667532292033,9,1622636387699.51,2.58370760440941e+17,6.28026323459079e-06,6.28026323462562e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667583921701,9,1445110083393.5,2.17151601037772e+17,6.65484424926317e-06,6.65484424930462e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667638630787,9,1287006234289.85,1.82508338602651e+17,7.0517667528762e-06,7.05176675292551e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667696602962,9,1146199906823.23,1.53391887547108e+17,7.47236327255064e-06,7.47236327260932e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66666775803285,9,1020798646412.33,1.28920528029206e+17,7.91804580704226e-06,7.91804580711207e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667823126684,9,909117045713.771,1.08353205472007e+17,8.39031057498008e-06,8.39031057506315e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667892102997,9,809654090844.104,9.10670894932995e+16,8.89074302626831e-06,8.89074302636713e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666667965193359,9,721072987698.358,7.65387128465712e+16,9.4210231773144e-06,9.42102317743198e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666668042643148,9,642183195830.44,6.43281197259388e+16,9.98293123687393e-06,9.98293123701384e-06,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66666812471238,9,571924426898.754,5.40655425759716e+16,1.05783535989877e-05,1.05783535991542e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666668211676578,9,509352394738.738,4.54402047780223e+16,1.12092891574312e-05,1.12092891576292e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666668303827701,9,453626123606.993,3.81909094150267e+16,1.18778560276836e-05,1.18778560279193e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666668401475117,9,403996645791.432,3.20981296439334e+16,1.2586298649298e-05,1.25862986495784e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666668504946651,9,359796935134.466,2.69773608108087e+16,1.33369953291098e-05,1.33369953294434e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666668614589678,9,320432942059.913,2.26735332119347e+16,1.41324662131726e-05,1.41324662135695e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666668730772293,9,285375609783.433,1.90563161864172e+16,1.49753817570387e-05,1.4975381757511e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666668853884545,9,254153763412.381,1.60161713696802e+16,1.58685716790289e-05,1.58685716795908e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666668984339748,9,226347777453.029,1.34610355892234e+16,1.68150344706939e-05,1.68150344713625e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666669122575868,9,201583936108.856,1.13135329801541e+16,1.78179474487296e-05,1.78179474495251e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666669269056992,9,179529410201.646,9.50863182057406e+15,1.88806774287121e-05,1.88806774296586e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666669424274889,9,159887784212.022,7.99167522874875e+15,2.00067920212588e-05,2.00067920223849e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666669588750657,9,142395072180.387,6.71672599896191e+15,2.12000716112872e-05,2.12000716126271e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666669763036477,9,126816169856.897,5.64517551840691e+15,2.24645220391102e-05,2.24645220407044e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666669947717462,9,112941694824.475,4.74457459527226e+15,2.38043880536764e-05,2.38043880555732e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666670143413626,9,100585172346.815,3.98765081532894e+15,2.52241675602979e-05,2.52241675625548e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666670350781961,9,89580529180.7094,3.35148266986077e+15,2.67286266992486e-05,2.67286267019339e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666670570518648,9,79779861496.7915,2.81680542888642e+15,2.83228158642578e-05,2.83228158674528e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666670803361388,9,71051447039.8271,2.36742775910837e+15,3.00120866444461e-05,3.00120866482476e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666671050091883,9,63277974766.9748,1.98974141013531e+15,3.18021097795176e-05,3.18021097840406e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66667131153846,9,56354968181.8414,1.67230912226323e+15,3.36988941952152e-05,3.36988942005968e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666671588578849,9,50189381148.6124,1.4055182772651e+15,3.57088071720225e-05,3.57088071784256e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666671882143135,9,44698347342.0293,1.18128980471499e+15,3.78385957066768e-05,3.78385957142953e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666672193216873,9,39808066522.611,992833527593510,4.00954091569616e-05,4.00954091660262e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666672522844405,9,35452812638.7229,834442538441126,4.24868232340539e-05,4.24868232448391e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666672872132358,9,31574050472.2716,701320380314569,4.50208654268822e-05,4.50208654397146e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666673242253367,9,28119648913.1574,589435798257360,4.77060419256724e-05,4.77060419409405e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666673634450005,9,25043180312.908,495400662639264,5.05513661820517e-05,5.05513662002179e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66667405003896,9,22303296488.002,416367368371230,5.3566389139115e-05,5.35663891607293e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66667449041545,9,19863173001.7456,349942602461331,5.67612312791809e-05,5.6761231304898e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666674957057912,9,17690014232.5612,294114868449599,6.01466165815185e-05,6.0146616612117e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666675451532965,9,15754612598.9715,247193573380674,6.37339085094668e-05,6.37339085458732e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666675975500663,9,14030956010.2783,207757832687850,6.75351481085191e-05,6.75351481518358e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666676530720078,9,12495878254.3309,174613442097404,7.15630944286694e-05,7.15630944802081e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666677119055197,9,11128747645.1347,146756714362468,7.58312673084857e-05,7.58312673698071e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666677742481186,9,9911189728.87037,123344085126677,8.03539927325427e-05,8.03539928055035e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666678403091018,9,8826840329.40553,103666567766203,8.51464508819594e-05,8.51464509687688e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666679103102497,9,7861125611.21421,87128283559456.9,9.02247270468784e-05,9.0224727150165e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666679844865711,9,7001066206.17328,73228417050739.2,9.5605865579795e-05,9.56058657026864e-05,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666680630870915,9,6235102767.62818,61546050143495.1,0.000101307927057738,0.000101307927203955,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666681463756893,9,5552940612.93255,51727415722215.2,0.000107350048835877,0.000107350049009847,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666682346319819,9,4945411360.74355,43475184722873,0.00011375250923644,0.000113752509443432,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666683281522644,9,4404349706.5722,36539462313459.6,0.000120536795527801,0.000120536795774081,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666684272505039,9,3922483680.67829,30710220491782.9,0.000127725675975819,0.000127725676268844,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666685322593942,9,3493336911.2932,25810937944246,0.00013534327616611,0.000135343276514752,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666686435314721,9,3111141581.83618,21693254571823.3,0.000143415159884697,0.000143415160299513,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666687614403016,9,2770760910.05792,18232478799806.8,0.000151968414798796,0.000151968415292345,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666688863817274,9,2467620109.60692,15323811634003.3,0.00016103174324675,0.000161031743833976,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666690187752041,9,2197644903.87985,12879173105247.2,0.000170635558426187,0.00017063555912487,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666691590652045,9,1957206767.33774,10824535009095.6,0.000180812086310847,0.000180812087142141,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666693077227118,9,1743074157.55569,9097679165858.24,0.000191595473612525,0.000191595474601599,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666694652468004,9,1552369082.89812,7646313315031.78,0.000203021902182345,0.000203021903359144,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66669632166312,9,1382528421.8605,6426487589633.52,0.000215129710215667,0.00021512971161582,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666698090416304,9,1231269474.34551,5401263618614.65,0.000227959520639609,0.000227959522305506,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666699964665634,9,1096559281.87079,4539595952412.55,0.000241554377166586,0.000241554379148662,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66670195070336,9,976587304.258317,3815391940214.37,0.00025595988841077,0.000255959890769033,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666704055197027,9,869741085.742175,3206721589461.59,0.000271224380564528,0.000271224383370371,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666706285211866,9,774584583.315428,2695153479567.52,0.000287399059159447,0.000287399062497815,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666708648234505,9,689838866.052378,2265196620203.85,0.000304538180439736,0.000304538184411691,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666711152198109,9,614364926.11387,1903831352874.47,0.000322699232885931,0.000322699237611715,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666713805509012,9,547148370.299336,1600115089495.74,0.00034194312952504,0.000341943135147712,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666716617074936,9,487285786.412515,1344850949065.63,0.000362334411671665,0.000362334418361431,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.6667195963349,9,433972601.260969,1130309258374.57,0.000383941464735497,0.000383941472694863,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666722753290909,9,386492267.072697,949993482880.637,0.000406836746821051,0.000406836756290946,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666726098541527,9,344206630.95266,798443499454.866,0.000431097030900178,0.000431097042167249,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666729643317467,9,306547358.001189,671070253918.34,0.000456803661338568,0.000456803674743854,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666733399519287,9,273008292.791618,564016796374.691,0.000484042825587428,0.000484042841536676,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666737379757347,9,243138656.552544,474041486069.814,0.000512905842003355,0.000512905860979298,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666741597394146,9,216536988.610224,398419829065.642,0.000543489464675814,0.000543489487252774,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666746066589179,9,192845750.683048,334861976125.304,0.000575896206310593,0.00057589623317186,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666750802346474,9,171746521.497487,281443382486.208,0.000610234680189702,0.000610234712148201,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666755820564966,9,152955717.141297,236546529727.851,0.000646619962351989,0.000646620000374869,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666761138091871,9,136220779.63674,198811944964.048,0.00068517397517307,0.000685174020410963,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666766772779247,9,121316782.507763,167097034124.129,0.000726025893578559,0.000726025947400374,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666772743543927,9,108043407.720646,140441482701.964,0.000769312575237136,0.000769312639271466,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666779070431024,9,96222253.362323,118038176238.8,0.000815179016109119,0.000815179092293483,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666785774681232,9,85694435.8794769,99208759960.6979,0.000863778832849027,0.000863778923488463,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666792878802131,9,76318454.6448523,83383097464.1701,0.00091527477359406,0.000915274881430814,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.66680040664375,9,67968290.1543968,70082006419.6813,0.000969839258826323,0.000969839387122756,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666808383478639,9,60531710.2928314,58902748501.5569,0.00102765495400406,0.00102765510664127,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666816836086713,9,53908761.9048185,49506834149.0542,0.00108891537585117,0.00108891555744629,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666825792845157,9,48010427.3979234,41609772869.062,0.00115382553419331,0.00115382575023909,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666835283823696,9,42757428.3206613,34972458697.2373,0.00122260261143842,0.00122260286846915,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666845340885544,9,38079159.8374857,29393929958.6019,0.00129547668184469,0.0012954769876337,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666855997794376,9,33912741.7785969,24705284080.1926,0.00137269147283923,0.0013726918366337,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666867290327678,9,30202173.5107437,20764563185.7709,0.00145450517083502,0.00145450560363533,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666879256396864,9,26897581.2705739,17452455601.9021,0.00154119127405276,0.00154119178894473,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666891936174548,9,23954547.844757,14668683110.4247,0.0016330394950335,0.00163304010758355,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666905372229415,9,21333515.5868525,12328964547.7428,0.0017303567156685,0.00173035744439367,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666919609669129,9,18999254.7483272,10362463805.5362,0.00183346799770513,0.00183346886463205,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666934696291775,9,16920389.977397,8709644954.65534,0.0019427176518645,0.0019427186831942,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666950682746323,9,15068978.6218826,7320469542.9866,0.00205847036886393,0.00205847159576252,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666967622702667,9,13420135.1686078,6152881479.70211,0.00218111241578598,0.0021811138753249,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.666985573031808,9,11951696.7713086,5171533626.24819,0.00231105290149272,0.00231105463776694,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.667004593996783,9,10643925.3721954,4346717534.69808,0.00244872511481775,0.00244872718027551,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.667024749454976,9,9479242.41312972,3653463924.4821,0.00259458793967009,0.00259459039669413,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.667046107072505,9,8441992.57131263,3070786659.79062,0.00274912735117535,0.00274913027396317,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.667068738551391,9,7518233.34369493,2581047334.53579,0.00291285799733805,0.00291286147413763,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.667092719870275,9,6695547.65232486,2169421224.36343,0.00308632487084957,0.00308632900661766,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.667118131539495,9,5962876.95185548,1823448434.49487,0.00327010507590156,0.00327010999546435,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.667145058871377,9,5310372.59621792,1532656652.08142,0.00346480969510653,0.00346481554691731,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.667173592266644,9,4729263.46679461,1288244079.99168,0.00367108576184175,0.00367109272244834,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.667203827517915,9,4211738.0829055,1082812951.26215,0.00388961834359551,0.00388962662295108,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.667235866131295,9,3750839.6102518,910145555.137201,0.00412113274208823,0.00412114258986451,0.866025403784439,FLOAT
"no_pair_loops_(1,1,1)",1,1,1,0.667269815667157,9,3340372.35612523,765015992.816809,0.00436639681625935,0.00436640852935099,0.866025403784439,FLOAT
