alpha,s,beta12=e^s,beta13=1,beta23=e^-s/2,x1,x2,x3,cain_x1,cain_x2,cain_x3,evidence
0.99,-0.15,0.860707976425,1,1.07788415088,0.349576874928,0.337052476175,0.313370648896,0.350043014094,0.337159477138,0.312797508768,FLOAT
0.99,-0.14,0.869358235399,1,1.07250818125,0.348492620743,0.336825414565,0.314681964692,0.34892688284,0.336925687949,0.314147429211,FLOAT
0.99,-0.13,0.878095430921,1,1.06715902438,0.347408488693,0.336595360025,0.315996151282,0.347810989977,0.336688846596,0.315500163427,FLOAT
0.99,-0.12,0.886920436717,1,1.06183654655,0.34632449505,0.336362314417,0.317313190533,0.346695351365,0.336448955234,0.316855693401,FLOAT
0.99,-0.11,0.895834135297,1,1.05654061468,0.345240656118,0.336126279743,0.318633064139,0.345579982897,0.336206016158,0.318214000946,FLOAT
0.99,-0.1,0.904837418036,1,1.05127109638,0.344156988237,0.335887258145,0.319955753618,0.344464900496,0.3359600318,0.319575067704,FLOAT
0.99,-0.09,0.913931185271,1,1.04602785991,0.343073507776,0.335645251905,0.321281240319,0.343350120116,0.335711004734,0.32093887515,FLOAT
0.99,-0.08,0.923116346387,1,1.04081077419,0.341990231139,0.335400263447,0.322609505414,0.342235657739,0.335458937674,0.322305404587,FLOAT
0.99,-0.07,0.932393819906,1,1.0356197088,0.340907174756,0.335152295336,0.323940529909,0.341121529375,0.335203833473,0.323674637152,FLOAT
0.99,-0.06,0.941764533584,1,1.03045453395,0.339824355088,0.334901350275,0.325274294636,0.340007751059,0.334945695125,0.325046553816,FLOAT
0.99,-0.05,0.951229424501,1,1.02531512052,0.338741788626,0.334647431114,0.32661078026,0.338894338854,0.334684525765,0.326421135381,FLOAT
0.99,-0.04,0.960789439152,1,1.02020134003,0.337659491885,0.334390540838,0.327949967277,0.337781308847,0.334420328667,0.327798362486,FLOAT
0.99,-0.03,0.970445533549,1,1.01511306462,0.336577481406,0.33413068258,0.329291836014,0.336668677147,0.334153107248,0.329178215605,FLOAT
0.99,-0.02,0.980198673307,1,1.01005016708,0.335495773757,0.33386785961,0.330636366633,0.335556459889,0.333882865063,0.330560675048,FLOAT
0.99,-0.01,0.990049833749,1,1.00501252086,0.334414385528,0.333602075342,0.331983539129,0.334444673226,0.333609605812,0.331945720962,FLOAT
0.99,0,1,1,1,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,FLOAT
0.99,0.01,1.01005016708,1,0.995012479193,0.332252633807,0.333061637281,0.334685728912,0.332222456405,0.333054051607,0.334723491988,FLOAT
0.99,0.02,1.02020134003,1,0.990049833749,0.331172303603,0.332786991026,0.33604070537,0.331112058654,0.332771764755,0.336116176591,FLOAT
0.99,0.03,1.03045453395,1,0.985111939603,0.330092359398,0.332509398551,0.33739824205,0.33000215631,0.332486477039,0.337511366651,FLOAT
0.99,0.04,1.04081077419,1,0.980198673307,0.329012817885,0.332228863982,0.338758318133,0.328892765618,0.332198192866,0.338909041516,FLOAT
0.99,0.05,1.05127109638,1,0.975309912028,0.327933695772,0.331945391586,0.340120912642,0.327783902841,0.331906916779,0.34030918038,FLOAT
0.99,0.06,1.06183654655,1,0.970445533549,0.326855009787,0.331658985773,0.341486004441,0.326675584253,0.331612653466,0.341711762281,FLOAT
0.99,0.07,1.07250818125,1,0.965605416258,0.32577677667,0.331369651096,0.342853572235,0.325567826142,0.331315407756,0.343116766102,FLOAT
0.99,0.08,1.08328706767,1,0.960789439152,0.324699013175,0.33107739225,0.344223594575,0.324460644808,0.331015184619,0.344524170573,FLOAT
0.99,0.09,1.09417428371,1,0.955997481833,0.323621736071,0.330782214073,0.345596049855,0.323354056561,0.330711989166,0.345933954273,FLOAT
0.99,0.1,1.10517091808,1,0.951229424501,0.322544962136,0.330484121545,0.346970916318,0.322248077722,0.330405826648,0.34734609563,FLOAT
0.99,0.11,1.11627807046,1,0.946485147953,0.32146870816,0.330183119789,0.348348172051,0.321142724619,0.330096702461,0.34876057292,FLOAT
0.99,0.12,1.12749685158,1,0.941764533584,0.320392990939,0.329879214068,0.349727794993,0.320038013587,0.329784622138,0.350177364275,FLOAT
0.99,0.13,1.13882838332,1,0.937067463377,0.319317827282,0.32957240979,0.351109762928,0.318933960969,0.329469591356,0.351596447675,FLOAT
0.99,0.14,1.15027379886,1,0.932393819906,0.318243234,0.329262712504,0.352494053496,0.317830583112,0.32915161593,0.353017800958,FLOAT
0.99,0.15,1.16183424273,1,0.927743486329,0.317169227913,0.328950127901,0.353880644187,0.316727896367,0.328830701819,0.354441401815,FLOAT
0.99,0.16,1.17351087099,1,0.923116346387,0.316095825843,0.328634661812,0.355269512344,0.315625917088,0.328506855119,0.355867227793,FLOAT
0.99,0.17,1.18530485132,1,0.918512284401,0.315023044619,0.328316320213,0.356660635168,0.31452466163,0.32818008207,0.3572952563,FLOAT
0.99,0.18,1.19721736312,1,0.913931185271,0.313950901068,0.32799510922,0.358053989712,0.313424146349,0.32785038905,0.358725464601,FLOAT
0.99,0.19,1.20924959766,1,0.909372934468,0.312879412021,0.327671035089,0.359449552891,0.312324387602,0.327517782576,0.360157829821,FLOAT
0.99,0.2,1.22140275816,1,0.904837418036,0.311808594306,0.327344104218,0.360847301476,0.311225401741,0.327182269309,0.36159232895,FLOAT
0.99,0.21,1.23367805996,1,0.900324522586,0.310738464753,0.327014323148,0.3622472121,0.310127205118,0.326843856044,0.363028938838,FLOAT
0.99,0.22,1.24607673059,1,0.895834135297,0.309669040186,0.326681698556,0.363649261258,0.309029814079,0.32650254972,0.364467636201,FLOAT
0.99,0.23,1.25860000993,1,0.891366143907,0.308600337428,0.326346237264,0.365053425308,0.307933244965,0.326158357412,0.365908397623,FLOAT
0.99,0.24,1.27124915032,1,0.886920436717,0.307532373296,0.326007946232,0.366459680473,0.306837514112,0.325811286335,0.367351199552,FLOAT
0.99,0.25,1.28402541669,1,0.882496902585,0.306465164599,0.325666832559,0.367868002842,0.305742637847,0.325461343843,0.368796018309,FLOAT
0.99,0.26,1.29693008667,1,0.878095430921,0.305398728143,0.325322903484,0.369278368373,0.304648632489,0.325108537427,0.370242830083,FLOAT
0.99,0.27,1.30996445073,1,0.873715911688,0.30433308072,0.324976166388,0.370690752892,0.303555514347,0.324752874716,0.371691610937,FLOAT
0.99,0.28,1.32312981234,1,0.869358235399,0.303268239117,0.324626628786,0.372105132097,0.302463299718,0.324394363477,0.373142336805,FLOAT
0.99,0.29,1.33642748803,1,0.865022293111,0.302204220107,0.324274298335,0.373521481558,0.301372004889,0.324033011613,0.374594983498,FLOAT
0.99,0.3,1.34985880758,1,0.860707976425,0.301141040452,0.323919182828,0.374939776719,0.30028164613,0.323668827165,0.376049526704,FLOAT
0.99,0.31,1.36342511413,1,0.856415177484,0.3000787169,0.323561290199,0.376359992901,0.299192239701,0.32330181831,0.377505941989,FLOAT
0.99,0.32,1.37712776434,1,0.852143788966,0.299017266185,0.323200628515,0.3777821053,0.298103801842,0.32293199336,0.378964204799,FLOAT
0.99,0.33,1.39096812846,1,0.847893704088,0.297956705025,0.322837205983,0.379206088992,0.297016348778,0.322559360763,0.380424290459,FLOAT
0.99,0.34,1.40494759056,1,0.843664816596,0.296897050121,0.322471030945,0.380631918934,0.295929896717,0.322183929102,0.381886174182,FLOAT
0.99,0.35,1.41906754859,1,0.839457020769,0.295838318155,0.322102111879,0.382059569966,0.294844461845,0.321805707094,0.383349831061,FLOAT
0.99,0.36,1.43332941456,1,0.835270211411,0.29478052579,0.3217304574,0.38348901681,0.29376006033,0.321424703593,0.384815236077,FLOAT
0.99,0.37,1.44773461466,1,0.831104283852,0.293723689669,0.321356076256,0.384920234075,0.292676708317,0.321040927581,0.386282364102,FLOAT
0.99,0.38,1.46228458943,1,0.826959133943,0.292667826412,0.320978977331,0.386353196256,0.291594421928,0.320654388179,0.387751189893,FLOAT
0.99,0.39,1.47698079388,1,0.822834658056,0.291612952617,0.320599169643,0.38778787774,0.290513217263,0.320265094636,0.389221688101,FLOAT
0.99,0.4,1.49182469764,1,0.818730753078,0.290559084856,0.320216662342,0.389224252801,0.289433110394,0.319873056336,0.39069383327,FLOAT
0.99,0.41,1.50681778511,1,0.814647316411,0.289506239678,0.319831464713,0.390662295609,0.288354117369,0.319478282792,0.392167599839,FLOAT
0.99,0.42,1.52196155562,1,0.81058424597,0.288454433602,0.319443586172,0.392101980226,0.287276254206,0.31908078365,0.393642962143,FLOAT
0.99,0.43,1.53725752355,1,0.806541440177,0.287403683121,0.319053036267,0.393543280611,0.286199536898,0.318680568686,0.395119894417,FLOAT
0.99,0.44,1.55270721851,1,0.802518797962,0.2863540047,0.318659824678,0.394986170623,0.285123981404,0.318277647803,0.396598370793,FLOAT
0.99,0.45,1.56831218549,1,0.798516218759,0.28530541477,0.318263961214,0.396430624016,0.284049603654,0.317872031037,0.398078365309,FLOAT
0.99,0.46,1.58407398499,1,0.794533602503,0.284257929734,0.317865455814,0.397876614451,0.282976419547,0.317463728549,0.399559851904,FLOAT
0.99,0.47,1.59999419322,1,0.790570849629,0.283211565961,0.317464318549,0.39932411549,0.281904444946,0.31705275063,0.401042804423,FLOAT
0.99,0.48,1.61607440219,1,0.786627861067,0.282166339785,0.317060559616,0.4007731006,0.280833695682,0.316639107698,0.40252719662,FLOAT
0.99,0.49,1.63231621996,1,0.782704538242,0.281122267505,0.31665418934,0.402223543156,0.279764187547,0.316222810297,0.404013002156,FLOAT
0.99,0.5,1.6487212707,1,0.778800783071,0.280079365384,0.316245218174,0.403675416441,0.2786959363,0.315803869094,0.405500194606,FLOAT
0.99,0.51,1.66529119495,1,0.774916497961,0.279037649649,0.315833656698,0.405128693652,0.277628957659,0.315382294887,0.406988747454,FLOAT
0.99,0.52,1.6820276497,1,0.771051585804,0.277997136485,0.315419515618,0.406583347897,0.276563267305,0.314958098592,0.408478634103,FLOAT
0.99,0.53,1.69893230862,1,0.767205949976,0.27695784204,0.315002805762,0.408039352198,0.275498880877,0.314531291253,0.409969827871,FLOAT
0.99,0.54,1.71600686218,1,0.763379494337,0.275919782418,0.314583538087,0.409496679495,0.274435813972,0.314101884034,0.411462301993,FLOAT
0.99,0.55,1.73325301787,1,0.759572123225,0.274882973682,0.31416172367,0.410955302648,0.273374082147,0.313669888224,0.412956029629,FLOAT
0.99,0.56,1.7506725003,1,0.755783741456,0.273847431853,0.313737373711,0.412415194436,0.272313700913,0.31323531523,0.414450983857,FLOAT
0.99,0.57,1.76826705143,1,0.752014254319,0.272813172904,0.313310499535,0.413876327561,0.271254685736,0.312798176581,0.415947137683,FLOAT
0.99,0.58,1.78603843075,1,0.748263567579,0.271780212765,0.312881112585,0.415338674651,0.270197052038,0.312358483926,0.417444464036,FLOAT
0.99,0.59,1.8039884154,1,0.744531587466,0.270748567316,0.312449224425,0.416802208259,0.269140815191,0.311916249032,0.418942935777,FLOAT
0.99,0.6,1.82211880039,1,0.740818220682,0.269718252393,0.312014846739,0.418266900869,0.268085990522,0.311471483784,0.420442525694,FLOAT
0.99,0.61,1.84043139878,1,0.737123374392,0.268689283777,0.311577991329,0.419732724894,0.267032593304,0.311024200185,0.421943206511,FLOAT
0.99,0.62,1.85892804185,1,0.733446956224,0.267661677203,0.311138670116,0.421199652681,0.265980638764,0.310574410353,0.423444950882,FLOAT
0.99,0.63,1.87761057926,1,0.729788874269,0.266635448352,0.310696895137,0.42266765651,0.264930142075,0.310122126523,0.424947731402,FLOAT
0.99,0.64,1.8964808793,1,0.726149037074,0.265610612854,0.310252678545,0.424136708602,0.263881118358,0.309667361042,0.4264515206,FLOAT
0.99,0.65,1.91554082901,1,0.722527353642,0.264587186281,0.309806032607,0.425606781112,0.262833582678,0.309210126373,0.427956290948,FLOAT
0.99,0.66,1.9347923344,1,0.718923733432,0.263565184155,0.309356969706,0.427077846139,0.261787550048,0.308750435091,0.429462014861,FLOAT
0.99,0.67,1.95423732064,1,0.715338086353,0.262544621939,0.308905502336,0.428549875725,0.260743035423,0.308288299881,0.430968664696,FLOAT
0.99,0.68,1.97387773223,1,0.711770322763,0.261525515037,0.308451643106,0.430022841857,0.259700053702,0.307823733541,0.432476212757,FLOAT
0.99,0.69,1.99371553324,1,0.708220353468,0.260507878797,0.307995404734,0.431496716469,0.258658619724,0.307356748978,0.433984631298,FLOAT
0.99,0.7,2.01375270747,1,0.704688089719,0.259491728506,0.307536800049,0.432971471445,0.257618748271,0.306887359206,0.435493892523,FLOAT
0.99,0.71,2.03399125865,1,0.701173443209,0.258477079392,0.307075841989,0.434447078619,0.256580454062,0.30641557735,0.437003968588,FLOAT
0.99,0.72,2.05443321064,1,0.697676326071,0.257463946618,0.306612543601,0.435923509781,0.255543751757,0.30594141664,0.438514831603,FLOAT
0.99,0.73,2.07508060767,1,0.694196650878,0.256452345287,0.306146918038,0.437400736675,0.254508655951,0.305464890412,0.440026453637,FLOAT
0.99,0.74,2.09593551449,1,0.690734330637,0.255442290436,0.30567897856,0.438878731004,0.253475181177,0.304986012107,0.441538806716,FLOAT
0.99,0.75,2.11700001661,1,0.687289278791,0.254433797037,0.305208738532,0.44035746443,0.252443341904,0.304504795269,0.443051862827,FLOAT
0.99,0.76,2.1382762205,1,0.683861409212,0.253426879998,0.304736211424,0.441836908578,0.251413152533,0.304021253546,0.444565593921,FLOAT
0.99,0.77,2.15976625378,1,0.680450636205,0.252421554156,0.304261410807,0.443317035037,0.2503846274,0.303535400687,0.446079971913,FLOAT
0.99,0.78,2.1814722655,1,0.677056874498,0.251417834282,0.303784350356,0.444797815362,0.249357780773,0.30304725054,0.447594968687,FLOAT
0.99,0.79,2.20339642626,1,0.673680039249,0.250415735078,0.303305043845,0.446279221077,0.248332626851,0.302556817056,0.449110556093,FLOAT
0.99,0.8,2.22554092849,1,0.670320046036,0.249415271173,0.302823505149,0.447761223678,0.247309179763,0.302064114281,0.450626705956,FLOAT
0.99,0.81,2.24790798668,1,0.666976810858,0.248416457127,0.302339748241,0.449243794631,0.246287453568,0.301569156361,0.452143390071,FLOAT
0.99,0.82,2.27049983753,1,0.663650250136,0.247419307426,0.301853787193,0.45072690538,0.245267462253,0.301071957535,0.453660580212,FLOAT
0.99,0.83,2.29331874026,1,0.660340280705,0.246423836484,0.301365636171,0.452210527345,0.244249219731,0.30057253214,0.455178248129,FLOAT
0.99,0.84,2.31636697678,1,0.657046819815,0.245430058637,0.300875309438,0.453694631924,0.243232739842,0.300070894607,0.456696365551,FLOAT
0.99,0.85,2.33964685193,1,0.65376978513,0.24443798815,0.300382821351,0.455179190499,0.242218036353,0.299567059456,0.458214904191,FLOAT
0.99,0.86,2.36316069371,1,0.650509094723,0.243447639208,0.299888186357,0.456664174435,0.241205122954,0.299061041303,0.459733835743,FLOAT
0.99,0.87,2.38691085352,1,0.647264667078,0.242459025919,0.299391419,0.458149555082,0.240194013256,0.298552854852,0.461253131891,FLOAT
0.99,0.88,2.41089970642,1,0.644036421083,0.241472162313,0.298892533909,0.459635303778,0.239184720797,0.298042514898,0.462772764305,FLOAT
0.99,0.89,2.43512965129,1,0.640824276032,0.240487062341,0.298391545807,0.461121391852,0.238177259034,0.297530036321,0.464292704645,FLOAT
0.99,0.9,2.45960311116,1,0.637628151622,0.239503739872,0.297888469501,0.462607790627,0.237171641344,0.297015434092,0.465812924564,FLOAT
0.99,0.91,2.48432253338,1,0.634447967948,0.238522208695,0.297383319889,0.464094471417,0.236167881025,0.296498723264,0.467333395712,FLOAT
0.99,0.92,2.50929038994,1,0.631283645507,0.237542482515,0.29687611195,0.465581405535,0.235165991293,0.295979918976,0.468854089731,FLOAT
0.99,0.93,2.53450917762,1,0.62813510519,0.236564574955,0.296366860752,0.467068564293,0.234165985282,0.295459036452,0.470374978266,FLOAT
0.99,0.94,2.55998141833,1,0.625002268283,0.235588499554,0.295855581443,0.468555919003,0.233167876044,0.294936090995,0.471896032962,FLOAT
0.99,0.95,2.58570965932,1,0.621885056465,0.234614269765,0.295342289254,0.470043440981,0.232171676545,0.29441109799,0.473417225465,FLOAT
0.99,0.96,2.61169647342,1,0.618783391806,0.233641898953,0.294826999498,0.471531101549,0.231177399669,0.293884072902,0.474938527429,FLOAT
0.99,0.97,2.63794445935,1,0.615697196764,0.232671400401,0.294309727564,0.473018872035,0.230185058211,0.293355031274,0.476459910515,FLOAT
0.99,0.98,2.66445624193,1,0.612626394184,0.231702787299,0.293790488923,0.474506723778,0.229194664883,0.292823988727,0.477981346391,FLOAT
0.99,0.99,2.69123447235,1,0.609570907296,0.230736072751,0.29326929912,0.475994628129,0.228206232307,0.292290960955,0.479502806739,FLOAT
0.99,1,2.71828182846,1,0.606530659713,0.229771269771,0.292746173777,0.477482556452,0.227219773018,0.291755963729,0.481024263253,FLOAT
0.99,1.01,2.74560101502,1,0.603505575427,0.228808391283,0.292221128589,0.478970480128,0.226235299462,0.291219012892,0.482545687645,FLOAT
0.99,1.02,2.77319476396,1,0.600495578812,0.227847450118,0.291694179325,0.480458370557,0.225252823996,0.29068012436,0.484067051643,FLOAT
0.99,1.03,2.8010658347,1,0.597500594618,0.226888459016,0.291165341826,0.481946199158,0.224272358885,0.290139314119,0.485588326995,FLOAT
0.99,1.04,2.82921701435,1,0.59452054797,0.225931430625,0.290634632002,0.483433937374,0.223293916304,0.289596598224,0.487109485472,FLOAT
0.99,1.05,2.85765111806,1,0.591555364367,0.224976377497,0.290102065831,0.484921556671,0.222317508334,0.289051992798,0.488630498867,FLOAT
0.99,1.06,2.88637098927,1,0.588604969678,0.224023312093,0.289567659363,0.486409028545,0.221343146966,0.288505514031,0.490151339003,FLOAT
0.99,1.07,2.91537949998,1,0.585669290145,0.223072246773,0.289031428709,0.487896324517,0.220370844094,0.287957178179,0.491671977727,FLOAT
0.99,1.08,2.94467955107,1,0.582748252374,0.222123193808,0.288493390048,0.489383416144,0.21940061152,0.287407001561,0.493192386919,FLOAT
0.99,1.09,2.97427407256,1,0.57984178334,0.221176165365,0.287953559622,0.490870275012,0.218432460951,0.286855000559,0.49471253849,FLOAT
0.99,1.1,3.00416602395,1,0.57694981038,0.22023117352,0.287411953736,0.492356872745,0.217466403997,0.286301191616,0.496232404387,FLOAT
0.99,1.11,3.03435839444,1,0.574072261196,0.219288230245,0.286868588753,0.493843181002,0.216502452172,0.285745591236,0.497751956592,FLOAT
0.99,1.12,3.06485420329,1,0.571209063849,0.218347347417,0.286323481098,0.495329171485,0.215540616893,0.285188215981,0.499271167126,FLOAT
0.99,1.13,3.09565650012,1,0.568360146758,0.21740853681,0.285776647254,0.496814815936,0.214580909479,0.284629082471,0.500790008051,FLOAT
0.99,1.14,3.12676836519,1,0.5655254387,0.216471810101,0.28522810376,0.498300086139,0.213623341149,0.28406820738,0.502308451471,FLOAT
0.99,1.15,3.15819290969,1,0.562704868807,0.215537178863,0.284677867211,0.499784953926,0.212667923026,0.28350560744,0.503826469534,FLOAT
0.99,1.16,3.18993327612,1,0.559898366565,0.214604654569,0.284125954255,0.501269391177,0.21171466613,0.282941299434,0.505344034436,FLOAT
0.99,1.17,3.22199263853,1,0.557105861812,0.213674248587,0.283572381593,0.502753369821,0.210763581382,0.282375300197,0.506861118421,FLOAT
0.99,1.18,3.25437420289,1,0.554327284735,0.212745972184,0.283017165977,0.504236861839,0.209814679603,0.281807626614,0.508377693783,FLOAT
0.99,1.19,3.28708120738,1,0.551562565868,0.211819836523,0.282460324211,0.505719839267,0.20886797151,0.281238295621,0.509893732869,FLOAT
0.99,1.2,3.32011692274,1,0.548811636094,0.210895852662,0.281901873143,0.507202274195,0.207923467718,0.280667324201,0.511409208081,FLOAT
0.99,1.21,3.35348465255,1,0.54607442664,0.209974031554,0.281341829672,0.508684138774,0.206981178741,0.280094729382,0.512924091878,FLOAT
0.99,1.22,3.38718773362,1,0.543350869074,0.209054384046,0.280780210741,0.510165405213,0.206041114987,0.279520528239,0.514438356774,FLOAT
0.99,1.23,3.42122953629,1,0.540640895309,0.20813692088,0.280217033337,0.511646045783,0.205103286762,0.278944737889,0.515951975349,FLOAT
0.99,1.24,3.45561346476,1,0.537944437595,0.20722165269,0.279652314489,0.513126032821,0.204167704268,0.278367375493,0.517464920239,FLOAT
0.99,1.25,3.49034295746,1,0.535261428519,0.206308590002,0.27908607127,0.514605338727,0.203234377598,0.277788458252,0.51897716415,FLOAT
0.99,1.26,3.52542148737,1,0.532591801007,0.205397743237,0.278518320791,0.516083935972,0.202303316744,0.277208003405,0.520488679851,FLOAT
0.99,1.27,3.56085256236,1,0.529935488318,0.204489122704,0.277949080201,0.517561797095,0.201374531588,0.276626028233,0.521999440179,FLOAT
0.99,1.28,3.59663972557,1,0.527292424043,0.203582738605,0.277378366688,0.519038894707,0.200448031909,0.276042550049,0.523509418042,FLOAT
0.99,1.29,3.63278655575,1,0.524662542107,0.202678601033,0.276806197474,0.520515201494,0.199523827376,0.275457586204,0.52501858642,FLOAT
0.99,1.3,3.66929666762,1,0.522045776761,0.201776719968,0.276232589815,0.521990690217,0.198601927552,0.274871154083,0.526526918365,FLOAT
0.99,1.31,3.70617371221,1,0.519442062587,0.200877105283,0.275657561003,0.523465333715,0.197682341891,0.274283271103,0.528034387006,FLOAT
0.99,1.32,3.74342137726,1,0.516851334492,0.199979766738,0.275081128357,0.524939104905,0.196765079739,0.273693954712,0.529540965549,FLOAT
0.99,1.33,3.78104338757,1,0.514273527707,0.199084713982,0.27450330923,0.526411976788,0.195850150333,0.273103222388,0.531046627279,FLOAT
0.99,1.34,3.81904350537,1,0.511708577787,0.198191956553,0.273924121002,0.527883922446,0.194937562801,0.272511091636,0.532551345563,FLOAT
0.99,1.35,3.8574255307,1,0.509156420608,0.197301503875,0.273343581078,0.529354915047,0.19402732616,0.271917579991,0.534055093849,FLOAT
0.99,1.36,3.8961933018,1,0.506616992366,0.196413365261,0.272761706893,0.530824927845,0.193119449319,0.271322705011,0.53555784567,FLOAT
0.99,1.37,3.93535069547,1,0.504090229575,0.19552754991,0.272178515904,0.532293934186,0.192213941074,0.270726484279,0.537059574647,FLOAT
0.99,1.38,3.97490162749,1,0.501576069066,0.194644066908,0.27159402559,0.533761907502,0.191310810112,0.270128935401,0.538560254487,FLOAT
0.99,1.39,4.01485005299,1,0.499074447985,0.193762925226,0.271008253453,0.535228821321,0.190410065007,0.269530076004,0.540059858989,FLOAT
0.99,1.4,4.05519996684,1,0.496585303791,0.192884133721,0.270421217016,0.536694649263,0.189511714225,0.268929923735,0.541558362041,FLOAT
0.99,1.41,4.09595540407,1,0.494108574256,0.192007701138,0.269832933818,0.538159365045,0.188615766115,0.26832849626,0.543055737625,FLOAT
0.99,1.42,4.13712044025,1,0.491644197461,0.191133636102,0.269243421418,0.53962294248,0.187722228918,0.267725811262,0.54455195982,FLOAT
0.99,1.43,4.17869919192,1,0.489192111796,0.190261947128,0.268652697389,0.541085355483,0.18683111076,0.26712188644,0.5460470028,FLOAT
0.99,1.44,4.220695817,1,0.48675225596,0.189392642612,0.26806077932,0.542546578069,0.185942419656,0.266516739507,0.547540840837,FLOAT
0.99,1.45,4.26311451517,1,0.484324568955,0.188525730835,0.267467684811,0.544006584354,0.185056163506,0.265910388191,0.549033448303,FLOAT
0.99,1.46,4.30595952835,1,0.48190899009,0.187661219962,0.266873431477,0.545465348561,0.184172350098,0.26530285023,0.550524799672,FLOAT
0.99,1.47,4.34923514106,1,0.479505458975,0.186799118043,0.266278036939,0.546922845018,0.183290987106,0.264694143371,0.552014869523,FLOAT
0.99,1.48,4.39294568092,1,0.477113915521,0.185939433008,0.265681518831,0.548379048161,0.18241208209,0.264084285374,0.553503632536,FLOAT
0.99,1.49,4.437095519,1,0.47473429994,0.185082172674,0.265083894792,0.549833932535,0.181535642496,0.263473294004,0.5549910635,FLOAT
0.99,1.5,4.48168907034,1,0.472366552741,0.184227344737,0.264485182467,0.551287472796,0.180661675657,0.262861187031,0.556477137312,FLOAT
0.99,1.51,4.52673079431,1,0.470010614731,0.183374956777,0.263885399508,0.552739643714,0.179790188789,0.262247982234,0.557961828977,FLOAT
0.99,1.52,4.57222519514,1,0.46766642701,0.182525016259,0.263284563569,0.554190420172,0.178921188996,0.261633697392,0.559445113613,FLOAT
0.99,1.53,4.6181768223,1,0.465333930974,0.181677530527,0.262682692304,0.555639777169,0.178054683265,0.261018350287,0.560926966449,FLOAT
0.99,1.54,4.66459027099,1,0.463013068311,0.180832506809,0.262079803371,0.55708768982,0.177190678469,0.260401958704,0.562407362828,FLOAT
0.99,1.55,4.71147018259,1,0.460703780999,0.179989952212,0.261475914426,0.558534133362,0.176329181366,0.259784540424,0.563886278209,FLOAT
0.99,1.56,4.75882124514,1,0.458406011305,0.179149873728,0.260871043122,0.55997908315,0.1754701986,0.259166113231,0.56536368817,FLOAT
0.99,1.57,4.80664819378,1,0.456119701786,0.17831227823,0.260265207109,0.56142251466,0.174613736696,0.2585466949,0.566839568403,FLOAT
0.99,1.58,4.85495581124,1,0.453844795282,0.177477172472,0.259658424033,0.562864403495,0.173759802068,0.257926303207,0.568313894725,FLOAT
0.99,1.59,4.90374892833,1,0.451581234923,0.176644563087,0.259050711533,0.564304725379,0.172908401011,0.25730495592,0.569786643069,FLOAT
0.99,1.6,4.9530324244,1,0.449328964117,0.175814456594,0.258442087241,0.565743456164,0.172059539706,0.256682670798,0.571257789496,FLOAT
0.99,1.61,5.00281122783,1,0.447087926559,0.17498685939,0.257832568779,0.56718057183,0.171213224218,0.256059465595,0.572727310187,FLOAT
0.99,1.62,5.05309031656,1,0.444858066223,0.174161777754,0.257222173761,0.568616048485,0.170369460496,0.255435358054,0.57419518145,FLOAT
0.99,1.63,5.10387471854,1,0.442639327361,0.173339217845,0.256610919788,0.570049862367,0.169528254373,0.254810365907,0.57566137972,FLOAT
0.99,1.64,5.15516951223,1,0.440431654506,0.172519185705,0.255998824447,0.571481989848,0.168689611567,0.254184506873,0.577125881559,FLOAT
0.99,1.65,5.20697982718,1,0.438234992465,0.171701687256,0.255385905314,0.57291240743,0.16785353768,0.253557798659,0.57858866366,FLOAT
0.99,1.66,5.25931084445,1,0.436049286322,0.1708867283,0.254772179947,0.574341091753,0.167020038198,0.252930258957,0.580049702845,FLOAT
0.99,1.67,5.31216779718,1,0.433874481433,0.170074314522,0.254157665888,0.57576801959,0.166189118491,0.25230190544,0.581508976069,FLOAT
0.99,1.68,5.36555597112,1,0.431710523429,0.169264451486,0.253542380663,0.577193167851,0.165360783812,0.251672755769,0.582966460419,FLOAT
0.99,1.69,5.41948070513,1,0.429557358211,0.168457144639,0.252926341775,0.578616513586,0.164535039301,0.251042827582,0.584422133117,FLOAT
0.99,1.7,5.47394739173,1,0.427414931949,0.167652399307,0.252309566709,0.580038033984,0.16371188998,0.250412138498,0.585875971522,FLOAT
0.99,1.71,5.52896147762,1,0.425283191082,0.166850220698,0.251692072928,0.581457706374,0.162891340756,0.249780706117,0.587327953126,FLOAT
0.99,1.72,5.58452846428,1,0.423162082318,0.166050613902,0.251073877871,0.582875508227,0.162073396421,0.249148548015,0.588778055564,FLOAT
0.99,1.73,5.64065390843,1,0.421051552627,0.165253583889,0.250454998953,0.584291417158,0.161258061651,0.248515681745,0.590226256605,FLOAT
0.99,1.74,5.69734342267,1,0.418951549248,0.16445913551,0.249835453565,0.585705410926,0.160445341005,0.247882124834,0.591672534161,FLOAT
0.99,1.75,5.75460267601,1,0.416862019679,0.163667273499,0.249215259068,0.587117467434,0.15963523893,0.247247894785,0.593116866285,FLOAT
0.99,1.76,5.8124373944,1,0.414782911682,0.16287800247,0.248594432797,0.588527564733,0.158827759756,0.246613009073,0.594559231172,FLOAT
0.99,1.77,5.87085336138,1,0.412714173279,0.162091326919,0.247972992059,0.589935681022,0.158022907696,0.245977485144,0.59599960716,FLOAT
